,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
108619,R3HDM2,AGO1,Q9Y2K5,Q9UL18,0.9390373229980461,0.7770942449569701,0.061913449317216006,0.14257833361625602
108620,R3HDM2,AGO2,Q9Y2K5,Q9UKV8,0.9390373229980461,0.7770942449569701,0.125312715768814,0.8902974128723141
108621,R3HDM2,AGO3,Q9Y2K5,Q9H9G7,0.9390373229980461,0.7770942449569701,0.07245331257581701,0.351395457983016
108626,R3HDM2,AIFM1,Q9Y2K5,O95831,0.9390373229980461,0.7770942449569701,0.6040244698524471,0.545754075050354
108631,R3HDM2,ALG13,Q9Y2K5,Q9NP73,0.9390373229980461,0.7770942449569701,0.364426672458648,0.10586695373058301
108677,R3HDM2,ATXN2,Q9Y2K5,Q99700,0.9390373229980461,0.7770942449569701,0.9192976951599121,0.844794750213623
108684,R3HDM2,BICC1,Q9Y2K5,Q9H694,0.9390373229980461,0.7770942449569701,0.070358172059059,0.29048463702201804
108707,R3HDM2,CASC3,Q9Y2K5,O15234,0.9390373229980461,0.7770942449569701,0.921288311481475,0.8672043681144711
108735,R3HDM2,CEP192,Q9Y2K5,Q8TEP8,0.9390373229980461,0.7770942449569701,0.069603644311428,0.137897923588752
108738,R3HDM2,CEP85,Q9Y2K5,Q6P2H3,0.9390373229980461,0.7770942449569701,0.686874747276306,0.628072619438171
108757,R3HDM2,CNOT1,Q9Y2K5,A5YKK6,0.9390373229980461,0.7770942449569701,0.16742576658725702,0.152645871043205
108758,R3HDM2,CNOT10,Q9Y2K5,Q9H9A5,0.9390373229980461,0.7770942449569701,0.048076625913381,0.130353718996047
108759,R3HDM2,CNOT11,Q9Y2K5,Q9UKZ1,0.9390373229980461,0.7770942449569701,0.22426322102546603,0.13013821840286202
108760,R3HDM2,CNOT2,Q9Y2K5,Q9NZN8,0.9390373229980461,0.7770942449569701,0.8796504139900201,0.9464982748031611
108761,R3HDM2,CNOT3,Q9Y2K5,O75175,0.9390373229980461,0.7770942449569701,0.8002820014953611,0.7462113499641411
108764,R3HDM2,CNOT7,Q9Y2K5,Q9UIV1,0.9390373229980461,0.7770942449569701,0.049496985971927004,0.074488848447799
108766,R3HDM2,CNOT9,Q9Y2K5,Q92600,0.9390373229980461,0.7770942449569701,0.08026347309350901,0.085335381329059
108775,R3HDM2,CPEB4,Q9Y2K5,Q17RY0,0.9390373229980461,0.7770942449569701,0.7140009999275201,0.7536411285400391
