Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
AACS,BAD,Q86V21,Q92934,0.88347977399826,0.8582078814506531,0.048041053116321,0.226849347352981
AAK1,BAD,Q2M2I8,Q92934,0.88347977399826,0.8582078814506531,0.9106251001358031,0.8142038583755491
ABCD3,BAD,P28288,Q92934,0.88347977399826,0.8582078814506531,0.14629311859607602,0.29120755195617604
ACADSB,BAD,P45954,Q92934,0.88347977399826,0.8582078814506531,0.046327382326126,0.17958423495292603
ACADVL,BAD,P49748,Q92934,0.88347977399826,0.8582078814506531,0.06660296022891901,0.100884065032005
ACBD5,BAD,Q5T8D3,Q92934,0.88347977399826,0.8582078814506531,0.891287446022033,0.7779191732406611
ACOT1,BAD,Q86TX2,Q92934,0.88347977399826,0.8582078814506531,0.049590431153774005,0.326466739177703
ACP1,BAD,P24666,Q92934,0.88347977399826,0.8582078814506531,0.367453396320343,0.8626272082328791
ADIRF,BAD,Q15847,Q92934,0.88347977399826,0.8582078814506531,0.20599088072776703,0.618592798709869
AHCYL1,BAD,O43865,Q92934,0.88347977399826,0.8582078814506531,0.211141914129257,0.20808848738670302
AHNAK,BAD,Q09666,Q92934,0.88347977399826,0.8582078814506531,0.882196128368377,0.946096897125244
AKAP1,BAD,Q92667,Q92934,0.88347977399826,0.8582078814506531,0.496677488088607,0.5212656259536741
AKAP12,BAD,Q02952,Q92934,0.88347977399826,0.8582078814506531,0.908454895019531,0.9288336038589471
ALAS1,BAD,P13196,Q92934,0.88347977399826,0.8582078814506531,0.049380280077457005,0.097378447651863
AMPD2,BAD,Q01433,Q92934,0.88347977399826,0.8582078814506531,0.41293716430664,0.619081616401672
ANXA1,BAD,P04083,Q92934,0.88347977399826,0.8582078814506531,0.782255768775939,0.8953304290771481
ANXA2,BAD,P07355,Q92934,0.88347977399826,0.8582078814506531,0.727081179618835,0.834344506263732
AP4M1,BAD,O00189,Q92934,0.88347977399826,0.8582078814506531,0.049174167215824,0.09970474988222101
APH1A,BAD,Q96BI3,Q92934,0.88347977399826,0.8582078814506531,0.057730007916688,0.03776341676712
APOA1,BAD,P02647,Q92934,0.88347977399826,0.8582078814506531,0.605503678321838,0.8382190465927121
ARFGAP3,BAD,Q9NP61,Q92934,0.88347977399826,0.8582078814506531,0.8819139599800111,0.8216146230697631
ARSK,BAD,Q6UWY0,Q92934,0.88347977399826,0.8582078814506531,0.062058083713054005,0.029293913394212
ASCC3,BAD,Q8N3C0,Q92934,0.88347977399826,0.8582078814506531,0.05681109428405701,0.253184735774993
ATG4B,BAD,Q9Y4P1,Q92934,0.88347977399826,0.8582078814506531,0.05209748819470401,0.078398503363132
ATIC,BAD,P31939,Q92934,0.88347977399826,0.8582078814506531,0.43376177549362105,0.330832183361053
ATN1,BAD,P54259,Q92934,0.88347977399826,0.8582078814506531,0.9291383028030391,0.795231759548187
ATP6V1H,BAD,Q9UI12,Q92934,0.88347977399826,0.8582078814506531,0.068793162703514,0.06698233634233401
BAD,BAD,Q92934,Q92934,0.88347977399826,0.8582078814506531,0.88347977399826,0.8582078814506531
BAZ1A,BAD,Q9NRL2,Q92934,0.88347977399826,0.8582078814506531,0.526127696037292,0.853442311286926
BCAR3,BAD,O75815,Q92934,0.88347977399826,0.8582078814506531,0.587890267372131,0.7224652767181391
BCL2L1,BAD,Q07817,Q92934,0.88347977399826,0.8582078814506531,0.063143581151962,0.203807920217514
BEND3,BAD,Q5T5X7,Q92934,0.88347977399826,0.8582078814506531,0.7461804151535031,0.873614311218261
BTAF1,BAD,O14981,Q92934,0.88347977399826,0.8582078814506531,0.049722783267498,0.117132268846035
BTF3,BAD,P20290,Q92934,0.88347977399826,0.8582078814506531,0.7992175221443171,0.742666244506835
BTN1A1,BAD,Q13410,Q92934,0.88347977399826,0.8582078814506531,0.06901426613330801,0.034214876592159
BUD13,BAD,Q9BRD0,Q92934,0.88347977399826,0.8582078814506531,0.8920957446098321,0.8174894452095031
CACNA2D3,BAD,Q8IZS8,Q92934,0.88347977399826,0.8582078814506531,0.045720867812633,0.22536619007587402
CALD1,BAD,Q05682,Q92934,0.88347977399826,0.8582078814506531,0.8128134608268731,0.77618408203125
CARS2,BAD,Q9HA77,Q92934,0.88347977399826,0.8582078814506531,0.045840300619602,0.20452685654163302
CAST,BAD,P20810,Q92934,0.88347977399826,0.8582078814506531,0.877962589263916,0.870782077312469
CBX3,BAD,Q13185,Q92934,0.88347977399826,0.8582078814506531,0.82945841550827,0.8836170434951781
CCDC88C,BAD,Q9P219,Q92934,0.88347977399826,0.8582078814506531,0.796952426433563,0.8928696513175961
CCT6B,BAD,Q92526,Q92934,0.88347977399826,0.8582078814506531,0.07735008746385501,0.231815457344055
CD2AP,BAD,Q9Y5K6,Q92934,0.88347977399826,0.8582078814506531,0.856530964374542,0.8810876607894891
CDC25C,BAD,P30307,Q92934,0.88347977399826,0.8582078814506531,0.748581886291503,0.8545950651168821
CDH13,BAD,P55290,Q92934,0.88347977399826,0.8582078814506531,0.04604872688651,0.064016871154308
CDV3,BAD,Q9UKY7,Q92934,0.88347977399826,0.8582078814506531,0.9372448921203611,0.9558941721916191
CELSR1,BAD,Q9NYQ6,Q92934,0.88347977399826,0.8582078814506531,0.15199150145053802,0.07598178088665
CENPE,BAD,Q02224,Q92934,0.88347977399826,0.8582078814506531,0.05650261044502201,0.32833582162857
CENPT,BAD,Q96BT3,Q92934,0.88347977399826,0.8582078814506531,0.7496563196182251,0.5053832530975341
CHMP5,BAD,Q9NZZ3,Q92934,0.88347977399826,0.8582078814506531,0.385081768035888,0.347213268280029
CHP1,BAD,Q99653,Q92934,0.88347977399826,0.8582078814506531,0.31446635723114,0.40639209747314403
CHUK,BAD,O15111,Q92934,0.88347977399826,0.8582078814506531,0.05968476086854901,0.077184878289699
CIP2A,BAD,Q8TCG1,Q92934,0.88347977399826,0.8582078814506531,0.051711440086364004,0.08688847720623001
CISD1,BAD,Q9NZ45,Q92934,0.88347977399826,0.8582078814506531,0.160469025373458,0.578474700450897
CISD2,BAD,Q8N5K1,Q92934,0.88347977399826,0.8582078814506531,0.054349131882190004,0.15786270797252602
CKB,BAD,P12277,Q92934,0.88347977399826,0.8582078814506531,0.6402564644813531,0.9374583959579461
CLK3,BAD,P49761,Q92934,0.88347977399826,0.8582078814506531,0.8732911348342891,0.9036890864372251
CMTR1,BAD,Q8N1G2,Q92934,0.88347977399826,0.8582078814506531,0.47197389602661105,0.8571395874023431
CNDP2,BAD,Q96KP4,Q92934,0.88347977399826,0.8582078814506531,0.051642082631587004,0.44924640655517506
COL1A2,BAD,P08123,Q92934,0.88347977399826,0.8582078814506531,0.797206819057464,0.37792414426803506
COL3A1,BAD,P02461,Q92934,0.88347977399826,0.8582078814506531,0.7677114009857171,0.37000828981399503
COL4A1,BAD,P02462,Q92934,0.88347977399826,0.8582078814506531,0.6765203475952141,0.10899369418621001
COL5A2,BAD,P05997,Q92934,0.88347977399826,0.8582078814506531,0.580877125263214,0.23573374748229903
CORO7,BAD,P57737,Q92934,0.88347977399826,0.8582078814506531,0.047617696225643005,0.05658705160021701
COX4I1,BAD,P13073,Q92934,0.88347977399826,0.8582078814506531,0.45071896910667403,0.593590557575225
COX5B,BAD,P10606,Q92934,0.88347977399826,0.8582078814506531,0.047728311270475006,0.037007126957178005
CPSF2,BAD,Q9P2I0,Q92934,0.88347977399826,0.8582078814506531,0.053004790097475,0.7831919789314271
CTTN,BAD,Q14247,Q92934,0.88347977399826,0.8582078814506531,0.8998081088066101,0.946021676063537
CUL5,BAD,Q93034,Q92934,0.88347977399826,0.8582078814506531,0.049224328249692,0.374743312597274
CUX1,BAD,Q13948,Q92934,0.88347977399826,0.8582078814506531,0.073491506278514,0.20504419505596103
DAAM2,BAD,Q86T65,Q92934,0.88347977399826,0.8582078814506531,0.15428477525711,0.639362752437591
DCAF1,BAD,Q9Y4B6,Q92934,0.88347977399826,0.8582078814506531,0.311937630176544,0.45755171775817804
DCLRE1A,BAD,Q6PJP8,Q92934,0.88347977399826,0.8582078814506531,0.060808628797531,0.37508517503738403
DCTN4,BAD,Q9UJW0,Q92934,0.88347977399826,0.8582078814506531,0.07092120498418801,0.726059794425964
DHX35,BAD,Q9H5Z1,Q92934,0.88347977399826,0.8582078814506531,0.052309621125459005,0.035047799348831
DIAPH3,BAD,Q9NSV4,Q92934,0.88347977399826,0.8582078814506531,0.264395803213119,0.724147677421569
DLST,BAD,P36957,Q92934,0.88347977399826,0.8582078814506531,0.049471724778413,0.034317791461944004
DNAAF10,BAD,Q96MX6,Q92934,0.88347977399826,0.8582078814506531,0.051379866898059005,0.159239292144775
