Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
NUP153,Nup188,P49790,Q5SRE5,0.10107495635747901,0.130368709564208,0.949018359184265,0.937008500099182
HMGA1,Nup188,P17096,Q5SRE5,0.10107495635747901,0.130368709564208,0.636421561241149,0.70415586233139
NUP62,Nup188,P37198,Q5SRE5,0.10107495635747901,0.130368709564208,0.676063656806945,0.23068931698799103
NUP98,Nup188,P52948,Q5SRE5,0.10107495635747901,0.130368709564208,0.9433375597000121,0.9014013409614561
NUP214,Nup188,P35658,Q5SRE5,0.10107495635747901,0.130368709564208,0.9235065579414361,0.671371638774871
TMEM263,Nup188,Q8WUH6,Q5SRE5,0.10107495635747901,0.130368709564208,0.48125094175338706,0.16744327545166002
SRSF1,Nup188,Q07955,Q5SRE5,0.10107495635747901,0.130368709564208,0.887233912944793,0.9587386846542351
NUP88,Nup188,Q99567,Q5SRE5,0.10107495635747901,0.130368709564208,0.21241769194602902,0.261054426431655
NUP188,Nup188,Q5SRE5,Q5SRE5,0.10107495635747901,0.130368709564208,0.10107495635747901,0.130368709564208
NUP93,Nup188,Q8N1F7,Q5SRE5,0.10107495635747901,0.130368709564208,0.480160564184188,0.6606060266494751
HNRNPA1,Nup188,P09651,Q5SRE5,0.10107495635747901,0.130368709564208,0.949794888496398,0.9450014829635621
KRT14,Nup188,P02533,Q5SRE5,0.10107495635747901,0.130368709564208,0.912277996540069,0.9481946229934691
NHP2,Nup188,Q9NX24,Q5SRE5,0.10107495635747901,0.130368709564208,0.059700142592191,0.641426384449005
POM121,Nup188,Q96HA1,Q5SRE5,0.10107495635747901,0.130368709564208,0.8348199725151061,0.817598521709442
GLE1,Nup188,Q53GS7,Q5SRE5,0.10107495635747901,0.130368709564208,0.05024389177560801,0.25106167793273904
HMGN2,Nup188,P05204,Q5SRE5,0.10107495635747901,0.130368709564208,0.07104779779911001,0.516367197036743
ATP5PO,Nup188,P48047,Q5SRE5,0.10107495635747901,0.130368709564208,0.256704330444335,0.609552443027496
LRPPRC,Nup188,P42704,Q5SRE5,0.10107495635747901,0.130368709564208,0.273231595754623,0.263251096010208
XRCC5,Nup188,P13010,Q5SRE5,0.10107495635747901,0.130368709564208,0.6526910662651061,0.768329083919525
NUP54,Nup188,Q7Z3B4,Q5SRE5,0.10107495635747901,0.130368709564208,0.700649261474609,0.7247763872146601
RPL9,Nup188,P32969,Q5SRE5,0.10107495635747901,0.130368709564208,0.542758226394653,0.49092394113540605
CCT3,Nup188,P49368,Q5SRE5,0.10107495635747901,0.130368709564208,0.55451500415802,0.295064538717269
SRSF3,Nup188,P84103,Q5SRE5,0.10107495635747901,0.130368709564208,0.746759414672851,0.8723376393318171
RALY,Nup188,Q9UKM9,Q5SRE5,0.10107495635747901,0.130368709564208,0.9132841229438781,0.9478238821029661
GOT2,Nup188,P00505,Q5SRE5,0.10107495635747901,0.130368709564208,0.457525789737701,0.32243826985359103
MCM3AP,Nup188,O60318,Q5SRE5,0.10107495635747901,0.130368709564208,0.180064722895622,0.26042070984840304
DEK,Nup188,P35659,Q5SRE5,0.10107495635747901,0.130368709564208,0.923608481884002,0.9374912977218621
RPF2,Nup188,Q9H7B2,Q5SRE5,0.10107495635747901,0.130368709564208,0.7108159065246581,0.8506412506103511
HSP90B1,Nup188,P14625,Q5SRE5,0.10107495635747901,0.130368709564208,0.84064757823944,0.8777219653129571
KPNA2,Nup188,P52292,Q5SRE5,0.10107495635747901,0.130368709564208,0.355177283287048,0.16665731370449002
SLC25A10,Nup188,Q9UBX3,Q5SRE5,0.10107495635747901,0.130368709564208,0.06817191094160001,0.029499296098947
RBM14,Nup188,Q96PK6,Q5SRE5,0.10107495635747901,0.130368709564208,0.9473821520805351,0.9434564709663391
APEX1,Nup188,P27695,Q5SRE5,0.10107495635747901,0.130368709564208,0.671164393424987,0.82747733592987
NUP35,Nup188,Q8NFH5,Q5SRE5,0.10107495635747901,0.130368709564208,0.47803577780723505,0.718049883842468
EIF4A2,Nup188,Q14240,Q5SRE5,0.10107495635747901,0.130368709564208,0.17476806044578502,0.39000695943832403
LSM4,Nup188,Q9Y4Z0,Q5SRE5,0.10107495635747901,0.130368709564208,0.09307809919118801,0.261316120624542
RPS19,Nup188,P39019,Q5SRE5,0.10107495635747901,0.130368709564208,0.6699281930923461,0.48036736249923706
PRPF19,Nup188,Q9UMS4,Q5SRE5,0.10107495635747901,0.130368709564208,0.12300635874271301,0.25179237127304
NUP155,Nup188,O75694,Q5SRE5,0.10107495635747901,0.130368709564208,0.155495926737785,0.315700143575668
ATP1A1,Nup188,P05023,Q5SRE5,0.10107495635747901,0.130368709564208,0.252538591623306,0.304997831583023
TXNL1,Nup188,O43396,Q5SRE5,0.10107495635747901,0.130368709564208,0.280564069747924,0.82830411195755
PA2G4,Nup188,Q9UQ80,Q5SRE5,0.10107495635747901,0.130368709564208,0.6883138418197631,0.768893063068389
SRSF10,Nup188,O75494,Q5SRE5,0.10107495635747901,0.130368709564208,0.9125462770462031,0.9381858110427851
TMEM33,Nup188,P57088,Q5SRE5,0.10107495635747901,0.130368709564208,0.08525164425373001,0.07089134305715501
DBT,Nup188,P11182,Q5SRE5,0.10107495635747901,0.130368709564208,0.051338531076908,0.122151397168636
PABPN1,Nup188,Q86U42,Q5SRE5,0.10107495635747901,0.130368709564208,0.8594149351119991,0.8333586454391481
VCP,Nup188,P55072,Q5SRE5,0.10107495635747901,0.130368709564208,0.809028446674346,0.962984383106231
VCPIP1,Nup188,Q96JH7,Q5SRE5,0.10107495635747901,0.130368709564208,0.42927742004394503,0.625678539276123
BUD23,Nup188,O43709,Q5SRE5,0.10107495635747901,0.130368709564208,0.0678426399827,0.43447098135948103
SLC25A31,Nup188,Q9H0C2,Q5SRE5,0.10107495635747901,0.130368709564208,0.14643381536006903,0.271543353796005
KRT7,Nup188,P08729,Q5SRE5,0.10107495635747901,0.130368709564208,0.840267300605773,0.925000965595245
