Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
CALU,NOTCH4,O43852,Q99466,0.328575253486633,0.062855996191501,0.8465561866760251,0.8176499605178831
COPS2,NOTCH4,P61201,Q99466,0.328575253486633,0.062855996191501,0.054844349622726,0.492038577795028
CRTAP,NOTCH4,O75718,Q99466,0.328575253486633,0.062855996191501,0.056177429854869,0.087433747947216
CSE1L,NOTCH4,P55060,Q99466,0.328575253486633,0.062855996191501,0.08991975337266901,0.053037740290164004
KCTD20,NOTCH4,Q7Z5Y7,Q99466,0.328575253486633,0.062855996191501,0.049336604773998004,0.271171808242797
NDUFA9,NOTCH4,Q16795,Q99466,0.328575253486633,0.062855996191501,0.069075688719749,0.036512773483991005
NOTCH2,NOTCH4,Q04721,Q99466,0.328575253486633,0.062855996191501,0.365307211875915,0.22731499373912803
PFKFB3,NOTCH4,Q16875,Q99466,0.328575253486633,0.062855996191501,0.063942186534404,0.278327286243438
PLOD2,NOTCH4,O00469,Q99466,0.328575253486633,0.062855996191501,0.050595141947269,0.26364320516586304
PMF1,NOTCH4,Q6P1K2,Q99466,0.328575253486633,0.062855996191501,0.255739897489547,0.430316627025604
SLC4A7,NOTCH4,Q9Y6M7,Q99466,0.328575253486633,0.062855996191501,0.626138925552368,0.275566846132278
TCF7,NOTCH4,P36402,Q99466,0.328575253486633,0.062855996191501,0.518789887428283,0.6082719564437861
TOP3A,NOTCH4,Q13472,Q99466,0.328575253486633,0.062855996191501,0.42956835031509405,0.34405297040939303
TRAF3IP1,NOTCH4,Q8TDR0,Q99466,0.328575253486633,0.062855996191501,0.213419705629348,0.37835010886192305
UTRN,NOTCH4,P46939,Q99466,0.328575253486633,0.062855996191501,0.059652466326951,0.8432323336601251
ACSL1,NOTCH4,P33121,Q99466,0.328575253486633,0.062855996191501,0.05235740542411801,0.29953724145889205
CLASP2,NOTCH4,O75122,Q99466,0.328575253486633,0.062855996191501,0.807239532470703,0.9520069360733031
FANCA,NOTCH4,O15360,Q99466,0.328575253486633,0.062855996191501,0.063089832663536,0.060946267098188005
GABPB1,NOTCH4,Q06547,Q99466,0.328575253486633,0.062855996191501,0.049311719834804,0.036990780383348
LRCH3,NOTCH4,Q96II8,Q99466,0.328575253486633,0.062855996191501,0.556009531021118,0.5993439555168151
MARK3,NOTCH4,P27448,Q99466,0.328575253486633,0.062855996191501,0.7967392206192011,0.928407669067382
MMS19,NOTCH4,Q96T76,Q99466,0.328575253486633,0.062855996191501,0.052146952599287005,0.041580423712730005
PDP1,NOTCH4,Q9P0J1,Q99466,0.328575253486633,0.062855996191501,0.055212628096342004,0.048614945262670003
RAD51C,NOTCH4,O43502,Q99466,0.328575253486633,0.062855996191501,0.070374116301536,0.038219831883907006
RASAL2,NOTCH4,Q9UJF2,Q99466,0.328575253486633,0.062855996191501,0.7779276371002191,0.9391659498214721
TARS2,NOTCH4,Q9BW92,Q99466,0.328575253486633,0.062855996191501,0.051061026751995,0.05231129378080301
TRAPPC3,NOTCH4,O43617,Q99466,0.328575253486633,0.062855996191501,0.11486792564392001,0.24254956841468803
TRRAP,NOTCH4,Q9Y4A5,Q99466,0.328575253486633,0.062855996191501,0.063425436615943,0.111193820834159
AUTS2,NOTCH4,Q8WXX7,Q99466,0.328575253486633,0.062855996191501,0.6866406798362731,0.801532745361328
EDRF1,NOTCH4,Q3B7T1,Q99466,0.328575253486633,0.062855996191501,0.045641388744115004,0.088063314557075
LRCH2,NOTCH4,Q5VUJ6,Q99466,0.328575253486633,0.062855996191501,0.6217740178108211,0.44123196601867604
MYH10,NOTCH4,P35580,Q99466,0.328575253486633,0.062855996191501,0.296926200389862,0.704195320606231
NSL1,NOTCH4,Q96IY1,Q99466,0.328575253486633,0.062855996191501,0.116976216435432,0.626478612422943
RBM4B,NOTCH4,Q9BQ04,Q99466,0.328575253486633,0.062855996191501,0.831631302833557,0.842814326286315
RCN2,NOTCH4,Q14257,Q99466,0.328575253486633,0.062855996191501,0.082781255245208,0.596981644630432
VPS33B,NOTCH4,Q9H267,Q99466,0.328575253486633,0.062855996191501,0.07276152819395,0.39864885807037304
CAMK2D,NOTCH4,Q13557,Q99466,0.328575253486633,0.062855996191501,0.5305458307266231,0.676288664340972
DARS2,NOTCH4,Q6PI48,Q99466,0.328575253486633,0.062855996191501,0.066567733883857,0.033216562122106004
DYNC1I2,NOTCH4,Q13409,Q99466,0.328575253486633,0.062855996191501,0.054855652153491,0.398127973079681
IGF2R,NOTCH4,P11717,Q99466,0.328575253486633,0.062855996191501,0.10924714803695601,0.175767928361892
MAGED1,NOTCH4,Q9Y5V3,Q99466,0.328575253486633,0.062855996191501,0.701351046562194,0.623210549354553
MYL12B,NOTCH4,O14950,Q99466,0.328575253486633,0.062855996191501,0.661284029483795,0.878899693489074
MYOM2,NOTCH4,P54296,Q99466,0.328575253486633,0.062855996191501,0.6314764022827141,0.72007268667221
NISCH,NOTCH4,Q9Y2I1,Q99466,0.328575253486633,0.062855996191501,0.051319800317287,0.09834130108356401
PIKFYVE,NOTCH4,Q9Y2I7,Q99466,0.328575253486633,0.062855996191501,0.692285537719726,0.7008006572723381
POLD2,NOTCH4,P49005,Q99466,0.328575253486633,0.062855996191501,0.31038513779640203,0.19320270419120703
POLE2,NOTCH4,P56282,Q99466,0.328575253486633,0.062855996191501,0.04682993888854901,0.037970684468746005
PPIB,NOTCH4,P23284,Q99466,0.328575253486633,0.062855996191501,0.6474031805992121,0.8042466044425961
PTBP3,NOTCH4,O95758,Q99466,0.328575253486633,0.062855996191501,0.42364820837974504,0.45767813920974704
RPS5,NOTCH4,P46782,Q99466,0.328575253486633,0.062855996191501,0.30589079856872503,0.59691971540451
SH3KBP1,NOTCH4,Q96B97,Q99466,0.328575253486633,0.062855996191501,0.9222672581672661,0.959050059318542
TLE1,NOTCH4,Q04724,Q99466,0.328575253486633,0.062855996191501,0.20472173392772602,0.5312144160270691
TLN2,NOTCH4,Q9Y4G6,Q99466,0.328575253486633,0.062855996191501,0.177864536643028,0.415438264608383
DDX11,NOTCH4,Q96FC9,Q99466,0.328575253486633,0.062855996191501,0.052321802824735,0.21327766776084903
ERCC2,NOTCH4,P18074,Q99466,0.328575253486633,0.062855996191501,0.052595030516386004,0.0879557877779
EXD2,NOTCH4,Q9NVH0,Q99466,0.328575253486633,0.062855996191501,0.04854580014944,0.19972190260887102
IPO11,NOTCH4,Q9UI26,Q99466,0.328575253486633,0.062855996191501,0.084862798452377,0.029000764712691002
NELFCD,NOTCH4,Q8IXH7,Q99466,0.328575253486633,0.062855996191501,0.051773738116025,0.035724855959415006
PFKP,NOTCH4,Q01813,Q99466,0.328575253486633,0.062855996191501,0.065654702484607,0.33464378118515004
SGPL1,NOTCH4,O95470,Q99466,0.328575253486633,0.062855996191501,0.066514417529106,0.23698306083679202
UPF2,NOTCH4,Q9HAU5,Q99466,0.328575253486633,0.062855996191501,0.055626429617404,0.35232824087142905
YWHAH,NOTCH4,Q04917,Q99466,0.328575253486633,0.062855996191501,0.47259107232093805,0.810484707355499
DOCK6,NOTCH4,Q96HP0,Q99466,0.328575253486633,0.062855996191501,0.053083796054124006,0.18999567627906802
MNAT1,NOTCH4,P51948,Q99466,0.328575253486633,0.062855996191501,0.193893820047378,0.710581421852111
NAB1,NOTCH4,Q13506,Q99466,0.328575253486633,0.062855996191501,0.098036870360374,0.510688543319702
RAB11FIP2,NOTCH4,Q7L804,Q99466,0.328575253486633,0.062855996191501,0.8486298322677611,0.8931392431259151
RBBP8,NOTCH4,Q99708,Q99466,0.328575253486633,0.062855996191501,0.795345604419708,0.8635090589523311
