Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
,ALK,Q6UXH9,Q9UM73,0.40900081396102905,0.22408947348594602,0.067646905779838,0.066049352288246
FRS2,ALK,Q8WU20,Q9UM73,0.40900081396102905,0.22408947348594602,0.8099207878112791,0.9276622533798211
USP6NL,ALK,Q92738,Q9UM73,0.40900081396102905,0.22408947348594602,0.7880775332450861,0.8910719156265251
ALK,ALK,Q9UM73,Q9UM73,0.40900081396102905,0.22408947348594602,0.40900081396102905,0.22408947348594602
RPS6KA6,ALK,Q9UK32,Q9UM73,0.40900081396102905,0.22408947348594602,0.213998109102249,0.640818953514099
PDIA4,ALK,P13667,Q9UM73,0.40900081396102905,0.22408947348594602,0.7911778688430781,0.959105491638183
TMEM201,ALK,Q5SNT2,Q9UM73,0.40900081396102905,0.22408947348594602,0.30926144123077304,0.22468562424182803
EMD,ALK,P50402,Q9UM73,0.40900081396102905,0.22408947348594602,0.620254874229431,0.8601573109626771
TMEM209,ALK,Q96SK2,Q9UM73,0.40900081396102905,0.22408947348594602,0.8230961561203001,0.621686935424804
PDIA3,ALK,P30101,Q9UM73,0.40900081396102905,0.22408947348594602,0.812806963920593,0.9501544237136841
CDKAL1,ALK,Q5VV42,Q9UM73,0.40900081396102905,0.22408947348594602,0.07540902495384201,0.346583694219589
CTNND1,ALK,O60716,Q9UM73,0.40900081396102905,0.22408947348594602,0.869763553142547,0.9520522356033321
ROR2,ALK,Q01974,Q9UM73,0.40900081396102905,0.22408947348594602,0.6411607265472411,0.474065363407135
SMPD4,ALK,Q9NXE4,Q9UM73,0.40900081396102905,0.22408947348594602,0.053155649453401004,0.038148839026689
NUMBL,ALK,Q9Y6R0,Q9UM73,0.40900081396102905,0.22408947348594602,0.8937309384346,0.6848700642585751
FLOT1,ALK,O75955,Q9UM73,0.40900081396102905,0.22408947348594602,0.26148456335067705,0.26329356431961004
APBB1,ALK,O00213,Q9UM73,0.40900081396102905,0.22408947348594602,0.263429999351501,0.44789671897888106
RELL1,ALK,Q8IUW5,Q9UM73,0.40900081396102905,0.22408947348594602,0.7029114961624141,0.38202902674674905
