,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
58908,HDLBP,ABCF3,Q00341,Q9NUQ8,0.527656733989715,0.88329392671585,0.093172870576381,0.697495102882385
58941,HDLBP,ANKRD28,Q00341,O15084,0.527656733989715,0.88329392671585,0.046481158584356,0.118532933294773
58943,HDLBP,ANKRD52,Q00341,Q8NB46,0.527656733989715,0.88329392671585,0.10190691053867301,0.22405306994915003
58958,HDLBP,ASCC1,Q00341,Q8N9N2,0.527656733989715,0.88329392671585,0.06393130123615201,0.206371545791625
59178,HDLBP,FBXO42,Q00341,Q6P3S6,0.527656733989715,0.88329392671585,0.48782262206077504,0.7317566275596611
59560,HDLBP,SIRT1,Q00341,Q96EB6,0.527656733989715,0.88329392671585,0.731578409671783,0.60180926322937
59600,HDLBP,SPATS2,Q00341,Q86XZ4,0.527656733989715,0.88329392671585,0.86821049451828,0.880097866058349
59638,HDLBP,TDRD3,Q00341,Q9H7E2,0.527656733989715,0.88329392671585,0.8975397944450371,0.883250415325164
59659,HDLBP,TOP3B,Q00341,O95985,0.527656733989715,0.88329392671585,0.05074363946914601,0.062615826725959
59746,HDLBP,ZC3H7A,Q00341,Q8IWR0,0.527656733989715,0.88329392671585,0.065534330904483,0.528411209583282
59751,HDLBP,ZNF598,Q00341,Q86UK7,0.527656733989715,0.88329392671585,0.41906195878982505,0.487267971038818
