,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
46763,FMR1,AGO2,Q06787,Q9UKV8,0.5003023147583,0.9142025709152221,0.125312715768814,0.8902974128723141
46766,FMR1,AHNAK,Q06787,Q09666,0.5003023147583,0.9142025709152221,0.882196128368377,0.946096897125244
46774,FMR1,ALG13,Q06787,Q9NP73,0.5003023147583,0.9142025709152221,0.364426672458648,0.10586695373058301
46777,FMR1,ANKHD1,Q06787,Q8IWZ3,0.5003023147583,0.9142025709152221,0.6686410307884211,0.484839290380477
46778,FMR1,ANKRD17,Q06787,O75179,0.5003023147583,0.9142025709152221,0.8482596278190611,0.7491549253463741
46800,FMR1,ASCC2,Q06787,Q9H1I8,0.5003023147583,0.9142025709152221,0.055656693875789004,0.41419497132301303
46815,FMR1,ATXN2,Q06787,Q99700,0.5003023147583,0.9142025709152221,0.9192976951599121,0.844794750213623
46823,FMR1,BCLAF1,Q06787,Q9NYF8,0.5003023147583,0.9142025709152221,0.9303821325302121,0.892946720123291
46842,FMR1,CAPRIN1,Q06787,Q14444,0.5003023147583,0.9142025709152221,0.9350892305374141,0.92366886138916
46847,FMR1,CASC3,Q06787,O15234,0.5003023147583,0.9142025709152221,0.921288311481475,0.8672043681144711
46904,FMR1,CPEB4,Q06787,Q17RY0,0.5003023147583,0.9142025709152221,0.7140009999275201,0.7536411285400391
46910,FMR1,CPVL,Q06787,Q9H3G5,0.5003023147583,0.9142025709152221,0.055010043084621006,0.252785265445709
46913,FMR1,CSDE1,Q06787,O75534,0.5003023147583,0.9142025709152221,0.41829934716224604,0.8530446887016291
46926,FMR1,DAP3,Q06787,P51398,0.5003023147583,0.9142025709152221,0.46670717000961304,0.442288011312484
46961,FMR1,DHX36,Q06787,Q9H2U1,0.5003023147583,0.9142025709152221,0.42503792047500605,0.7768697738647461
46964,FMR1,DHX57,Q06787,Q6P158,0.5003023147583,0.9142025709152221,0.30006697773933405,0.46088534593582103
47034,FMR1,EIF4ENIF1,Q06787,Q9NRA8,0.5003023147583,0.9142025709152221,0.918528199195861,0.8912989497184751
47060,FMR1,FAM120A,Q06787,Q9NZB2,0.5003023147583,0.9142025709152221,0.8501178622245781,0.8586925268173211
47073,FMR1,FUBP3,Q06787,Q96I24,0.5003023147583,0.9142025709152221,0.927373111248016,0.896067440509796
47075,FMR1,FXR1,Q06787,P51114,0.5003023147583,0.9142025709152221,0.8444389104843141,0.922883689403533
47076,FMR1,FXR2,Q06787,P51116,0.5003023147583,0.9142025709152221,0.909103691577911,0.93657237291336
47078,FMR1,G3BP1,Q06787,Q13283,0.5003023147583,0.9142025709152221,0.9298263788223261,0.5750792622566221
47079,FMR1,G3BP2,Q06787,Q9UN86,0.5003023147583,0.9142025709152221,0.827478051185607,0.9036784172058101
47089,FMR1,GLE1,Q06787,Q53GS7,0.5003023147583,0.9142025709152221,0.05024389177560801,0.25106167793273904
47169,FMR1,IBTK,Q06787,Q9P2D0,0.5003023147583,0.9142025709152221,0.135052159428596,0.5361476540565491
47174,FMR1,IGF2BP2,Q06787,Q9Y6M1,0.5003023147583,0.9142025709152221,0.7169618606567381,0.877931773662567
47195,FMR1,KIF1B,Q06787,O60333,0.5003023147583,0.9142025709152221,0.24660500884056002,0.7511826753616331
47209,FMR1,LARP1B,Q06787,Q659C4,0.5003023147583,0.9142025709152221,0.902065575122833,0.8965162038803101
47218,FMR1,LIN28B,Q06787,Q6ZN17,0.5003023147583,0.9142025709152221,0.7729641199111931,0.6470547914505
47227,FMR1,LSM12,Q06787,Q3MHD2,0.5003023147583,0.9142025709152221,0.170231625437736,0.389593958854675
47228,FMR1,LSM14A,Q06787,Q8ND56,0.5003023147583,0.9142025709152221,0.931010067462921,0.93739902973175
47260,FMR1,MCRIP2,Q06787,Q9BUT9,0.5003023147583,0.9142025709152221,0.573536276817321,0.40689116716384804
47269,FMR1,MOV10,Q06787,Q9HCE1,0.5003023147583,0.9142025709152221,0.096921250224113,0.313997954130172
47288,FMR1,MRPS31,Q06787,Q92665,0.5003023147583,0.9142025709152221,0.37623789906501703,0.6828134059906
47289,FMR1,MRPS34,Q06787,P82930,0.5003023147583,0.9142025709152221,0.047504432499408,0.297109067440032
