,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
91770,NUFIP2,AGO2,Q7Z417,Q9UKV8,0.9265759587287901,0.961228013038635,0.125312715768814,0.8902974128723141
91784,NUFIP2,ANKHD1,Q7Z417,Q8IWZ3,0.9265759587287901,0.961228013038635,0.6686410307884211,0.484839290380477
91818,NUFIP2,ATXN2,Q7Z417,Q99700,0.9265759587287901,0.961228013038635,0.9192976951599121,0.844794750213623
91819,NUFIP2,ATXN2L,Q7Z417,Q8WWM7,0.9265759587287901,0.961228013038635,0.9328096508979791,0.9160457849502561
91855,NUFIP2,CAPRIN1,Q7Z417,Q14444,0.9265759587287901,0.961228013038635,0.9350892305374141,0.92366886138916
91911,NUFIP2,CNOT1,Q7Z417,A5YKK6,0.9265759587287901,0.961228013038635,0.16742576658725702,0.152645871043205
91927,NUFIP2,CPEB4,Q7Z417,Q17RY0,0.9265759587287901,0.961228013038635,0.7140009999275201,0.7536411285400391
91957,NUFIP2,DDX1,Q7Z417,Q92499,0.9265759587287901,0.961228013038635,0.388328939676284,0.785437881946563
91973,NUFIP2,DDX6,Q7Z417,P26196,0.9265759587287901,0.961228013038635,0.7578027248382561,0.9421802759170531
91992,NUFIP2,DNAJA2,Q7Z417,O60884,0.9265759587287901,0.961228013038635,0.18818025290966,0.698748648166656
92005,NUFIP2,DPCD,Q7Z417,Q9BVM2,0.9265759587287901,0.961228013038635,0.084830090403556,0.14974159002304002
92086,NUFIP2,FAM98A,Q7Z417,Q8NCA5,0.9265759587287901,0.961228013038635,0.896835446357727,0.863439083099365
92099,NUFIP2,FMR1,Q7Z417,Q06787,0.9265759587287901,0.961228013038635,0.5003023147583,0.9142025709152221
92104,NUFIP2,FXR2,Q7Z417,P51116,0.9265759587287901,0.961228013038635,0.909103691577911,0.93657237291336
92105,NUFIP2,G3BP1,Q7Z417,Q13283,0.9265759587287901,0.961228013038635,0.9298263788223261,0.5750792622566221
92106,NUFIP2,G3BP2,Q7Z417,Q9UN86,0.9265759587287901,0.961228013038635,0.827478051185607,0.9036784172058101
92158,NUFIP2,HELZ,Q7Z417,P42694,0.9265759587287901,0.961228013038635,0.8446741104125971,0.836807429790496
92233,NUFIP2,KCTD12,Q7Z417,Q96CX2,0.9265759587287901,0.961228013038635,0.7864254713058471,0.8309144973754881
92280,NUFIP2,LSM12,Q7Z417,Q3MHD2,0.9265759587287901,0.961228013038635,0.170231625437736,0.389593958854675
92309,NUFIP2,MCRIP2,Q7Z417,Q9BUT9,0.9265759587287901,0.961228013038635,0.573536276817321,0.40689116716384804
92322,NUFIP2,MOV10,Q7Z417,Q9HCE1,0.9265759587287901,0.961228013038635,0.096921250224113,0.313997954130172
92405,NUFIP2,OTUD4,Q7Z417,Q01804,0.9265759587287901,0.961228013038635,0.7899363040924071,0.5325272679328911
92407,NUFIP2,PABPC1,Q7Z417,P11940,0.9265759587287901,0.961228013038635,0.846898555755615,0.945850253105163
92409,NUFIP2,PABPC4,Q7Z417,Q13310,0.9265759587287901,0.961228013038635,0.902287125587463,0.9297712445259091
92518,NUFIP2,PUM1,Q7Z417,Q14671,0.9265759587287901,0.961228013038635,0.9372653961181641,0.9234544038772581
92563,NUFIP2,RC3H2,Q7Z417,Q9HBD1,0.9265759587287901,0.961228013038635,0.380768567323684,0.385693252086639
92653,NUFIP2,RTCB,Q7Z417,Q9Y3I0,0.9265759587287901,0.961228013038635,0.05891989544034001,0.30335909128189004
92693,NUFIP2,SIRT1,Q7Z417,Q96EB6,0.9265759587287901,0.961228013038635,0.731578409671783,0.60180926322937
92804,NUFIP2,TDRD3,Q7Z417,Q9H7E2,0.9265759587287901,0.961228013038635,0.8975397944450371,0.883250415325164
92823,NUFIP2,TNRC6B,Q7Z417,Q9UPQ9,0.9265759587287901,0.961228013038635,0.9158128499984741,0.9256454706192011
92827,NUFIP2,TOP3B,Q7Z417,O95985,0.9265759587287901,0.961228013038635,0.05074363946914601,0.062615826725959
92866,NUFIP2,UBAP2,Q7Z417,Q5T6F2,0.9265759587287901,0.961228013038635,0.9128952026367181,0.7844543457031251
92867,NUFIP2,UBAP2L,Q7Z417,Q14157,0.9265759587287901,0.961228013038635,0.9456149339675901,0.953562080860137
92871,NUFIP2,UPF1,Q7Z417,Q92900,0.9265759587287901,0.961228013038635,0.747238278388977,0.7646963596343991
92875,NUFIP2,USP10,Q7Z417,Q14694,0.9265759587287901,0.961228013038635,0.7744724154472351,0.9465939402580261
92917,NUFIP2,YEATS2,Q7Z417,Q9ULM3,0.9265759587287901,0.961228013038635,0.9317606091499321,0.8641087412834161
92922,NUFIP2,YTHDF2,Q7Z417,Q9Y5A9,0.9265759587287901,0.961228013038635,0.9421745538711541,0.9018615484237671
92933,NUFIP2,ZC3H7A,Q7Z417,Q8IWR0,0.9265759587287901,0.961228013038635,0.065534330904483,0.528411209583282
92946,NUFIP2,ZNF598,Q7Z417,Q86UK7,0.9265759587287901,0.961228013038635,0.41906195878982505,0.487267971038818
92950,NUFIP2,ZNHIT3,Q7Z417,Q15649,0.9265759587287901,0.961228013038635,0.11632364988327001,0.6841934323310851
