,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
40992,EXOSC10,BMS1,Q01780,Q14692,0.46936923265457103,0.6808556318283081,0.07657121121883301,0.501774668693542
41014,EXOSC10,C1D,Q01780,Q13901,0.46936923265457103,0.6808556318283081,0.089931763708591,0.136285692453384
41178,EXOSC10,DDX49,Q01780,Q9Y6V7,0.46936923265457103,0.6808556318283081,0.08622478693723601,0.06295199692249201
41193,EXOSC10,DHX37,Q01780,Q8IY37,0.46936923265457103,0.6808556318283081,0.055739175528287006,0.17998468875885001
41201,EXOSC10,DIS3,Q01780,Q9Y2L1,0.46936923265457103,0.6808556318283081,0.050956506282091,0.5370821952819821
41216,EXOSC10,DNTTIP2,Q01780,Q5QJE6,0.46936923265457103,0.6808556318283081,0.91511583328247,0.9562390446662901
41311,EXOSC10,EXOSC1,Q01780,Q9Y3B2,0.46936923265457103,0.6808556318283081,0.213833808898925,0.225263997912406
41312,EXOSC10,EXOSC2,Q01780,Q13868,0.46936923265457103,0.6808556318283081,0.295170247554779,0.17448650300502702
41313,EXOSC10,EXOSC3,Q01780,Q9NQT5,0.46936923265457103,0.6808556318283081,0.09539134055376,0.07724480330944
41314,EXOSC10,EXOSC4,Q01780,Q9NPD3,0.46936923265457103,0.6808556318283081,0.05312885716557501,0.058075357228517005
41315,EXOSC10,EXOSC5,Q01780,Q9NQT4,0.46936923265457103,0.6808556318283081,0.061290077865123006,0.03455750644207
41316,EXOSC10,EXOSC6,Q01780,Q5RKV6,0.46936923265457103,0.6808556318283081,0.078602150082588,0.041686348617076006
41317,EXOSC10,EXOSC7,Q01780,Q15024,0.46936923265457103,0.6808556318283081,0.171683400869369,0.26486530900001504
41318,EXOSC10,EXOSC8,Q01780,Q96B26,0.46936923265457103,0.6808556318283081,0.083728656172752,0.0542300529778
41319,EXOSC10,EXOSC9,Q01780,Q06265,0.46936923265457103,0.6808556318283081,0.13215592503547602,0.5748686790466301
41411,EXOSC10,HEATR1,Q01780,Q9H583,0.46936923265457103,0.6808556318283081,0.072641409933567,0.039128582924604006
41524,EXOSC10,KNOP1,Q01780,Q1ED39,0.46936923265457103,0.6808556318283081,0.9193390607833861,0.8130244016647331
41544,EXOSC10,LAS1L,Q01780,Q9Y4W2,0.46936923265457103,0.6808556318283081,0.6766774654388421,0.7230063676834101
41547,EXOSC10,LENG8,Q01780,Q96PV6,0.46936923265457103,0.6808556318283081,0.699228703975677,0.625335216522216
41612,EXOSC10,MPHOSPH10,Q01780,O00566,0.46936923265457103,0.6808556318283081,0.7516618371009821,0.8830159902572631
41613,EXOSC10,MPHOSPH6,Q01780,Q99547,0.46936923265457103,0.6808556318283081,0.32070282101631103,0.51898181438446
41680,EXOSC10,NIFK,Q01780,Q9BYG3,0.46936923265457103,0.6808556318283081,0.873925328254699,0.9468580484390251
41683,EXOSC10,NKRF,Q01780,O15226,0.46936923265457103,0.6808556318283081,0.850315690040588,0.8563464283943171
41689,EXOSC10,NOC4L,Q01780,Q9BVI4,0.46936923265457103,0.6808556318283081,0.04844492673873901,0.038220010697841006
