,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
17,MOB1B,DOCK7,Q7L9L4,Q96N67,0.367494881153106,0.36341208219528204,0.694895446300506,0.79361480474472
31,MOB1B,STK38,Q7L9L4,Q15208,0.367494881153106,0.36341208219528204,0.767200708389282,0.842919826507568
41,MOB1B,LRCH2,Q7L9L4,Q5VUJ6,0.367494881153106,0.36341208219528204,0.6217740178108211,0.44123196601867604
46,MOB1B,STK4,Q7L9L4,Q13043,0.367494881153106,0.36341208219528204,0.7201012969017021,0.867977142333984
49,MOB1B,STK3,Q7L9L4,Q13188,0.367494881153106,0.36341208219528204,0.8123424649238581,0.77833354473114
51,MOB1B,ANKRD28,Q7L9L4,O15084,0.367494881153106,0.36341208219528204,0.046481158584356,0.118532933294773
55,MOB1B,DOCK7,Q7L9L4,Q96N67,0.367494881153106,0.36341208219528204,0.694895446300506,0.79361480474472
57,MOB1B,LATS1,Q7L9L4,O95835,0.367494881153106,0.36341208219528204,0.917087912559509,0.8706442713737481
58,MOB1B,STK38,Q7L9L4,Q15208,0.367494881153106,0.36341208219528204,0.767200708389282,0.842919826507568
60,MOB1B,RASSF5,Q7L9L4,Q8WWW0,0.367494881153106,0.36341208219528204,0.14251248538494102,0.169799014925956
64,MOB1B,STK38L,Q7L9L4,Q9Y2H1,0.367494881153106,0.36341208219528204,0.340080916881561,0.706978023052215
67,MOB1B,LRCH3,Q7L9L4,Q96II8,0.367494881153106,0.36341208219528204,0.556009531021118,0.5993439555168151
69,MOB1B,LRCH1,Q7L9L4,Q9Y2L9,0.367494881153106,0.36341208219528204,0.21512548625469202,0.23545360565185502
70,MOB1B,STK38L,Q7L9L4,Q9Y2H1,0.367494881153106,0.36341208219528204,0.340080916881561,0.706978023052215
79,MOB1B,ANKRD28,Q7L9L4,O15084,0.367494881153106,0.36341208219528204,0.046481158584356,0.118532933294773
83,MOB1B,LRCH3,Q7L9L4,Q96II8,0.367494881153106,0.36341208219528204,0.556009531021118,0.5993439555168151
88,MOB1B,LATS1,Q7L9L4,O95835,0.367494881153106,0.36341208219528204,0.917087912559509,0.8706442713737481
92,MOB1B,PPP6R1,Q7L9L4,Q9UPN7,0.367494881153106,0.36341208219528204,0.184402376413345,0.47204047441482505
94,MOB1B,DLG5,Q7L9L4,Q8TDM6,0.367494881153106,0.36341208219528204,0.756116449832916,0.714307785034179
96,MOB1B,ANKRD52,Q7L9L4,Q8NB46,0.367494881153106,0.36341208219528204,0.10190691053867301,0.22405306994915003
100,MOB1B,MOB2,Q7L9L4,Q70IA6,0.367494881153106,0.36341208219528204,0.06571278721094101,0.032605137676000005
124,MOB1B,PPP6R2,Q7L9L4,O75170,0.367494881153106,0.36341208219528204,0.07446850836277001,0.10824657976627301
129,MOB1B,STK3,Q7L9L4,Q13188,0.367494881153106,0.36341208219528204,0.8123424649238581,0.77833354473114
130,MOB1B,ANKRD52,Q7L9L4,Q8NB46,0.367494881153106,0.36341208219528204,0.10190691053867301,0.22405306994915003
132,MOB1B,MOB2,Q7L9L4,Q70IA6,0.367494881153106,0.36341208219528204,0.06571278721094101,0.032605137676000005
135,MOB1B,LATS2,Q7L9L4,Q9NRM7,0.367494881153106,0.36341208219528204,0.813231110572814,0.40069913864135703
137,MOB1B,IPO11,Q7L9L4,Q9UI26,0.367494881153106,0.36341208219528204,0.084862798452377,0.029000764712691002
141,MOB1B,DOCK6,Q7L9L4,Q96HP0,0.367494881153106,0.36341208219528204,0.053083796054124006,0.18999567627906802
143,MOB1B,LUC7L2,Q7L9L4,Q9Y383,0.367494881153106,0.36341208219528204,0.803538024425506,0.8609099388122551
149,MOB1B,PPP6R1,Q7L9L4,Q9UPN7,0.367494881153106,0.36341208219528204,0.184402376413345,0.47204047441482505
157,MOB1B,PTPN14,Q7L9L4,Q15678,0.367494881153106,0.36341208219528204,0.7634588479995721,0.834039330482482
160,MOB1B,LRCH1,Q7L9L4,Q9Y2L9,0.367494881153106,0.36341208219528204,0.21512548625469202,0.23545360565185502
163,MOB1B,FARP1,Q7L9L4,Q9Y4F1,0.367494881153106,0.36341208219528204,0.686863541603088,0.761362671852111
168,MOB1B,PPP6R2,Q7L9L4,O75170,0.367494881153106,0.36341208219528204,0.07446850836277001,0.10824657976627301
172,MOB1B,DOCK8,Q7L9L4,Q8NF50,0.367494881153106,0.36341208219528204,0.047520697116851,0.23804228007793402
175,MOB1B,LATS2,Q7L9L4,Q9NRM7,0.367494881153106,0.36341208219528204,0.813231110572814,0.40069913864135703
180,MOB1B,MAP4K4,Q7L9L4,O95819,0.367494881153106,0.36341208219528204,0.9037445187568661,0.9482237696647641
187,MOB1B,ROBO1,Q7L9L4,Q9Y6N7,0.367494881153106,0.36341208219528204,0.5476497411727901,0.31885665655136103
256,MOB1B,FUS,Q7L9L4,P35637,0.367494881153106,0.36341208219528204,0.9297906756401061,0.9113988876342771
281,MOB1B,RAB2A,Q7L9L4,P61019,0.367494881153106,0.36341208219528204,0.5651560425758361,0.45941171050071705
295,MOB1B,PPP6R3,Q7L9L4,Q5H9R7,0.367494881153106,0.36341208219528204,0.145339801907539,0.442849874496459
311,MOB1B,IPO11,Q7L9L4,Q9UI26,0.367494881153106,0.36341208219528204,0.084862798452377,0.029000764712691002
318,MOB1B,PPP6C,Q7L9L4,O00743,0.367494881153106,0.36341208219528204,0.077494725584983,0.14637158811092302
331,MOB1B,HSPA6,Q7L9L4,P17066,0.367494881153106,0.36341208219528204,0.682499468326568,0.840009331703186
