Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
AHNAK,G3BP1,Q09666,Q13283,0.9298263788223261,0.5750792622566221,0.882196128368377,0.946096897125244
ANKHD1,G3BP1,Q8IWZ3,Q13283,0.9298263788223261,0.5750792622566221,0.6686410307884211,0.484839290380477
ATXN2L,G3BP1,Q8WWM7,Q13283,0.9298263788223261,0.5750792622566221,0.9328096508979791,0.9160457849502561
CCT8,G3BP1,P50990,Q13283,0.9298263788223261,0.5750792622566221,0.5758818387985231,0.26783961057662903
CFL1,G3BP1,P23528,Q13283,0.9298263788223261,0.5750792622566221,0.592035353183746,0.8572082519531251
CLIC1,G3BP1,O00299,Q13283,0.9298263788223261,0.5750792622566221,0.254656493663787,0.41600313782691906
CSDE1,G3BP1,O75534,Q13283,0.9298263788223261,0.5750792622566221,0.41829934716224604,0.8530446887016291
DDX3X,G3BP1,O00571,Q13283,0.9298263788223261,0.5750792622566221,0.943722367286682,0.9560965299606321
EEF1G,G3BP1,P26641,Q13283,0.9298263788223261,0.5750792622566221,0.075974904000759,0.45326575636863703
FLNA,G3BP1,P21333,Q13283,0.9298263788223261,0.5750792622566221,0.748573184013366,0.8762679100036621
FUBP3,G3BP1,Q96I24,Q13283,0.9298263788223261,0.5750792622566221,0.927373111248016,0.896067440509796
G3BP1,G3BP1,Q13283,Q13283,0.9298263788223261,0.5750792622566221,0.9298263788223261,0.5750792622566221
HDLBP,G3BP1,Q00341,Q13283,0.9298263788223261,0.5750792622566221,0.527656733989715,0.88329392671585
HNRNPA1,G3BP1,P09651,Q13283,0.9298263788223261,0.5750792622566221,0.949794888496398,0.9450014829635621
HNRNPA2B1,G3BP1,P22626,Q13283,0.9298263788223261,0.5750792622566221,0.9508429765701291,0.9583996534347531
HNRNPK,G3BP1,P61978,Q13283,0.9298263788223261,0.5750792622566221,0.9139078855514521,0.9390789270401001
IGF2BP2,G3BP1,Q9Y6M1,Q13283,0.9298263788223261,0.5750792622566221,0.7169618606567381,0.877931773662567
LARP1,G3BP1,Q6PKG0,Q13283,0.9298263788223261,0.5750792622566221,0.9120828509330751,0.960067927837371
LARP4,G3BP1,Q71RC2,Q13283,0.9298263788223261,0.5750792622566221,0.8875218629837031,0.9059172868728631
LSM12,G3BP1,Q3MHD2,Q13283,0.9298263788223261,0.5750792622566221,0.170231625437736,0.389593958854675
MAPRE1,G3BP1,Q15691,Q13283,0.9298263788223261,0.5750792622566221,0.46970167756080605,0.7065404653549191
MT1G,G3BP1,P13640,Q13283,0.9298263788223261,0.5750792622566221,0.097000733017921,0.12324744462966901
PA2G4,G3BP1,Q9UQ80,Q13283,0.9298263788223261,0.5750792622566221,0.6883138418197631,0.768893063068389
PABPN1,G3BP1,Q86U42,Q13283,0.9298263788223261,0.5750792622566221,0.8594149351119991,0.8333586454391481
PCBP1,G3BP1,Q15365,Q13283,0.9298263788223261,0.5750792622566221,0.558648109436035,0.693042695522308
PCBP2,G3BP1,Q15366,Q13283,0.9298263788223261,0.5750792622566221,0.5839635133743281,0.7900835275650021
PDLIM4,G3BP1,P50479,Q13283,0.9298263788223261,0.5750792622566221,0.8399802446365351,0.8808208703994751
PRDX1,G3BP1,Q06830,Q13283,0.9298263788223261,0.5750792622566221,0.521877408027648,0.49929231405258107
PRRC2A,G3BP1,P48634,Q13283,0.9298263788223261,0.5750792622566221,0.920958399772644,0.771147608757019
PRRC2C,G3BP1,Q9Y520,Q13283,0.9298263788223261,0.5750792622566221,0.9226905703544611,0.859529852867126
RAN,G3BP1,P62826,Q13283,0.9298263788223261,0.5750792622566221,0.48064512014389005,0.24927918612957
RANBP2,G3BP1,P49792,Q13283,0.9298263788223261,0.5750792622566221,0.8792891502380371,0.9409412145614621
RBMS1,G3BP1,P29558,Q13283,0.9298263788223261,0.5750792622566221,0.819132804870605,0.8230159878730771
RPS27A,G3BP1,P62979,Q13283,0.9298263788223261,0.5750792622566221,0.8607098460197441,0.9271419644355771
SERBP1,G3BP1,Q8NC51,Q13283,0.9298263788223261,0.5750792622566221,0.875454604625701,0.890396475791931
SF1,G3BP1,Q15637,Q13283,0.9298263788223261,0.5750792622566221,0.909808754920959,0.847805202007293
TNRC6B,G3BP1,Q9UPQ9,Q13283,0.9298263788223261,0.5750792622566221,0.9158128499984741,0.9256454706192011
TUBA8,G3BP1,Q9NY65,Q13283,0.9298263788223261,0.5750792622566221,0.32819440960884,0.399589717388153
UBAP2,G3BP1,Q5T6F2,Q13283,0.9298263788223261,0.5750792622566221,0.9128952026367181,0.7844543457031251
UBAP2L,G3BP1,Q14157,Q13283,0.9298263788223261,0.5750792622566221,0.9456149339675901,0.953562080860137
XRN1,G3BP1,Q8IZH2,Q13283,0.9298263788223261,0.5750792622566221,0.385329663753509,0.270378917455673
YTHDF2,G3BP1,Q9Y5A9,Q13283,0.9298263788223261,0.5750792622566221,0.9421745538711541,0.9018615484237671
YTHDF3,G3BP1,Q7Z739,Q13283,0.9298263788223261,0.5750792622566221,0.9342164993286131,0.743057370185852
ZC3HAV1,G3BP1,Q7Z2W4,Q13283,0.9298263788223261,0.5750792622566221,0.832865834236145,0.9480621218681331
ZYX,G3BP1,Q15942,Q13283,0.9298263788223261,0.5750792622566221,0.889880537986755,0.851231396198272
AAK1,G3BP1,Q2M2I8,Q13283,0.9298263788223261,0.5750792622566221,0.9106251001358031,0.8142038583755491
