,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
145954,TNRC6C,AGFG1,Q9HCJ0,P52594,0.9321408271789551,0.615372955799102,0.8743426203727721,0.820988178253173
145957,TNRC6C,AGO1,Q9HCJ0,Q9UL18,0.9321408271789551,0.615372955799102,0.061913449317216006,0.14257833361625602
145958,TNRC6C,AGO2,Q9HCJ0,Q9UKV8,0.9321408271789551,0.615372955799102,0.125312715768814,0.8902974128723141
145959,TNRC6C,AGO3,Q9HCJ0,Q9H9G7,0.9321408271789551,0.615372955799102,0.07245331257581701,0.351395457983016
145968,TNRC6C,ALMS1,Q9HCJ0,Q8TCU4,0.9321408271789551,0.615372955799102,0.261659920215606,0.5576434135437011
145975,TNRC6C,AP2A1,Q9HCJ0,O95782,0.9321408271789551,0.615372955799102,0.10177560895681301,0.098419055342674
145976,TNRC6C,AP2A2,Q9HCJ0,O94973,0.9321408271789551,0.615372955799102,0.04880664125084801,0.051706891506910005
145977,TNRC6C,AP2B1,Q9HCJ0,P63010,0.9321408271789551,0.615372955799102,0.12178151309490201,0.14100667834281902
145978,TNRC6C,AP2M1,Q9HCJ0,Q96CW1,0.9321408271789551,0.615372955799102,0.28420495986938404,0.273447036743164
145979,TNRC6C,AP2S1,Q9HCJ0,P53680,0.9321408271789551,0.615372955799102,0.09744475781917501,0.450831800699234
146000,TNRC6C,BCAR1,Q9HCJ0,P56945,0.9321408271789551,0.615372955799102,0.8840838670730591,0.8112551569938661
146025,TNRC6C,CCDC18,Q9HCJ0,Q5T9S5,0.9321408271789551,0.615372955799102,0.050406239926815005,0.21238374710083002
146042,TNRC6C,CEP135,Q9HCJ0,Q66GS9,0.9321408271789551,0.615372955799102,0.147827550768852,0.337761044502258
146044,TNRC6C,CEP192,Q9HCJ0,Q8TEP8,0.9321408271789551,0.615372955799102,0.069603644311428,0.137897923588752
146045,TNRC6C,CEP55,Q9HCJ0,Q53EZ4,0.9321408271789551,0.615372955799102,0.7967752218246461,0.740389466285705
146048,TNRC6C,CEP85,Q9HCJ0,Q6P2H3,0.9321408271789551,0.615372955799102,0.686874747276306,0.628072619438171
146060,TNRC6C,CNOT1,Q9HCJ0,A5YKK6,0.9321408271789551,0.615372955799102,0.16742576658725702,0.152645871043205
146061,TNRC6C,CNOT10,Q9HCJ0,Q9H9A5,0.9321408271789551,0.615372955799102,0.048076625913381,0.130353718996047
146062,TNRC6C,CNOT11,Q9HCJ0,Q9UKZ1,0.9321408271789551,0.615372955799102,0.22426322102546603,0.13013821840286202
146063,TNRC6C,CNOT2,Q9HCJ0,Q9NZN8,0.9321408271789551,0.615372955799102,0.8796504139900201,0.9464982748031611
146064,TNRC6C,CNOT3,Q9HCJ0,O75175,0.9321408271789551,0.615372955799102,0.8002820014953611,0.7462113499641411
146066,TNRC6C,CNOT6,Q9HCJ0,Q9ULM6,0.9321408271789551,0.615372955799102,0.04978821426630001,0.08510836213827101
146067,TNRC6C,CNOT6L,Q9HCJ0,Q96LI5,0.9321408271789551,0.615372955799102,0.052588243037462006,0.054170239716768
146068,TNRC6C,CNOT7,Q9HCJ0,Q9UIV1,0.9321408271789551,0.615372955799102,0.049496985971927004,0.074488848447799
146069,TNRC6C,CNOT8,Q9HCJ0,Q9UFF9,0.9321408271789551,0.615372955799102,0.124943397939205,0.03493395447731
146070,TNRC6C,CNOT9,Q9HCJ0,Q92600,0.9321408271789551,0.615372955799102,0.08026347309350901,0.085335381329059
146072,TNRC6C,CNTROB,Q9HCJ0,Q8N137,0.9321408271789551,0.615372955799102,0.052459836006164,0.06312469393014901
146101,TNRC6C,CYLD,Q9HCJ0,Q9NQC7,0.9321408271789551,0.615372955799102,0.38614088296890203,0.6849821805953981
146105,TNRC6C,DCP1B,Q9HCJ0,Q8IZD4,0.9321408271789551,0.615372955799102,0.706972122192382,0.6831697821617121
146134,TNRC6C,DSP,Q9HCJ0,P15924,0.9321408271789551,0.615372955799102,0.909830927848815,0.9332560300827021
146136,TNRC6C,DVL2,Q9HCJ0,O14641,0.9321408271789551,0.615372955799102,0.894402682781219,0.9272572398185731
146164,TNRC6C,EIF4E2,Q9HCJ0,O60573,0.9321408271789551,0.615372955799102,0.06450005620718001,0.18189403414726202
146189,TNRC6C,FAM184A,Q9HCJ0,Q8NB25,0.9321408271789551,0.615372955799102,0.059820741415023006,0.13193468749523102
146190,TNRC6C,FAM193A,Q9HCJ0,P78312,0.9321408271789551,0.615372955799102,0.262545526027679,0.46085977554321206
146214,TNRC6C,GIGYF1,Q9HCJ0,O75420,0.9321408271789551,0.615372955799102,0.8790502548217771,0.863427340984344
146220,TNRC6C,GPBP1,Q9HCJ0,Q86WP2,0.9321408271789551,0.615372955799102,0.9238476753234861,0.8661590814590451
146221,TNRC6C,GPBP1L1,Q9HCJ0,Q9HC44,0.9321408271789551,0.615372955799102,0.8472579121589661,0.7460471391677851
146286,TNRC6C,IQCC,Q9HCJ0,Q4KMZ1,0.9321408271789551,0.615372955799102,0.066085167229175,0.595822632312774
146289,TNRC6C,ITSN1,Q9HCJ0,Q15811,0.9321408271789551,0.615372955799102,0.10670641809701902,0.590713679790496
146290,TNRC6C,ITSN2,Q9HCJ0,Q9NZM3,0.9321408271789551,0.615372955799102,0.11672244220972001,0.48961305618286105
146302,TNRC6C,KIZ,Q9HCJ0,Q2M2Z5,0.9321408271789551,0.615372955799102,0.817925453186035,0.832185626029968
146316,TNRC6C,LATS1,Q9HCJ0,O95835,0.9321408271789551,0.615372955799102,0.917087912559509,0.8706442713737481
146319,TNRC6C,LIMD1,Q9HCJ0,Q9UGP4,0.9321408271789551,0.615372955799102,0.8812453150749201,0.84871768951416
146330,TNRC6C,LZTS2,Q9HCJ0,Q9BRK4,0.9321408271789551,0.615372955799102,0.760938048362731,0.65320861339569
146335,TNRC6C,MAP3K7,Q9HCJ0,O43318,0.9321408271789551,0.615372955799102,0.779477059841156,0.45936337113380404
146348,TNRC6C,MIB2,Q9HCJ0,Q96AX9,0.9321408271789551,0.615372955799102,0.067168489098548,0.17346687614917702
146352,TNRC6C,MPHOSPH9,Q9HCJ0,Q99550,0.9321408271789551,0.615372955799102,0.054511122405529,0.40425688028335505
146368,TNRC6C,NCKIPSD,Q9HCJ0,Q9NZQ3,0.9321408271789551,0.615372955799102,0.30600690841674805,0.140759408473968
146379,TNRC6C,NME7,Q9HCJ0,Q9Y5B8,0.9321408271789551,0.615372955799102,0.061034757643938,0.176881685853004
146400,TNRC6C,NUP54,Q9HCJ0,Q7Z3B4,0.9321408271789551,0.615372955799102,0.700649261474609,0.7247763872146601
146401,TNRC6C,NUP58,Q9HCJ0,Q9BVL2,0.9321408271789551,0.615372955799102,0.5920892953872681,0.17066149413585602
146414,TNRC6C,PAN2,Q9HCJ0,Q504Q3,0.9321408271789551,0.615372955799102,0.048762954771518006,0.08457577228546101
146415,TNRC6C,PAN3,Q9HCJ0,Q58A45,0.9321408271789551,0.615372955799102,0.33015498518943703,0.08147920668125101
146460,TNRC6C,PPP2R5C,Q9HCJ0,Q13362,0.9321408271789551,0.615372955799102,0.058604069054126004,0.30742636322975103
146482,TNRC6C,PTPN23,Q9HCJ0,Q9H3S7,0.9321408271789551,0.615372955799102,0.6911263465881341,0.923000633716583
146498,TNRC6C,RAVER1,Q9HCJ0,Q8IY67,0.9321408271789551,0.615372955799102,0.552187025547027,0.46709433197975103
146507,TNRC6C,RIBC1,Q9HCJ0,Q8N443,0.9321408271789551,0.615372955799102,0.077684566378593,0.076135352253913
146579,TNRC6C,SCYL2,Q9HCJ0,Q6P3W7,0.9321408271789551,0.615372955799102,0.6688102483749391,0.728242993354797
146581,TNRC6C,SEC16A,Q9HCJ0,O15027,0.9321408271789551,0.615372955799102,0.914153099060058,0.8749286532402031
146582,TNRC6C,SEC23A,Q9HCJ0,Q15436,0.9321408271789551,0.615372955799102,0.10833811759948701,0.18651095032691903
146583,TNRC6C,SEC23B,Q9HCJ0,Q15437,0.9321408271789551,0.615372955799102,0.045444309711456,0.047496058046817
146585,TNRC6C,SEC24A,Q9HCJ0,O95486,0.9321408271789551,0.615372955799102,0.64576232433319,0.5352712869644161
146586,TNRC6C,SEC24B,Q9HCJ0,O95487,0.9321408271789551,0.615372955799102,0.9213336706161491,0.7453871965408321
146619,TNRC6C,SMAP2,Q9HCJ0,Q8WU79,0.9321408271789551,0.615372955799102,0.870141685009002,0.8791758418083191
146625,TNRC6C,SMG7,Q9HCJ0,Q92540,0.9321408271789551,0.615372955799102,0.7485496997833251,0.6801263689994811
146641,TNRC6C,SPATA2,Q9HCJ0,Q9UM82,0.9321408271789551,0.615372955799102,0.523724853992462,0.582949578762054
146642,TNRC6C,SPATA2L,Q9HCJ0,Q8IUW3,0.9321408271789551,0.615372955799102,0.046884190291166,0.06729420274496001
146665,TNRC6C,SYNM,Q9HCJ0,O15061,0.9321408271789551,0.615372955799102,0.858780682086944,0.87831437587738
146667,TNRC6C,TAB1,Q9HCJ0,Q15750,0.9321408271789551,0.615372955799102,0.7070764303207391,0.8197949528694151
146669,TNRC6C,TAB3,Q9HCJ0,Q8N5C8,0.9321408271789551,0.615372955799102,0.944413065910339,0.8510497808456421
146675,TNRC6C,TBK1,Q9HCJ0,Q9UHD2,0.9321408271789551,0.615372955799102,0.25752851366996704,0.688123047351837
146676,TNRC6C,TBKBP1,Q9HCJ0,A7MCY6,0.9321408271789551,0.615372955799102,0.826540350914001,0.911098837852478
146677,TNRC6C,TCHP,Q9HCJ0,Q9BT92,0.9321408271789551,0.615372955799102,0.074357792735099,0.16978117823600702
146680,TNRC6C,TFG,Q9HCJ0,Q92734,0.9321408271789551,0.615372955799102,0.9199383854866021,0.8269848823547361
146693,TNRC6C,TNIP1,Q9HCJ0,Q15025,0.9321408271789551,0.615372955799102,0.6548020839691161,0.889400839805603
146694,TNRC6C,TNIP2,Q9HCJ0,Q8NFZ5,0.9321408271789551,0.615372955799102,0.06323460489511401,0.8639643788337701
146695,TNRC6C,TNKS1BP1,Q9HCJ0,Q9C0C2,0.9321408271789551,0.615372955799102,0.8767286539077751,0.7583819031715391
146697,TNRC6C,TNPO2,Q9HCJ0,O14787,0.9321408271789551,0.615372955799102,0.0629867836833,0.032100148499011
146699,TNRC6C,TNRC6A,Q9HCJ0,Q8NDV7,0.9321408271789551,0.615372955799102,0.94635409116745,0.9126369357109071
146700,TNRC6C,TNRC6B,Q9HCJ0,Q9UPQ9,0.9321408271789551,0.615372955799102,0.9158128499984741,0.9256454706192011
146701,TNRC6C,TOB2,Q9HCJ0,Q14106,0.9321408271789551,0.615372955799102,0.41414183378219604,0.353406816720962
146714,TNRC6C,TRIP11,Q9HCJ0,Q15643,0.9321408271789551,0.615372955799102,0.311014324426651,0.738289535045623
146716,TNRC6C,TRIP6,Q9HCJ0,Q15654,0.9321408271789551,0.615372955799102,0.8500564694404601,0.720671236515045
146720,TNRC6C,TTK,Q9HCJ0,P33981,0.9321408271789551,0.615372955799102,0.747277498245239,0.9076627492904661
146743,TNRC6C,USP54,Q9HCJ0,Q70EL1,0.9321408271789551,0.615372955799102,0.414909929037094,0.507031679153442
