,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
150813,UBAP2L,AGO1,Q14157,Q9UL18,0.9456149339675901,0.953562080860137,0.061913449317216006,0.14257833361625602
150814,UBAP2L,AGO2,Q14157,Q9UKV8,0.9456149339675901,0.953562080860137,0.125312715768814,0.8902974128723141
150815,UBAP2L,AGO3,Q14157,Q9H9G7,0.9456149339675901,0.953562080860137,0.07245331257581701,0.351395457983016
150823,UBAP2L,ALG13,Q14157,Q9NP73,0.9456149339675901,0.953562080860137,0.364426672458648,0.10586695373058301
150827,UBAP2L,ANKRD17,Q14157,O75179,0.9456149339675901,0.953562080860137,0.8482596278190611,0.7491549253463741
150851,UBAP2L,ATXN2,Q14157,Q99700,0.9456149339675901,0.953562080860137,0.9192976951599121,0.844794750213623
150852,UBAP2L,ATXN2L,Q14157,Q8WWM7,0.9456149339675901,0.953562080860137,0.9328096508979791,0.9160457849502561
150856,UBAP2L,BICC1,Q14157,Q9H694,0.9456149339675901,0.953562080860137,0.070358172059059,0.29048463702201804
150866,UBAP2L,C1QBP,Q14157,Q07021,0.9456149339675901,0.953562080860137,0.514456510543823,0.7789015173912041
150871,UBAP2L,CAPRIN1,Q14157,Q14444,0.9456149339675901,0.953562080860137,0.9350892305374141,0.92366886138916
150889,UBAP2L,CELF1,Q14157,Q92879,0.9456149339675901,0.953562080860137,0.289840072393417,0.36571025848388605
150890,UBAP2L,CELF2,Q14157,O95319,0.9456149339675901,0.953562080860137,0.6175681352615351,0.626740992069244
150893,UBAP2L,CEP85,Q14157,Q6P2H3,0.9456149339675901,0.953562080860137,0.686874747276306,0.628072619438171
150905,UBAP2L,CNOT1,Q14157,A5YKK6,0.9456149339675901,0.953562080860137,0.16742576658725702,0.152645871043205
150906,UBAP2L,CNOT10,Q14157,Q9H9A5,0.9456149339675901,0.953562080860137,0.048076625913381,0.130353718996047
150907,UBAP2L,CNOT11,Q14157,Q9UKZ1,0.9456149339675901,0.953562080860137,0.22426322102546603,0.13013821840286202
150908,UBAP2L,CNOT2,Q14157,Q9NZN8,0.9456149339675901,0.953562080860137,0.8796504139900201,0.9464982748031611
150909,UBAP2L,CNOT3,Q14157,O75175,0.9456149339675901,0.953562080860137,0.8002820014953611,0.7462113499641411
150910,UBAP2L,CNOT4,Q14157,O95628,0.9456149339675901,0.953562080860137,0.81230479478836,0.8261866569519041
150912,UBAP2L,CNOT6L,Q14157,Q96LI5,0.9456149339675901,0.953562080860137,0.052588243037462006,0.054170239716768
150913,UBAP2L,CNOT7,Q14157,Q9UIV1,0.9456149339675901,0.953562080860137,0.049496985971927004,0.074488848447799
150914,UBAP2L,CNOT8,Q14157,Q9UFF9,0.9456149339675901,0.953562080860137,0.124943397939205,0.03493395447731
150915,UBAP2L,CNOT9,Q14157,Q92600,0.9456149339675901,0.953562080860137,0.08026347309350901,0.085335381329059
150923,UBAP2L,CPEB4,Q14157,Q17RY0,0.9456149339675901,0.953562080860137,0.7140009999275201,0.7536411285400391
150946,UBAP2L,DDX1,Q14157,Q92499,0.9456149339675901,0.953562080860137,0.388328939676284,0.785437881946563
150956,UBAP2L,DDX6,Q14157,P26196,0.9456149339675901,0.953562080860137,0.7578027248382561,0.9421802759170531
151006,UBAP2L,EIF4E,Q14157,P06730,0.9456149339675901,0.953562080860137,0.6839362382888791,0.718624532222747
151007,UBAP2L,EIF4E2,Q14157,O60573,0.9456149339675901,0.953562080860137,0.06450005620718001,0.18189403414726202
151008,UBAP2L,EIF4ENIF1,Q14157,Q9NRA8,0.9456149339675901,0.953562080860137,0.918528199195861,0.8912989497184751
151026,UBAP2L,ESRP2,Q14157,Q9H6T0,0.9456149339675901,0.953562080860137,0.08741116523742601,0.062109589576721004
151030,UBAP2L,FAM120A,Q14157,Q9NZB2,0.9456149339675901,0.953562080860137,0.8501178622245781,0.8586925268173211
151033,UBAP2L,FAM98A,Q14157,Q8NCA5,0.9456149339675901,0.953562080860137,0.896835446357727,0.863439083099365
151038,UBAP2L,FBRSL1,Q14157,Q9HCM7,0.9456149339675901,0.953562080860137,0.6004452705383301,0.353628784418106
151041,UBAP2L,FMR1,Q14157,Q06787,0.9456149339675901,0.953562080860137,0.5003023147583,0.9142025709152221
151043,UBAP2L,FUBP3,Q14157,Q96I24,0.9456149339675901,0.953562080860137,0.927373111248016,0.896067440509796
151044,UBAP2L,FXR1,Q14157,P51114,0.9456149339675901,0.953562080860137,0.8444389104843141,0.922883689403533
151045,UBAP2L,FXR2,Q14157,P51116,0.9456149339675901,0.953562080860137,0.909103691577911,0.93657237291336
151046,UBAP2L,G3BP1,Q14157,Q13283,0.9456149339675901,0.953562080860137,0.9298263788223261,0.5750792622566221
151047,UBAP2L,G3BP2,Q14157,Q9UN86,0.9456149339675901,0.953562080860137,0.827478051185607,0.9036784172058101
