Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
RANGAP1,TRIP13,P46060,Q15645,0.131752580404281,0.09561273455619801,0.35446065664291304,0.45731180906295704
RPL19,TRIP13,P84098,Q15645,0.131752580404281,0.09561273455619801,0.747613489627838,0.8564189076423641
APEX1,TRIP13,P27695,Q15645,0.131752580404281,0.09561273455619801,0.671164393424987,0.82747733592987
KRT18,TRIP13,P05783,Q15645,0.131752580404281,0.09561273455619801,0.8624944686889641,0.9377136230468751
PSMA4,TRIP13,P25789,Q15645,0.131752580404281,0.09561273455619801,0.8669969439506531,0.7802849411964411
SRM,TRIP13,P19623,Q15645,0.131752580404281,0.09561273455619801,0.086182340979576,0.09100192040205
EIF4A3,TRIP13,P38919,Q15645,0.131752580404281,0.09561273455619801,0.175627097487449,0.216653198003768
RPLP1,TRIP13,P05386,Q15645,0.131752580404281,0.09561273455619801,0.251298069953918,0.256556451320648
PSMC3,TRIP13,P17980,Q15645,0.131752580404281,0.09561273455619801,0.312709242105484,0.594579577445983
SSB,TRIP13,P05455,Q15645,0.131752580404281,0.09561273455619801,0.7526218295097351,0.8608263731002801
HINT1,TRIP13,P49773,Q15645,0.131752580404281,0.09561273455619801,0.267167627811431,0.19167335331439903
RCC2,TRIP13,Q9P258,Q15645,0.131752580404281,0.09561273455619801,0.8115414381027221,0.6175023913383481
RTCB,TRIP13,Q9Y3I0,Q15645,0.131752580404281,0.09561273455619801,0.05891989544034001,0.30335909128189004
TFRC,TRIP13,P02786,Q15645,0.131752580404281,0.09561273455619801,0.639575600624084,0.6523411870002741
