,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
55011,GLE1,AGO2,Q53GS7,Q9UKV8,0.05024389177560801,0.25106167793273904,0.125312715768814,0.8902974128723141
55018,GLE1,AIP,Q53GS7,O00170,0.05024389177560801,0.25106167793273904,0.26640939712524403,0.540462613105773
55085,GLE1,CACYBP,Q53GS7,Q9HB71,0.05024389177560801,0.25106167793273904,0.6761005520820611,0.8408962488174431
55220,GLE1,DDX19A,Q53GS7,Q9NUU7,0.05024389177560801,0.25106167793273904,0.048893474042415,0.326996862888336
55254,GLE1,DNAJA1,Q53GS7,P31689,0.05024389177560801,0.25106167793273904,0.8359858393669121,0.9187051653862001
55255,GLE1,DNAJA2,Q53GS7,O60884,0.05024389177560801,0.25106167793273904,0.18818025290966,0.698748648166656
55258,GLE1,DNAJC7,Q53GS7,Q99615,0.05024389177560801,0.25106167793273904,0.049237769097089004,0.557966768741607
55368,GLE1,FKBP4,Q53GS7,Q02790,0.05024389177560801,0.25106167793273904,0.770568668842315,0.9029511213302611
55373,GLE1,FMR1,Q53GS7,Q06787,0.05024389177560801,0.25106167793273904,0.5003023147583,0.9142025709152221
55393,GLE1,GLMN,Q53GS7,Q92990,0.05024389177560801,0.25106167793273904,0.049278128892183005,0.035520754754543006
55484,GLE1,IARS2,Q53GS7,Q9NSE4,0.05024389177560801,0.25106167793273904,0.065016604959964,0.20593340694904302
55655,GLE1,NDUFA5,Q53GS7,Q16718,0.05024389177560801,0.25106167793273904,0.053933292627334005,0.635838866233825
55658,GLE1,NDUFS1,Q53GS7,P28331,0.05024389177560801,0.25106167793273904,0.069590091705322,0.273685157299041
55660,GLE1,NDUFS3,Q53GS7,O75489,0.05024389177560801,0.25106167793273904,0.25747722387313804,0.33965429663658103
55692,GLE1,NUDCD3,Q53GS7,Q8IVD9,0.05024389177560801,0.25106167793273904,0.053778309375047004,0.7358319163322441
55693,GLE1,NUDT19,Q53GS7,A8MXV4,0.05024389177560801,0.25106167793273904,0.048464305698871,0.038100413978099004
55697,GLE1,NUP107,Q53GS7,P57740,0.05024389177560801,0.25106167793273904,0.235922053456306,0.630455732345581
55698,GLE1,NUP133,Q53GS7,Q8WUM0,0.05024389177560801,0.25106167793273904,0.490381002426147,0.35479775071144104
55701,GLE1,NUP160,Q53GS7,Q12769,0.05024389177560801,0.25106167793273904,0.066673204302787,0.044094167649745004
55703,GLE1,NUP205,Q53GS7,Q92621,0.05024389177560801,0.25106167793273904,0.052066206932067004,0.10552529245615001
55704,GLE1,NUP214,Q53GS7,P35658,0.05024389177560801,0.25106167793273904,0.9235065579414361,0.671371638774871
55706,GLE1,NUP54,Q53GS7,Q7Z3B4,0.05024389177560801,0.25106167793273904,0.700649261474609,0.7247763872146601
55707,GLE1,NUP58,Q53GS7,Q9BVL2,0.05024389177560801,0.25106167793273904,0.5920892953872681,0.17066149413585602
55708,GLE1,NUP62,Q53GS7,P37198,0.05024389177560801,0.25106167793273904,0.676063656806945,0.23068931698799103
55709,GLE1,NUP85,Q53GS7,Q9BW27,0.05024389177560801,0.25106167793273904,0.071647308766841,0.106988273561
55710,GLE1,NUP88,Q53GS7,Q99567,0.05024389177560801,0.25106167793273904,0.21241769194602902,0.261054426431655
55712,GLE1,NUP98,Q53GS7,P52948,0.05024389177560801,0.25106167793273904,0.9433375597000121,0.9014013409614561
55715,GLE1,NXF1,Q53GS7,Q9UBU9,0.05024389177560801,0.25106167793273904,0.634416103363037,0.7915906310081481
55717,GLE1,OCIAD1,Q53GS7,Q9NX40,0.05024389177560801,0.25106167793273904,0.67454308271408,0.823055446147918
55764,GLE1,PEX19,Q53GS7,P40855,0.05024389177560801,0.25106167793273904,0.48730644583702004,0.562646210193634
55801,GLE1,POM121C,Q53GS7,A8CG34,0.05024389177560801,0.25106167793273904,0.860631108283996,0.870845973491668
55860,GLE1,PSMD6,Q53GS7,Q15008,0.05024389177560801,0.25106167793273904,0.06280018389225,0.28034189343452404
55865,GLE1,PTBP3,Q53GS7,O95758,0.05024389177560801,0.25106167793273904,0.42364820837974504,0.45767813920974704
55875,GLE1,PYCR2,Q53GS7,Q96C36,0.05024389177560801,0.25106167793273904,0.31072038412094105,0.156376227736473
55888,GLE1,RAE1,Q53GS7,P78406,0.05024389177560801,0.25106167793273904,0.050004940479993,0.10993553698062801
56046,GLE1,SHMT2,Q53GS7,P34897,0.05024389177560801,0.25106167793273904,0.09385032951831801,0.38777190446853604
56063,GLE1,SLC30A9,Q53GS7,Q6PML9,0.05024389177560801,0.25106167793273904,0.070932477712631,0.061301112174987
56124,GLE1,STIP1,Q53GS7,P31948,0.05024389177560801,0.25106167793273904,0.557109355926513,0.8960386514663691
56134,GLE1,SUGT1,Q53GS7,Q9Y2Z0,0.05024389177560801,0.25106167793273904,0.694065928459167,0.45386987924575806
56165,GLE1,TIMM44,Q53GS7,O43615,0.05024389177560801,0.25106167793273904,0.063389874994754,0.8091160058975221
56184,GLE1,TOP3B,Q53GS7,O95985,0.05024389177560801,0.25106167793273904,0.05074363946914601,0.062615826725959
56201,GLE1,TTC1,Q53GS7,Q99614,0.05024389177560801,0.25106167793273904,0.8294712305068971,0.7550836801528931
56203,GLE1,TTC4,Q53GS7,O95801,0.05024389177560801,0.25106167793273904,0.061861533671617,0.551879048347473
