,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
22846,DAZL,AGO1,Q92904,Q9UL18,0.48905786871910006,0.34526500105857805,0.061913449317216006,0.14257833361625602
22847,DAZL,AGO2,Q92904,Q9UKV8,0.48905786871910006,0.34526500105857805,0.125312715768814,0.8902974128723141
22848,DAZL,AGO3,Q92904,Q9H9G7,0.48905786871910006,0.34526500105857805,0.07245331257581701,0.351395457983016
22857,DAZL,ALG13,Q92904,Q9NP73,0.48905786871910006,0.34526500105857805,0.364426672458648,0.10586695373058301
22858,DAZL,ALYREF,Q92904,Q86V81,0.48905786871910006,0.34526500105857805,0.9153844118118281,0.9237602353096
22860,DAZL,ANKHD1,Q92904,Q8IWZ3,0.48905786871910006,0.34526500105857805,0.6686410307884211,0.484839290380477
22861,DAZL,ANKRD17,Q92904,O75179,0.48905786871910006,0.34526500105857805,0.8482596278190611,0.7491549253463741
22893,DAZL,ATXN2,Q92904,Q99700,0.48905786871910006,0.34526500105857805,0.9192976951599121,0.844794750213623
22894,DAZL,ATXN2L,Q92904,Q8WWM7,0.48905786871910006,0.34526500105857805,0.9328096508979791,0.9160457849502561
22903,DAZL,BICC1,Q92904,Q9H694,0.48905786871910006,0.34526500105857805,0.070358172059059,0.29048463702201804
22924,DAZL,CAPRIN1,Q92904,Q14444,0.48905786871910006,0.34526500105857805,0.9350892305374141,0.92366886138916
22928,DAZL,CASC3,Q92904,O15234,0.48905786871910006,0.34526500105857805,0.921288311481475,0.8672043681144711
22961,DAZL,CELF1,Q92904,Q92879,0.48905786871910006,0.34526500105857805,0.289840072393417,0.36571025848388605
22962,DAZL,CELF2,Q92904,O95319,0.48905786871910006,0.34526500105857805,0.6175681352615351,0.626740992069244
22965,DAZL,CEP85,Q92904,Q6P2H3,0.48905786871910006,0.34526500105857805,0.686874747276306,0.628072619438171
22985,DAZL,CNOT1,Q92904,A5YKK6,0.48905786871910006,0.34526500105857805,0.16742576658725702,0.152645871043205
22987,DAZL,CNOT11,Q92904,Q9UKZ1,0.48905786871910006,0.34526500105857805,0.22426322102546603,0.13013821840286202
22988,DAZL,CNOT2,Q92904,Q9NZN8,0.48905786871910006,0.34526500105857805,0.8796504139900201,0.9464982748031611
22989,DAZL,CNOT3,Q92904,O75175,0.48905786871910006,0.34526500105857805,0.8002820014953611,0.7462113499641411
22991,DAZL,CNOT7,Q92904,Q9UIV1,0.48905786871910006,0.34526500105857805,0.049496985971927004,0.074488848447799
22993,DAZL,CNOT9,Q92904,Q92600,0.48905786871910006,0.34526500105857805,0.08026347309350901,0.085335381329059
23003,DAZL,CPEB4,Q92904,Q17RY0,0.48905786871910006,0.34526500105857805,0.7140009999275201,0.7536411285400391
23009,DAZL,CPSF6,Q92904,Q16630,0.48905786871910006,0.34526500105857805,0.873725235462188,0.908324062824249
23010,DAZL,CPSF7,Q92904,Q8N684,0.48905786871910006,0.34526500105857805,0.806454062461853,0.8767009973526001
23014,DAZL,CSDE1,Q92904,O75534,0.48905786871910006,0.34526500105857805,0.41829934716224604,0.8530446887016291
23029,DAZL,DAP3,Q92904,P51398,0.48905786871910006,0.34526500105857805,0.46670717000961304,0.442288011312484
23031,DAZL,DAZAP1,Q92904,Q96EP5,0.48905786871910006,0.34526500105857805,0.927461624145507,0.676906406879425
23038,DAZL,DDX1,Q92904,Q92499,0.48905786871910006,0.34526500105857805,0.388328939676284,0.785437881946563
23056,DAZL,DDX6,Q92904,P26196,0.48905786871910006,0.34526500105857805,0.7578027248382561,0.9421802759170531
23064,DAZL,DHX36,Q92904,Q9H2U1,0.48905786871910006,0.34526500105857805,0.42503792047500605,0.7768697738647461
23093,DAZL,DZIP3,Q92904,Q86Y13,0.48905786871910006,0.34526500105857805,0.048956498503685004,0.258854359388351
23129,DAZL,EIF4ENIF1,Q92904,Q9NRA8,0.48905786871910006,0.34526500105857805,0.918528199195861,0.8912989497184751
23132,DAZL,EIF4G3,Q92904,O43432,0.48905786871910006,0.34526500105857805,0.598862946033477,0.761226594448089
23137,DAZL,ELAVL2,Q92904,Q12926,0.48905786871910006,0.34526500105857805,0.143532931804656,0.731453359127044
23149,DAZL,ESRP2,Q92904,Q9H6T0,0.48905786871910006,0.34526500105857805,0.08741116523742601,0.062109589576721004
23157,DAZL,FAM120A,Q92904,Q9NZB2,0.48905786871910006,0.34526500105857805,0.8501178622245781,0.8586925268173211
23158,DAZL,FAM120C,Q92904,Q9NX05,0.48905786871910006,0.34526500105857805,0.23158136010169902,0.102664865553379
23161,DAZL,FAM98A,Q92904,Q8NCA5,0.48905786871910006,0.34526500105857805,0.896835446357727,0.863439083099365
23168,DAZL,FBRSL1,Q92904,Q9HCM7,0.48905786871910006,0.34526500105857805,0.6004452705383301,0.353628784418106
23175,DAZL,FMR1,Q92904,Q06787,0.48905786871910006,0.34526500105857805,0.5003023147583,0.9142025709152221
23176,DAZL,FNDC3B,Q92904,Q53EP0,0.48905786871910006,0.34526500105857805,0.07185753434896401,0.68623673915863
23179,DAZL,FUBP1,Q92904,Q96AE4,0.48905786871910006,0.34526500105857805,0.9466724395751951,0.7661437392234801
23180,DAZL,FUBP3,Q92904,Q96I24,0.48905786871910006,0.34526500105857805,0.927373111248016,0.896067440509796
23183,DAZL,FXR2,Q92904,P51116,0.48905786871910006,0.34526500105857805,0.909103691577911,0.93657237291336
23184,DAZL,G3BP1,Q92904,Q13283,0.48905786871910006,0.34526500105857805,0.9298263788223261,0.5750792622566221
23185,DAZL,G3BP2,Q92904,Q9UN86,0.48905786871910006,0.34526500105857805,0.827478051185607,0.9036784172058101
23202,DAZL,GRSF1,Q92904,Q12849,0.48905786871910006,0.34526500105857805,0.371622174978256,0.32188338041305503
23206,DAZL,GTPBP1,Q92904,O00178,0.48905786871910006,0.34526500105857805,0.713772177696228,0.446460396051406
23226,DAZL,HELZ,Q92904,P42694,0.48905786871910006,0.34526500105857805,0.8446741104125971,0.836807429790496
23242,DAZL,HNRNPA1,Q92904,P09651,0.48905786871910006,0.34526500105857805,0.949794888496398,0.9450014829635621
23243,DAZL,HNRNPA2B1,Q92904,P22626,0.48905786871910006,0.34526500105857805,0.9508429765701291,0.9583996534347531
23244,DAZL,HNRNPA3,Q92904,P51991,0.48905786871910006,0.34526500105857805,0.950252830982208,0.9451440572738641
23245,DAZL,HNRNPAB,Q92904,Q99729,0.48905786871910006,0.34526500105857805,0.920922875404357,0.9196254611015321
23248,DAZL,HNRNPDL,Q92904,O14979,0.48905786871910006,0.34526500105857805,0.944182753562927,0.8330107927322381
23254,DAZL,HNRNPL,Q92904,P14866,0.48905786871910006,0.34526500105857805,0.8918371200561521,0.86549699306488
23256,DAZL,HNRNPR,Q92904,O43390,0.48905786871910006,0.34526500105857805,0.9480364918708801,0.922120869159698
23258,DAZL,HNRNPUL1,Q92904,Q9BUJ2,0.48905786871910006,0.34526500105857805,0.8471181988716121,0.761973857879638
23280,DAZL,IBTK,Q92904,Q9P2D0,0.48905786871910006,0.34526500105857805,0.135052159428596,0.5361476540565491
23286,DAZL,IGF2BP1,Q92904,Q9NZI8,0.48905786871910006,0.34526500105857805,0.525628864765167,0.7955076098442071
23287,DAZL,IGF2BP2,Q92904,Q9Y6M1,0.48905786871910006,0.34526500105857805,0.7169618606567381,0.877931773662567
23288,DAZL,IGF2BP3,Q92904,O00425,0.48905786871910006,0.34526500105857805,0.408983945846557,0.649566054344177
23289,DAZL,ILF2,Q92904,Q12905,0.48905786871910006,0.34526500105857805,0.34543451666831904,0.20666465163230802
23290,DAZL,ILF3,Q92904,Q12906,0.48905786871910006,0.34526500105857805,0.951803565025329,0.9412482976913451
23306,DAZL,KHSRP,Q92904,Q92945,0.48905786871910006,0.34526500105857805,0.9505808949470521,0.8972858190536491
23330,DAZL,LARP1B,Q92904,Q659C4,0.48905786871910006,0.34526500105857805,0.902065575122833,0.8965162038803101
23331,DAZL,LARP4,Q92904,Q71RC2,0.48905786871910006,0.34526500105857805,0.8875218629837031,0.9059172868728631
23332,DAZL,LARP4B,Q92904,Q92615,0.48905786871910006,0.34526500105857805,0.7897013425827021,0.913986682891845
23348,DAZL,LSM12,Q92904,Q3MHD2,0.48905786871910006,0.34526500105857805,0.170231625437736,0.389593958854675
23349,DAZL,LSM14A,Q92904,Q8ND56,0.48905786871910006,0.34526500105857805,0.931010067462921,0.93739902973175
23350,DAZL,LSM14B,Q92904,Q9BX40,0.48905786871910006,0.34526500105857805,0.9151313900947571,0.9035645723342891
23358,DAZL,MAGED1,Q92904,Q9Y5V3,0.48905786871910006,0.34526500105857805,0.701351046562194,0.623210549354553
23367,DAZL,MARF1,Q92904,Q9Y4F3,0.48905786871910006,0.34526500105857805,0.10917707532644201,0.290735512971878
23372,DAZL,MBNL1,Q92904,Q9NR56,0.48905786871910006,0.34526500105857805,0.22891731560230202,0.178766995668411
23373,DAZL,MBNL2,Q92904,Q5VZF2,0.48905786871910006,0.34526500105857805,0.06359528005123101,0.043943218886852
23381,DAZL,MCRIP1,Q92904,C9JLW8,0.48905786871910006,0.34526500105857805,0.46052724123001104,0.7145357131958
23382,DAZL,MCRIP2,Q92904,Q9BUT9,0.48905786871910006,0.34526500105857805,0.573536276817321,0.40689116716384804
23388,DAZL,MEX3A,Q92904,A1L020,0.48905786871910006,0.34526500105857805,0.23238852620124803,0.26905071735382
23389,DAZL,MEX3D,Q92904,Q86XN8,0.48905786871910006,0.34526500105857805,0.48268166184425304,0.17888946831226302
23394,DAZL,MKRN2,Q92904,Q9H000,0.48905786871910006,0.34526500105857805,0.14131464064121202,0.425341367721557
23397,DAZL,MOV10,Q92904,Q9HCE1,0.48905786871910006,0.34526500105857805,0.096921250224113,0.313997954130172
23412,DAZL,MRPS2,Q92904,Q9Y399,0.48905786871910006,0.34526500105857805,0.074320703744888,0.06266940385103201
23416,DAZL,MRPS26,Q92904,Q9BYN8,0.48905786871910006,0.34526500105857805,0.05441803857684101,0.19167403876781403
23420,DAZL,MRPS31,Q92904,Q92665,0.48905786871910006,0.34526500105857805,0.37623789906501703,0.6828134059906
23423,DAZL,MRPS5,Q92904,P82675,0.48905786871910006,0.34526500105857805,0.18347930908203103,0.550575375556945
23425,DAZL,MRPS7,Q92904,Q9Y2R9,0.48905786871910006,0.34526500105857805,0.18747591972351002,0.611598908901214
23426,DAZL,MRPS9,Q92904,P82933,0.48905786871910006,0.34526500105857805,0.052331101149320006,0.650703489780426
23443,DAZL,N4BP2,Q92904,Q86UW6,0.48905786871910006,0.34526500105857805,0.20905244350433302,0.684999763965606
23458,DAZL,NCOA5,Q92904,Q9HCD5,0.48905786871910006,0.34526500105857805,0.933055102825164,0.9504990577697751
23486,DAZL,NUFIP2,Q92904,Q7Z417,0.48905786871910006,0.34526500105857805,0.9265759587287901,0.961228013038635
23502,DAZL,OTUD4,Q92904,Q01804,0.48905786871910006,0.34526500105857805,0.7899363040924071,0.5325272679328911
23503,DAZL,PABPC1,Q92904,P11940,0.48905786871910006,0.34526500105857805,0.846898555755615,0.945850253105163
23504,DAZL,PABPC4,Q92904,Q13310,0.48905786871910006,0.34526500105857805,0.902287125587463,0.9297712445259091
23508,DAZL,PAIP2,Q92904,Q9BPZ3,0.48905786871910006,0.34526500105857805,0.21268045902252103,0.5408221483230591
23512,DAZL,PAN2,Q92904,Q504Q3,0.48905786871910006,0.34526500105857805,0.048762954771518006,0.08457577228546101
23513,DAZL,PAN3,Q92904,Q58A45,0.48905786871910006,0.34526500105857805,0.33015498518943703,0.08147920668125101
23518,DAZL,PARP12,Q92904,Q9H0J9,0.48905786871910006,0.34526500105857805,0.047143492847681004,0.09982393682003
23519,DAZL,PATL1,Q92904,Q86TB9,0.48905786871910006,0.34526500105857805,0.6750744581222531,0.5648705363273621
23540,DAZL,PEG10,Q92904,Q86TG7,0.48905786871910006,0.34526500105857805,0.218176841735839,0.131207317113876
23572,DAZL,PPHLN1,Q92904,Q8NEY8,0.48905786871910006,0.34526500105857805,0.8771616220474241,0.9214071035385131
23589,DAZL,PRMT1,Q92904,Q99873,0.48905786871910006,0.34526500105857805,0.08781240880489301,0.23695997893810203
23598,DAZL,PRRC2A,Q92904,P48634,0.48905786871910006,0.34526500105857805,0.920958399772644,0.771147608757019
23599,DAZL,PRRC2B,Q92904,Q5JSZ5,0.48905786871910006,0.34526500105857805,0.9129469990730281,0.7642971277236931
23600,DAZL,PRRC2C,Q92904,Q9Y520,0.48905786871910006,0.34526500105857805,0.9226905703544611,0.859529852867126
23611,DAZL,PSPC1,Q92904,Q8WXF1,0.48905786871910006,0.34526500105857805,0.9139409065246581,0.8955783843994141
23612,DAZL,PTBP1,Q92904,P26599,0.48905786871910006,0.34526500105857805,0.611766576766967,0.9069682359695431
23613,DAZL,PTBP2,Q92904,Q9UKA9,0.48905786871910006,0.34526500105857805,0.070457816123962,0.12276407331228201
23614,DAZL,PTBP3,Q92904,O95758,0.48905786871910006,0.34526500105857805,0.42364820837974504,0.45767813920974704
23615,DAZL,PTCD3,Q92904,Q96EY7,0.48905786871910006,0.34526500105857805,0.049986116588115005,0.169414058327674
23617,DAZL,PUM1,Q92904,Q14671,0.48905786871910006,0.34526500105857805,0.9372653961181641,0.9234544038772581
23618,DAZL,PUM2,Q92904,Q8TB72,0.48905786871910006,0.34526500105857805,0.9371489286422731,0.8310171961784361
