Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
HDLBP,TOPBP1,Q00341,Q92547,0.3506760597229,0.8482675552368161,0.527656733989715,0.88329392671585
ELOA,TOPBP1,A0A024RAC6,Q92547,0.3506760597229,0.8482675552368161,,
IGKV2-24,TOPBP1,A0A0C4DH68,Q92547,0.3506760597229,0.8482675552368161,0.059734225273132005,0.028916219249367003
FUS,TOPBP1,P35637,Q92547,0.3506760597229,0.8482675552368161,0.9297906756401061,0.9113988876342771
KHSRP,TOPBP1,Q92945,Q92547,0.3506760597229,0.8482675552368161,0.9505808949470521,0.8972858190536491
UHRF1,TOPBP1,Q96T88,Q92547,0.3506760597229,0.8482675552368161,0.431637585163116,0.84369945526123
DDX50,TOPBP1,Q9BQ39,Q92547,0.3506760597229,0.8482675552368161,0.8592834472656251,0.8659180402755731
CLTC,TOPBP1,Q00610,Q92547,0.3506760597229,0.8482675552368161,0.676146268844604,0.42692026495933505
TGM5,TOPBP1,O43548,Q92547,0.3506760597229,0.8482675552368161,0.057692237198352,0.130278915166854
MLLT6,TOPBP1,A0A087WVY1,Q92547,0.3506760597229,0.8482675552368161,,
ZMYND8,TOPBP1,A0A087WVZ6,Q92547,0.3506760597229,0.8482675552368161,,
TPM3,TOPBP1,D6RFM2,Q92547,0.3506760597229,0.8482675552368161,,
PTGES3,TOPBP1,Q15185,Q92547,0.3506760597229,0.8482675552368161,0.8146872520446771,0.9434901475906371
TARDBP,TOPBP1,Q13148,Q92547,0.3506760597229,0.8482675552368161,0.948493599891662,0.9541079401969911
RBM26,TOPBP1,Q5T8P6,Q92547,0.3506760597229,0.8482675552368161,0.802100777626037,0.9249763488769531
SLC4A1AP,TOPBP1,Q9BWU0,Q92547,0.3506760597229,0.8482675552368161,0.6150071620941161,0.827597022056579
HNRNPM,TOPBP1,P52272,Q92547,0.3506760597229,0.8482675552368161,0.8337320089340211,0.806473612785339
STAU1,TOPBP1,O95793,Q92547,0.3506760597229,0.8482675552368161,0.553799152374267,0.608830332756042
RPL13A,TOPBP1,P40429,Q92547,0.3506760597229,0.8482675552368161,0.08083395659923501,0.8684727549552911
RTFDC1,TOPBP1,Q9BY42,Q92547,0.3506760597229,0.8482675552368161,0.8588601946830751,0.8233953714370721
WDR18,TOPBP1,Q9BV38,Q92547,0.3506760597229,0.8482675552368161,0.062190622091293,0.059124551713466006
PCMT1,TOPBP1,P22061,Q92547,0.3506760597229,0.8482675552368161,0.064367167651653,0.107295557856559
GPATCH4,TOPBP1,Q5T3I0,Q92547,0.3506760597229,0.8482675552368161,0.711835443973541,0.7547473311424251
NOLC1,TOPBP1,Q14978,Q92547,0.3506760597229,0.8482675552368161,0.8484116792678831,0.9560447931289671
SMARCA5,TOPBP1,O60264,Q92547,0.3506760597229,0.8482675552368161,0.552547931671142,0.8939219713211061
IGHG1,TOPBP1,P01857,Q92547,0.3506760597229,0.8482675552368161,0.32146269083023005,0.5604758858680721
DDX42,TOPBP1,Q86XP3,Q92547,0.3506760597229,0.8482675552368161,0.923708319664001,0.8876020312309261
PLS3,TOPBP1,P13797,Q92547,0.3506760597229,0.8482675552368161,0.256635755300521,0.580783009529113
PLCL1,TOPBP1,Q15111,Q92547,0.3506760597229,0.8482675552368161,0.054838061332702005,0.559336125850677
WDR36,TOPBP1,Q8NI36,Q92547,0.3506760597229,0.8482675552368161,0.045385282486677,0.12070758640766101
ADSL,TOPBP1,P30566,Q92547,0.3506760597229,0.8482675552368161,0.05655186623334801,0.11327721923589701
ZFP91,TOPBP1,Q96JP5,Q92547,0.3506760597229,0.8482675552368161,0.40000772476196206,0.8621773719787591
SRSF7,TOPBP1,Q16629,Q92547,0.3506760597229,0.8482675552368161,0.8621246218681331,0.932452797889709
PRPS1,TOPBP1,P60891,Q92547,0.3506760597229,0.8482675552368161,0.133691325783729,0.11581566184759101
LYZ,TOPBP1,P61626,Q92547,0.3506760597229,0.8482675552368161,0.083968982100486,0.103731647133827
DDX46,TOPBP1,Q7L014,Q92547,0.3506760597229,0.8482675552368161,0.8441314697265621,0.8243056535720821
ALB,TOPBP1,FPPCON_P02768,Q92547,0.3506760597229,0.8482675552368161,,
CHD4,TOPBP1,Q14839,Q92547,0.3506760597229,0.8482675552368161,0.7110024690628051,0.915207386016845
PAPOLA,TOPBP1,P51003,Q92547,0.3506760597229,0.8482675552368161,0.67862719297409,0.538562178611755
CDK11A,TOPBP1,Q9UQ88,Q92547,0.3506760597229,0.8482675552368161,0.79485410451889,0.82257330417633
DDX3X,TOPBP1,O00571,Q92547,0.3506760597229,0.8482675552368161,0.943722367286682,0.9560965299606321
FHL1,TOPBP1,Q13642,Q92547,0.3506760597229,0.8482675552368161,0.06381969153881001,0.172621309757232
HSPA1B,TOPBP1,P0DMV9,Q92547,0.3506760597229,0.8482675552368161,0.074429459869861,0.16872975230216902
DDX39B,TOPBP1,Q13838,Q92547,0.3506760597229,0.8482675552368161,0.700691580772399,0.340262293815612
KIF5B,TOPBP1,P33176,Q92547,0.3506760597229,0.8482675552368161,0.350125104188919,0.819140613079071
MATR3,TOPBP1,P43243,Q92547,0.3506760597229,0.8482675552368161,0.898189544677734,0.9514467120170591
EIF6,TOPBP1,P56537,Q92547,0.3506760597229,0.8482675552368161,0.30442410707473705,0.206426262855529
GATAD2B,TOPBP1,Q8WXI9,Q92547,0.3506760597229,0.8482675552368161,0.8501977920532221,0.736870646476745
HIST1H2AG,TOPBP1,P0C0S8,Q92547,0.3506760597229,0.8482675552368161,0.049046341329813004,0.888421833515167
PTBP1,TOPBP1,P26599,Q92547,0.3506760597229,0.8482675552368161,0.611766576766967,0.9069682359695431
DHX16,TOPBP1,O60231,Q92547,0.3506760597229,0.8482675552368161,0.056765418499708,0.703187584877014
VARS,TOPBP1,P26640,Q92547,0.3506760597229,0.8482675552368161,0.05250792950391701,0.220067650079727
ZC3H11A,TOPBP1,O75152,Q92547,0.3506760597229,0.8482675552368161,0.8109792470932,0.89901053905487
CTSD,TOPBP1,P07339,Q92547,0.3506760597229,0.8482675552368161,0.12173434346914201,0.14498916268348602
LCORL,TOPBP1,A0A1B0GVP4,Q92547,0.3506760597229,0.8482675552368161,,
JMJD1C,TOPBP1,Q15652,Q92547,0.3506760597229,0.8482675552368161,0.8576723337173461,0.8852180242538451
HNRNPU,TOPBP1,Q00839,Q92547,0.3506760597229,0.8482675552368161,0.9469245076179501,0.9420068860054011
