,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
34163,EIF4A2,ATXN2,Q14240,Q99700,0.17476806044578502,0.39000695943832403,0.9192976951599121,0.844794750213623
34200,EIF4A2,CAPRIN1,Q14240,Q14444,0.17476806044578502,0.39000695943832403,0.9350892305374141,0.92366886138916
34308,EIF4A2,DDX3X,Q14240,O00571,0.17476806044578502,0.39000695943832403,0.943722367286682,0.9560965299606321
34381,EIF4A2,EIF3A,Q14240,Q14152,0.17476806044578502,0.39000695943832403,0.5604034066200251,0.7044663429260251
34382,EIF4A2,EIF3B,Q14240,P55884,0.17476806044578502,0.39000695943832403,0.868870258331298,0.816324532032012
34383,EIF4A2,EIF3C,Q14240,Q99613,0.17476806044578502,0.39000695943832403,0.831961274147033,0.740835726261138
34384,EIF4A2,EIF3D,Q14240,O15371,0.17476806044578502,0.39000695943832403,0.6831145286560051,0.84345805644989
34385,EIF4A2,EIF3E,Q14240,P60228,0.17476806044578502,0.39000695943832403,0.08015146851539601,0.246593624353408
34386,EIF4A2,EIF3F,Q14240,O00303,0.17476806044578502,0.39000695943832403,0.35234361886978105,0.23913665115833202
34387,EIF4A2,EIF3G,Q14240,O75821,0.17476806044578502,0.39000695943832403,0.810005187988281,0.9082697629928581
34388,EIF4A2,EIF3H,Q14240,O15372,0.17476806044578502,0.39000695943832403,0.644341468811035,0.46654623746871904
34389,EIF4A2,EIF3I,Q14240,Q13347,0.17476806044578502,0.39000695943832403,0.43557196855545005,0.8053156733512871
34391,EIF4A2,EIF3K,Q14240,Q9UBQ5,0.17476806044578502,0.39000695943832403,0.06330676376819601,0.17242595553398102
34392,EIF4A2,EIF3L,Q14240,Q9Y262,0.17476806044578502,0.39000695943832403,0.499781668186187,0.39640304446220404
34393,EIF4A2,EIF3M,Q14240,Q7L2H7,0.17476806044578502,0.39000695943832403,0.116862103343009,0.29556757211685103
34394,EIF4A2,EIF4A1,Q14240,P60842,0.17476806044578502,0.39000695943832403,0.163012877106666,0.365247577428817
34396,EIF4A2,EIF4B,Q14240,P23588,0.17476806044578502,0.39000695943832403,0.9116272926330561,0.8763440251350401
34397,EIF4A2,EIF4E,Q14240,P06730,0.17476806044578502,0.39000695943832403,0.6839362382888791,0.718624532222747
34399,EIF4A2,EIF4ENIF1,Q14240,Q9NRA8,0.17476806044578502,0.39000695943832403,0.918528199195861,0.8912989497184751
34400,EIF4A2,EIF4G1,Q14240,Q04637,0.17476806044578502,0.39000695943832403,0.926787078380584,0.8733658790588371
34401,EIF4A2,EIF4G2,Q14240,P78344,0.17476806044578502,0.39000695943832403,0.935107350349426,0.838588714599609
34402,EIF4A2,EIF4G3,Q14240,O43432,0.17476806044578502,0.39000695943832403,0.598862946033477,0.761226594448089
34449,EIF4A2,FMR1,Q14240,Q06787,0.17476806044578502,0.39000695943832403,0.5003023147583,0.9142025709152221
34456,EIF4A2,G3BP2,Q14240,Q9UN86,0.17476806044578502,0.39000695943832403,0.827478051185607,0.9036784172058101
34549,EIF4A2,IBTK,Q14240,Q9P2D0,0.17476806044578502,0.39000695943832403,0.135052159428596,0.5361476540565491
34560,EIF4A2,IPO11,Q14240,Q9UI26,0.17476806044578502,0.39000695943832403,0.084862798452377,0.029000764712691002
34605,EIF4A2,LARP4,Q14240,Q71RC2,0.17476806044578502,0.39000695943832403,0.8875218629837031,0.9059172868728631
34606,EIF4A2,LARP4B,Q14240,Q92615,0.17476806044578502,0.39000695943832403,0.7897013425827021,0.913986682891845
34658,EIF4A2,MOV10,Q14240,Q9HCE1,0.17476806044578502,0.39000695943832403,0.096921250224113,0.313997954130172
34740,EIF4A2,OTUD4,Q14240,Q01804,0.17476806044578502,0.39000695943832403,0.7899363040924071,0.5325272679328911
34742,EIF4A2,PABPC1,Q14240,P11940,0.17476806044578502,0.39000695943832403,0.846898555755615,0.945850253105163
34743,EIF4A2,PABPC4,Q14240,Q13310,0.17476806044578502,0.39000695943832403,0.902287125587463,0.9297712445259091
34764,EIF4A2,PDCD4,Q14240,Q53EL6,0.17476806044578502,0.39000695943832403,0.7060028910636901,0.9523789286613461
34784,EIF4A2,PHF20,Q14240,Q9BVI0,0.17476806044578502,0.39000695943832403,0.122325077652931,0.671536087989807
34835,EIF4A2,PRRC2A,Q14240,P48634,0.17476806044578502,0.39000695943832403,0.920958399772644,0.771147608757019
34836,EIF4A2,PRRC2B,Q14240,Q5JSZ5,0.17476806044578502,0.39000695943832403,0.9129469990730281,0.7642971277236931
34837,EIF4A2,PRRC2C,Q14240,Q9Y520,0.17476806044578502,0.39000695943832403,0.9226905703544611,0.859529852867126
35025,EIF4A2,SMG1,Q14240,Q96Q15,0.17476806044578502,0.39000695943832403,0.16360141336917802,0.310367941856384
35086,EIF4A2,STRAP,Q14240,Q9Y3F4,0.17476806044578502,0.39000695943832403,0.288939893245697,0.477603584527969
35114,EIF4A2,TDRD3,Q14240,Q9H7E2,0.17476806044578502,0.39000695943832403,0.8975397944450371,0.883250415325164
35137,EIF4A2,TOP3B,Q14240,O95985,0.17476806044578502,0.39000695943832403,0.05074363946914601,0.062615826725959
35188,EIF4A2,UPF1,Q14240,Q92900,0.17476806044578502,0.39000695943832403,0.747238278388977,0.7646963596343991
35192,EIF4A2,USP10,Q14240,Q14694,0.17476806044578502,0.39000695943832403,0.7744724154472351,0.9465939402580261
35235,EIF4A2,YTHDF2,Q14240,Q9Y5A9,0.17476806044578502,0.39000695943832403,0.9421745538711541,0.9018615484237671
