Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
NOTCH2,NOTCH2,Q04721,Q04721,0.365307211875915,0.22731499373912803,0.365307211875915,0.22731499373912803
MAP2K7,NOTCH2,O14733,Q04721,0.365307211875915,0.22731499373912803,0.8272242546081541,0.8179492950439451
SSBP4,NOTCH2,Q9BWG4,Q04721,0.365307211875915,0.22731499373912803,0.862594902515411,0.7542784214019771
YWHAH,NOTCH2,Q04917,Q04721,0.365307211875915,0.22731499373912803,0.47259107232093805,0.810484707355499
ZNF598,NOTCH2,Q86UK7,Q04721,0.365307211875915,0.22731499373912803,0.41906195878982505,0.487267971038818
ZNF80,NOTCH2,P51504,Q04721,0.365307211875915,0.22731499373912803,0.22048756480216902,0.584560990333557
ABRAXAS2,NOTCH2,Q15018,Q04721,0.365307211875915,0.22731499373912803,0.6672514677047731,0.6963597536087031
CHTOP,NOTCH2,Q9Y3Y2,Q04721,0.365307211875915,0.22731499373912803,0.636707782745361,0.7156234383583061
GMDS,NOTCH2,O60547,Q04721,0.365307211875915,0.22731499373912803,0.08739968389272601,0.38013586401939303
HIF1AN,NOTCH2,Q9NWT6,Q04721,0.365307211875915,0.22731499373912803,0.081045880913734,0.089606061577796
IDH2,NOTCH2,P48735,Q04721,0.365307211875915,0.22731499373912803,0.40589410066604603,0.56408417224884
MORF4L2,NOTCH2,Q15014,Q04721,0.365307211875915,0.22731499373912803,0.63917338848114,0.820394992828369
NSUN5,NOTCH2,Q96P11,Q04721,0.365307211875915,0.22731499373912803,0.049004711210727005,0.037813059985637006
PFKP,NOTCH2,Q01813,Q04721,0.365307211875915,0.22731499373912803,0.065654702484607,0.33464378118515004
PIPSL,NOTCH2,A2A3N6,Q04721,0.365307211875915,0.22731499373912803,0.071191132068634,0.09871953725814801
PSMB5,NOTCH2,P28074,Q04721,0.365307211875915,0.22731499373912803,0.6885803937911981,0.625554978847503
SRSF8,NOTCH2,Q9BRL6,Q04721,0.365307211875915,0.22731499373912803,0.915684342384338,0.9591158032417291
TCHP,NOTCH2,Q9BT92,Q04721,0.365307211875915,0.22731499373912803,0.074357792735099,0.16978117823600702
CEP85L,NOTCH2,Q5SZL2,Q04721,0.365307211875915,0.22731499373912803,0.064773872494697,0.365204721689224
LRRC47,NOTCH2,Q8N1G4,Q04721,0.365307211875915,0.22731499373912803,0.073296301066875,0.635420441627502
MED13L,NOTCH2,Q71F56,Q04721,0.365307211875915,0.22731499373912803,0.666833758354187,0.745361328125
NME4,NOTCH2,O00746,Q04721,0.365307211875915,0.22731499373912803,0.203709483146667,0.407664239406585
PCMT1,NOTCH2,P22061,Q04721,0.365307211875915,0.22731499373912803,0.064367167651653,0.107295557856559
TOP3A,NOTCH2,Q13472,Q04721,0.365307211875915,0.22731499373912803,0.42956835031509405,0.34405297040939303
CHTF8,NOTCH2,P0CG13,Q04721,0.365307211875915,0.22731499373912803,0.083674311637878,0.196066945791244
