,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
38069,ELAVL1,ADAR,Q15717,P55265,0.7135714888572691,0.9461595416069031,0.83223021030426,0.746445953845977
38078,ELAVL1,AKAP8,Q15717,O43823,0.7135714888572691,0.9461595416069031,0.929825782775878,0.8914829492568971
38080,ELAVL1,ALG13,Q15717,Q9NP73,0.7135714888572691,0.9461595416069031,0.364426672458648,0.10586695373058301
38082,ELAVL1,ALYREF,Q15717,Q86V81,0.7135714888572691,0.9461595416069031,0.9153844118118281,0.9237602353096
38140,ELAVL1,CACTIN,Q15717,Q8WUQ7,0.7135714888572691,0.9461595416069031,0.5397652387619011,0.6840378642082211
38152,ELAVL1,CCAR1,Q15717,Q8IX12,0.7135714888572691,0.9461595416069031,0.8194368481636041,0.926390826702117
38153,ELAVL1,CCAR2,Q15717,Q8N163,0.7135714888572691,0.9461595416069031,0.6183393597602841,0.650231957435607
38158,ELAVL1,CCNK,Q15717,O75909,0.7135714888572691,0.9461595416069031,0.7226651906967161,0.581544816493988
38179,ELAVL1,CDKN2AIP,Q15717,Q9NXV6,0.7135714888572691,0.9461595416069031,0.699073731899261,0.728290021419525
38181,ELAVL1,CELF1,Q15717,Q92879,0.7135714888572691,0.9461595416069031,0.289840072393417,0.36571025848388605
38182,ELAVL1,CELF2,Q15717,O95319,0.7135714888572691,0.9461595416069031,0.6175681352615351,0.626740992069244
38217,ELAVL1,CPEB4,Q15717,Q17RY0,0.7135714888572691,0.9461595416069031,0.7140009999275201,0.7536411285400391
38219,ELAVL1,CPSF1,Q15717,Q10570,0.7135714888572691,0.9461595416069031,0.046698998659849,0.22066867351531902
38220,ELAVL1,CPSF2,Q15717,Q9P2I0,0.7135714888572691,0.9461595416069031,0.053004790097475,0.7831919789314271
38222,ELAVL1,CPSF4,Q15717,O95639,0.7135714888572691,0.9461595416069031,0.813794314861297,0.8418163061141961
38223,ELAVL1,CPSF6,Q15717,Q16630,0.7135714888572691,0.9461595416069031,0.873725235462188,0.908324062824249
38224,ELAVL1,CPSF7,Q15717,Q8N684,0.7135714888572691,0.9461595416069031,0.806454062461853,0.8767009973526001
38233,ELAVL1,CSTF2,Q15717,P33240,0.7135714888572691,0.9461595416069031,0.94278460741043,0.8882927894592281
38235,ELAVL1,CSTF3,Q15717,Q12996,0.7135714888572691,0.9461595416069031,0.08752620965242301,0.6709848642349241
38249,ELAVL1,DAP3,Q15717,P51398,0.7135714888572691,0.9461595416069031,0.46670717000961304,0.442288011312484
38251,ELAVL1,DAZAP1,Q15717,Q96EP5,0.7135714888572691,0.9461595416069031,0.927461624145507,0.676906406879425
38254,ELAVL1,DDX17,Q15717,Q92841,0.7135714888572691,0.9461595416069031,0.9458964467048641,0.8992398977279661
38268,ELAVL1,DDX49,Q15717,Q9Y6V7,0.7135714888572691,0.9461595416069031,0.08622478693723601,0.06295199692249201
38269,ELAVL1,DDX5,Q15717,P17844,0.7135714888572691,0.9461595416069031,0.931342720985412,0.940866947174072
38277,ELAVL1,DGCR8,Q15717,Q8WYQ5,0.7135714888572691,0.9461595416069031,0.8413621783256531,0.8342933654785151
38286,ELAVL1,DHX38,Q15717,Q92620,0.7135714888572691,0.9461595416069031,0.19670540094375602,0.764453113079071
38287,ELAVL1,DHX40,Q15717,Q8IX18,0.7135714888572691,0.9461595416069031,0.054080009460449004,0.33491030335426303
38289,ELAVL1,DHX9,Q15717,Q08211,0.7135714888572691,0.9461595416069031,0.917462527751922,0.8891407251358031
38338,ELAVL1,ELAVL2,Q15717,Q12926,0.7135714888572691,0.9461595416069031,0.143532931804656,0.731453359127044
38351,ELAVL1,ESRP2,Q15717,Q9H6T0,0.7135714888572691,0.9461595416069031,0.08741116523742601,0.062109589576721004
38353,ELAVL1,EWSR1,Q15717,Q01844,0.7135714888572691,0.9461595416069031,0.916039943695068,0.7953471541404721
38358,ELAVL1,FAM120A,Q15717,Q9NZB2,0.7135714888572691,0.9461595416069031,0.8501178622245781,0.8586925268173211
38359,ELAVL1,FAM120C,Q15717,Q9NX05,0.7135714888572691,0.9461595416069031,0.23158136010169902,0.102664865553379
38383,ELAVL1,FUBP1,Q15717,Q96AE4,0.7135714888572691,0.9461595416069031,0.9466724395751951,0.7661437392234801
38384,ELAVL1,FUBP3,Q15717,Q96I24,0.7135714888572691,0.9461595416069031,0.927373111248016,0.896067440509796
38385,ELAVL1,FUS,Q15717,P35637,0.7135714888572691,0.9461595416069031,0.9297906756401061,0.9113988876342771
38452,ELAVL1,HNRNPA0,Q15717,Q13151,0.7135714888572691,0.9461595416069031,0.9464443922042841,0.9442306756973261
38453,ELAVL1,HNRNPA1,Q15717,P09651,0.7135714888572691,0.9461595416069031,0.949794888496398,0.9450014829635621
38454,ELAVL1,HNRNPA2B1,Q15717,P22626,0.7135714888572691,0.9461595416069031,0.9508429765701291,0.9583996534347531
38455,ELAVL1,HNRNPA3,Q15717,P51991,0.7135714888572691,0.9461595416069031,0.950252830982208,0.9451440572738641
38456,ELAVL1,HNRNPAB,Q15717,Q99729,0.7135714888572691,0.9461595416069031,0.920922875404357,0.9196254611015321
38457,ELAVL1,HNRNPC,Q15717,P07910,0.7135714888572691,0.9461595416069031,0.91987144947052,0.9526282548904411
38458,ELAVL1,HNRNPD,Q15717,Q14103,0.7135714888572691,0.9461595416069031,0.9480615854263301,0.9498662948608391
38459,ELAVL1,HNRNPDL,Q15717,O14979,0.7135714888572691,0.9461595416069031,0.944182753562927,0.8330107927322381
