,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
85425,MEX3B,ADSL,Q6ZN04,P30566,0.89928263425827,0.7612451314926141,0.05655186623334801,0.11327721923589701
85428,MEX3B,AGO1,Q6ZN04,Q9UL18,0.89928263425827,0.7612451314926141,0.061913449317216006,0.14257833361625602
85429,MEX3B,AGO2,Q6ZN04,Q9UKV8,0.89928263425827,0.7612451314926141,0.125312715768814,0.8902974128723141
85430,MEX3B,AGO3,Q6ZN04,Q9H9G7,0.89928263425827,0.7612451314926141,0.07245331257581701,0.351395457983016
85431,MEX3B,AGO4,Q6ZN04,Q9HCK5,0.89928263425827,0.7612451314926141,0.045409031212329004,0.091370992362499
85440,MEX3B,ALG13,Q6ZN04,Q9NP73,0.89928263425827,0.7612451314926141,0.364426672458648,0.10586695373058301
85446,MEX3B,ANKHD1,Q6ZN04,Q8IWZ3,0.89928263425827,0.7612451314926141,0.6686410307884211,0.484839290380477
85448,MEX3B,ANKRD17,Q6ZN04,O75179,0.89928263425827,0.7612451314926141,0.8482596278190611,0.7491549253463741
85450,MEX3B,ANKRD52,Q6ZN04,Q8NB46,0.89928263425827,0.7612451314926141,0.10190691053867301,0.22405306994915003
85454,MEX3B,AP2A1,Q6ZN04,O95782,0.89928263425827,0.7612451314926141,0.10177560895681301,0.098419055342674
85456,MEX3B,AP2B1,Q6ZN04,P63010,0.89928263425827,0.7612451314926141,0.12178151309490201,0.14100667834281902
85457,MEX3B,AP2M1,Q6ZN04,Q96CW1,0.89928263425827,0.7612451314926141,0.28420495986938404,0.273447036743164
85470,MEX3B,ARFGAP2,Q6ZN04,Q8N6H7,0.89928263425827,0.7612451314926141,0.845222115516662,0.9366458058357231
85476,MEX3B,ARHGEF18,Q6ZN04,Q6ZSZ5,0.89928263425827,0.7612451314926141,0.682053565979003,0.7056561708450311
85486,MEX3B,ASCC3,Q6ZN04,Q8N3C0,0.89928263425827,0.7612451314926141,0.05681109428405701,0.253184735774993
85497,MEX3B,ATXN2,Q6ZN04,Q99700,0.89928263425827,0.7612451314926141,0.9192976951599121,0.844794750213623
85498,MEX3B,ATXN2L,Q6ZN04,Q8WWM7,0.89928263425827,0.7612451314926141,0.9328096508979791,0.9160457849502561
85506,MEX3B,BCAR1,Q6ZN04,P56945,0.89928263425827,0.7612451314926141,0.8840838670730591,0.8112551569938661
85533,MEX3B,C1orf226,Q6ZN04,A1L170,0.89928263425827,0.7612451314926141,0.659073233604431,0.454950153827667
85539,MEX3B,CABLES1,Q6ZN04,Q8TDN4,0.89928263425827,0.7612451314926141,0.7565010786056511,0.7109131217002861
85546,MEX3B,CAMSAP3,Q6ZN04,Q9P1Y5,0.89928263425827,0.7612451314926141,0.8088412284851071,0.8237537145614621
85549,MEX3B,CAPRIN1,Q6ZN04,Q14444,0.89928263425827,0.7612451314926141,0.9350892305374141,0.92366886138916
85553,MEX3B,CASC3,Q6ZN04,O15234,0.89928263425827,0.7612451314926141,0.921288311481475,0.8672043681144711
85556,MEX3B,CC2D1A,Q6ZN04,Q6P1N0,0.89928263425827,0.7612451314926141,0.7124702930450441,0.6866430640220641
85566,MEX3B,CCT2,Q6ZN04,P78371,0.89928263425827,0.7612451314926141,0.559201598167419,0.40054732561111406
85571,MEX3B,CCT7,Q6ZN04,Q99832,0.89928263425827,0.7612451314926141,0.39618256688117903,0.239197224378585
85585,MEX3B,CELF1,Q6ZN04,Q92879,0.89928263425827,0.7612451314926141,0.289840072393417,0.36571025848388605
85586,MEX3B,CELF2,Q6ZN04,O95319,0.89928263425827,0.7612451314926141,0.6175681352615351,0.626740992069244
85595,MEX3B,CEP85,Q6ZN04,Q6P2H3,0.89928263425827,0.7612451314926141,0.686874747276306,0.628072619438171
85602,MEX3B,CHMP7,Q6ZN04,Q8WUX9,0.89928263425827,0.7612451314926141,0.16178086400032002,0.529349446296691
85612,MEX3B,CNOT1,Q6ZN04,A5YKK6,0.89928263425827,0.7612451314926141,0.16742576658725702,0.152645871043205
85613,MEX3B,CNOT10,Q6ZN04,Q9H9A5,0.89928263425827,0.7612451314926141,0.048076625913381,0.130353718996047
85614,MEX3B,CNOT11,Q6ZN04,Q9UKZ1,0.89928263425827,0.7612451314926141,0.22426322102546603,0.13013821840286202
85615,MEX3B,CNOT2,Q6ZN04,Q9NZN8,0.89928263425827,0.7612451314926141,0.8796504139900201,0.9464982748031611
85616,MEX3B,CNOT3,Q6ZN04,O75175,0.89928263425827,0.7612451314926141,0.8002820014953611,0.7462113499641411
85617,MEX3B,CNOT4,Q6ZN04,O95628,0.89928263425827,0.7612451314926141,0.81230479478836,0.8261866569519041
85618,MEX3B,CNOT6,Q6ZN04,Q9ULM6,0.89928263425827,0.7612451314926141,0.04978821426630001,0.08510836213827101
85619,MEX3B,CNOT6L,Q6ZN04,Q96LI5,0.89928263425827,0.7612451314926141,0.052588243037462006,0.054170239716768
85620,MEX3B,CNOT7,Q6ZN04,Q9UIV1,0.89928263425827,0.7612451314926141,0.049496985971927004,0.074488848447799
