Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
BRCA1,P38398,P07195,29656893,LDHB,0.8090798258781431,0.709205985069274,0.40767922997474604,0.30891722440719604,0.5923572182655334
BRCA1,P38398,P49959,29656893,MRE11,0.8090798258781431,0.709205985069274,0.9253407716751091,0.918364822864532,0.6471670269966125
BRCA1,P38398,Q9UQ80,29656893,PA2G4,0.8090798258781431,0.709205985069274,0.6883138418197631,0.768893063068389,0.5455584526062012
BRCA1,P38398,Q08211,29656893,DHX9,0.8090798258781431,0.709205985069274,0.917462527751922,0.8891407251358031,0.5903536081314087
BRCA1,P38398,Q8N5K1,29656893,CISD2,0.8090798258781431,0.709205985069274,0.054349131882190004,0.15786270797252602,0.31344860792160034
BRCA1,P38398,P04181,29656893,OAT,0.8090798258781431,0.709205985069274,0.058914214372634006,0.201059192419052,0.3373998999595642
BRCA1,P38398,Q99623,29656893,PHB2,0.8090798258781431,0.709205985069274,0.522351384162902,0.599666357040405,0.4770437180995941
BRCA1,P38398,Q8N0V3,29656893,RBFA,0.8090798258781431,0.709205985069274,0.069189473986625,0.21328899264335602,0.2426978349685669
BRCA1,P38398,O95433,29656893,AHSA1,0.8090798258781431,0.709205985069274,0.196389481425285,0.5513868331909181,0.5087110996246338
BRCA1,P38398,Q12905,29656893,ILF2,0.8090798258781431,0.709205985069274,0.34543451666831904,0.20666465163230802,0.49595412611961365
BRCA1,P38398,P18085,29656893,ARF4,0.8090798258781431,0.709205985069274,0.19492988288402502,0.144222512841224,0.507305920124054
BRCA1,P38398,P13010,29656893,XRCC5,0.8090798258781431,0.709205985069274,0.6526910662651061,0.768329083919525,0.4619766175746918
BRCA1,P38398,P61289,29656893,PSME3,0.8090798258781431,0.709205985069274,0.391155660152435,0.766999900341033,0.6568642854690552
BRCA1,P38398,Q9UKK9,29656893,NUDT5,0.8090798258781431,0.709205985069274,0.428302466869354,0.5638548135757441,0.5128116607666016
BRCA1,P38398,P55884,29656893,EIF3B,0.8090798258781431,0.709205985069274,0.868870258331298,0.816324532032012,0.19637052714824677
BRCA1,P38398,O43707,29656893,ACTN4,0.8090798258781431,0.709205985069274,0.8169784545898431,0.9432820081710811,0.572283148765564
BRCA1,P38398,P04843,29656893,RPN1,0.8090798258781431,0.709205985069274,0.25094354152679405,0.318942010402679,0.4825875759124756
BRCA1,P38398,P30101,29656893,PDIA3,0.8090798258781431,0.709205985069274,0.812806963920593,0.9501544237136841,0.5415412187576294
BRCA1,P38398,P53396,29656893,ACLY,0.8090798258781431,0.709205985069274,0.528128921985626,0.7460007667541501,0.3751831650733948
BRCA1,P38398,P12956,29656893,XRCC6,0.8090798258781431,0.709205985069274,0.8818343281745911,0.9424995183944701,0.5125488638877869
BRCA1,P38398,P35579,29656893,MYH9,0.8090798258781431,0.709205985069274,0.749034285545349,0.8638456463813781,0.6555470824241638
BRCA1,P38398,P18669,29656893,PGAM1,0.8090798258781431,0.709205985069274,0.507895231246948,0.7977971434593201,0.298423707485199
BRCA1,P38398,Q13162,29656893,PRDX4,0.8090798258781431,0.709205985069274,0.07951811701059301,0.071025870740413,0.21428847312927246
BRCA1,P38398,P08758,29656893,ANXA5,0.8090798258781431,0.709205985069274,0.5479384064674371,0.8028623461723321,0.288953959941864
BRCA1,P38398,P33993,29656893,MCM7,0.8090798258781431,0.709205985069274,0.36773040890693603,0.715516686439514,0.5359014868736267
BRCA1,P38398,P35606,29656893,COPB2,0.8090798258781431,0.709205985069274,0.22136802971363,0.25399762392044,0.48576807975769043
BRCA1,P38398,Q9UBF2,29656893,COPG2,0.8090798258781431,0.709205985069274,0.055635415017604,0.058763079345226,0.4356005787849426
BRCA1,P38398,O60749,29656893,SNX2,0.8090798258781431,0.709205985069274,0.36850723624229403,0.810978293418884,0.3274259567260742
BRCA1,P38398,P45880,29656893,VDAC2,0.8090798258781431,0.709205985069274,0.565926551818847,0.825998961925506,0.5157729387283325
BRCA1,P38398,Q9Y262,29656893,EIF3L,0.8090798258781431,0.709205985069274,0.499781668186187,0.39640304446220404,0.3693144917488098
BRCA1,P38398,P08243,29656893,ASNS,0.8090798258781431,0.709205985069274,0.053628254681825006,0.10443539917469001,0.7176576852798462
BRCA1,P38398,O14980,29656893,XPO1,0.8090798258781431,0.709205985069274,0.07174831628799401,0.087893053889274,0.6484947800636292
BRCA1,P38398,Q07021,29656893,C1QBP,0.8090798258781431,0.709205985069274,0.514456510543823,0.7789015173912041,0.5340316891670227
BRCA1,P38398,P26196,29656893,DDX6,0.8090798258781431,0.709205985069274,0.7578027248382561,0.9421802759170531,0.5753055810928345
