Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
PAIP1,Q9H074,Q8N3C0,29395067,ASCC3,0.605273842811584,0.5891982316970821,0.05681109428405701,0.253184735774993,0.5896533727645874
PAIP1,Q9H074,Q9NZN8,29395067,CNOT2,0.605273842811584,0.5891982316970821,0.8796504139900201,0.9464982748031611,0.473808616399765
PAIP1,Q9H074,Q92900,29395067,UPF1,0.605273842811584,0.5891982316970821,0.747238278388977,0.7646963596343991,0.7296139597892761
PAIP1,Q9H074,Q9HCE1,29395067,MOV10,0.605273842811584,0.5891982316970821,0.096921250224113,0.313997954130172,0.6549104452133179
PAIP1,Q9H074,Q14694,29395067,USP10,0.605273842811584,0.5891982316970821,0.7744724154472351,0.9465939402580261,0.6196277141571045
PAIP1,Q9H074,Q8IWZ3,29395067,ANKHD1,0.605273842811584,0.5891982316970821,0.6686410307884211,0.484839290380477,0.5695904493331909
PAIP1,Q9H074,Q9H1I8,29395067,ASCC2,0.605273842811584,0.5891982316970821,0.055656693875789004,0.41419497132301303,0.5895566344261169
PAIP1,Q9H074,Q9H7E2,29395067,TDRD3,0.605273842811584,0.5891982316970821,0.8975397944450371,0.883250415325164,0.7191973924636841
PAIP1,Q9H074,Q9C0C2,29395067,TNKS1BP1,0.605273842811584,0.5891982316970821,0.8767286539077751,0.7583819031715391,0.43404966592788696
PAIP1,Q9H074,Q92600,29395067,CNOT9,0.605273842811584,0.5891982316970821,0.08026347309350901,0.085335381329059,0.42064863443374634
PAIP1,Q9H074,Q9UPQ9,29395067,TNRC6B,0.605273842811584,0.5891982316970821,0.9158128499984741,0.9256454706192011,0.710473895072937
PAIP1,Q9H074,Q71RC2,29395067,LARP4,0.605273842811584,0.5891982316970821,0.8875218629837031,0.9059172868728631,0.5115660429000854
PAIP1,Q9H074,Q659C4,29395067,LARP1B,0.605273842811584,0.5891982316970821,0.902065575122833,0.8965162038803101,0.6687121391296387
PAIP1,Q9H074,Q8N1I0,29395067,DOCK4,0.605273842811584,0.5891982316970821,0.09998704493045801,0.604189753532409,0.5291124582290649
PAIP1,Q9H074,O75175,29395067,CNOT3,0.605273842811584,0.5891982316970821,0.8002820014953611,0.7462113499641411,0.4087703227996826
PAIP1,Q9H074,Q8N9N2,29395067,ASCC1,0.605273842811584,0.5891982316970821,0.06393130123615201,0.206371545791625,0.46743112802505493
PAIP1,Q9H074,Q99700,29395067,ATXN2,0.605273842811584,0.5891982316970821,0.9192976951599121,0.844794750213623,0.6950737237930298
PAIP1,Q9H074,A5YKK6,29395067,CNOT1,0.605273842811584,0.5891982316970821,0.16742576658725702,0.152645871043205,0.6004549264907837
PAIP1,Q9H074,O95985,29395067,TOP3B,0.605273842811584,0.5891982316970821,0.05074363946914601,0.062615826725959,0.34661898016929626
PAIP1,Q9H074,O43310,29395067,CTIF,0.605273842811584,0.5891982316970821,0.48196253180503806,0.5972880125045771,0.41218090057373047
PAIP1,Q9H074,Q9H9A5,29395067,CNOT10,0.605273842811584,0.5891982316970821,0.048076625913381,0.130353718996047,0.42867526412010193
PAIP1,Q9H074,Q9UIV1,29395067,CNOT7,0.605273842811584,0.5891982316970821,0.049496985971927004,0.074488848447799,0.3863693177700043
PAIP1,Q9H074,Q9UKV8,29395067,AGO2,0.605273842811584,0.5891982316970821,0.125312715768814,0.8902974128723141,0.5084201097488403
PAIP1,Q9H074,Q13310,29395067,PABPC4,0.605273842811584,0.5891982316970821,0.902287125587463,0.9297712445259091,0.6406203508377075
PAIP1,Q9H074,Q8NHU6,29395067,TDRD7,0.605273842811584,0.5891982316970821,0.07308381795883101,0.256961673498153,0.38664767146110535
PAIP1,Q9H074,P42694,29395067,HELZ,0.605273842811584,0.5891982316970821,0.8446741104125971,0.836807429790496,0.616958498954773
PAIP1,Q9H074,Q9UKZ1,29395067,CNOT11,0.605273842811584,0.5891982316970821,0.22426322102546603,0.13013821840286202,0.22674818336963654
PAIP1,Q9H074,Q92540,29395067,SMG7,0.605273842811584,0.5891982316970821,0.7485496997833251,0.6801263689994811,0.6676262021064758
