,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,HDLBP,Q00341,Q86XZ4,29395067,SPATS2,0.527656733989715,0.88329392671585,0.86821049451828,0.880097866058349,0.6412167549133301
1,HDLBP,Q00341,Q8NB46,29395067,ANKRD52,0.527656733989715,0.88329392671585,0.101906910538673,0.22405306994915,0.603591799736023
2,HDLBP,Q00341,O95985,29395067,TOP3B,0.527656733989715,0.88329392671585,0.050743639469146,0.062615826725959,0.470923513174057
3,HDLBP,Q00341,Q96EB6,29395067,SIRT1,0.527656733989715,0.88329392671585,0.731578409671783,0.60180926322937,0.6891347765922546
4,HDLBP,Q00341,Q86UK7,29395067,ZNF598,0.527656733989715,0.88329392671585,0.419061958789825,0.487267971038818,0.7075562477111816
5,HDLBP,Q00341,Q9NUQ8,29395067,ABCF3,0.527656733989715,0.88329392671585,0.093172870576381,0.697495102882385,0.591546893119812
6,HDLBP,Q00341,O15084,29395067,ANKRD28,0.527656733989715,0.88329392671585,0.046481158584356,0.118532933294773,0.6387354731559753
7,HDLBP,Q00341,Q9H7E2,29395067,TDRD3,0.527656733989715,0.88329392671585,0.8975397944450371,0.883250415325164,0.784015953540802
8,HDLBP,Q00341,Q6P3S6,29395067,FBXO42,0.527656733989715,0.88329392671585,0.487822622060775,0.7317566275596611,0.4205009043216705
9,HDLBP,Q00341,Q8IWR0,29395067,ZC3H7A,0.527656733989715,0.88329392671585,0.065534330904483,0.528411209583282,0.6307851672172546
10,HDLBP,Q00341,Q8N9N2,29395067,ASCC1,0.527656733989715,0.88329392671585,0.063931301236152,0.206371545791625,0.549625039100647
