,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,SYNGAP,Q96PV0,P51398,36417873,DAP3,0.6486357450485231,0.8875229954719541,0.466707170009613,0.442288011312484,0.5633736848831177
1,SYNGAP,Q96PV0,P49959,36417873,MRE11,0.6486357450485231,0.8875229954719541,0.9253407716751092,0.918364822864532,0.5583983659744263
2,SYNGAP,Q96PV0,P53350,36417873,PLK1,0.6486357450485231,0.8875229954719541,0.5187940597534181,0.5253024697303771,0.6521207094192505
3,SYNGAP,Q96PV0,O14530,36417873,TXNDC9,0.6486357450485231,0.8875229954719541,0.056694347411394,0.372831225395202,0.5676983594894409
4,SYNGAP,Q96PV0,Q8NEL9,36417873,DDHD1,0.6486357450485231,0.8875229954719541,0.5205194950103761,0.390295386314392,0.4929180145263672
5,SYNGAP,Q96PV0,Q13188,36417873,STK3,0.6486357450485231,0.8875229954719541,0.8123424649238581,0.77833354473114,0.4898721277713775
6,SYNGAP,Q96PV0,Q63HN8,36417873,RNF213,0.6486357450485231,0.8875229954719541,0.075456596910953,0.183131143450737,0.4145236015319824
7,SYNGAP,Q96PV0,Q13765,36417873,NACA,0.6486357450485231,0.8875229954719541,0.054367274045944,0.504813194274902,0.4124906063079834
8,SYNGAP,Q96PV0,P11940,36417873,PABPC1,0.6486357450485231,0.8875229954719541,0.846898555755615,0.945850253105163,0.5411306619644165
9,SYNGAP,Q96PV0,Q9BYJ9,36417873,YTHDF1,0.6486357450485231,0.8875229954719541,0.8564839363098141,0.6895709037780761,0.5272176265716553
10,SYNGAP,Q96PV0,Q92900,36417873,UPF1,0.6486357450485231,0.8875229954719541,0.747238278388977,0.7646963596343991,0.6221957802772522
11,SYNGAP,Q96PV0,Q92698,36417873,RAD54L,0.6486357450485231,0.8875229954719541,0.052921008318662,0.399871528148651,0.655483603477478
12,SYNGAP,Q96PV0,Q7Z6E9,36417873,RBBP6,0.6486357450485231,0.8875229954719541,0.912837028503418,0.9011510014533992,0.5368455648422241
13,SYNGAP,Q96PV0,Q13586,36417873,STIM1,0.6486357450485231,0.8875229954719541,0.837684452533721,0.6984013915061951,0.5781396627426147
14,SYNGAP,Q96PV0,Q6WCQ1,36417873,MPRIP,0.6486357450485231,0.8875229954719541,0.8395533561706541,0.9102351069450372,0.7019498944282532
15,SYNGAP,Q96PV0,P55196,36417873,AFDN,0.6486357450485231,0.8875229954719541,0.914923787117004,0.90687608718872,0.6736998558044434
16,SYNGAP,Q96PV0,Q13573,36417873,SNW1,0.6486357450485231,0.8875229954719541,0.904046356678009,0.8782021403312681,0.631395161151886
17,SYNGAP,Q96PV0,Q8IZD4,36417873,DCP1B,0.6486357450485231,0.8875229954719541,0.706972122192382,0.6831697821617121,0.6950720548629761
18,SYNGAP,Q96PV0,P49756,36417873,RBM25,0.6486357450485231,0.8875229954719541,0.7370941638946531,0.9183903932571412,0.5551899671554565
19,SYNGAP,Q96PV0,O95983,36417873,MBD3,0.6486357450485231,0.8875229954719541,0.6947304606437681,0.800449967384338,0.684174656867981
20,SYNGAP,Q96PV0,Q96AG4,36417873,LRRC59,0.6486357450485231,0.8875229954719541,0.145397394895553,0.554470419883728,0.4767027497291565
21,SYNGAP,Q96PV0,Q9BYB0,36417873,SHANK3,0.6486357450485231,0.8875229954719541,0.8970565795898431,0.5883738994598381,0.5215772390365601
22,SYNGAP,Q96PV0,O43318,36417873,MAP3K7,0.6486357450485231,0.8875229954719541,0.779477059841156,0.459363371133804,0.6476259231567383
23,SYNGAP,Q96PV0,Q8WW12,36417873,PCNP,0.6486357450485231,0.8875229954719541,0.9139901995658872,0.943892121315002,0.5418707132339478
24,SYNGAP,Q96PV0,Q9NRY5,36417873,FAM114A2,0.6486357450485231,0.8875229954719541,0.059934400022029,0.2548149228096,0.3917606174945831
25,SYNGAP,Q96PV0,Q5JSH3,36417873,WDR44,0.6486357450485231,0.8875229954719541,0.8369809985160821,0.876807570457458,0.41451296210289
26,SYNGAP,Q96PV0,Q9BSJ8,36417873,ESYT1,0.6486357450485231,0.8875229954719541,0.6062819361686701,0.431197941303253,0.459293782711029
27,SYNGAP,Q96PV0,Q9UEY8,36417873,ADD3,0.6486357450485231,0.8875229954719541,0.72104388475418,0.766959011554718,0.6245394945144653
28,SYNGAP,Q96PV0,Q8IX01,36417873,SUGP2,0.6486357450485231,0.8875229954719541,0.78794264793396,0.6586810946464531,0.5563439130783081
29,SYNGAP,Q96PV0,P47755,36417873,CAPZA2,0.6486357450485231,0.8875229954719541,0.072377890348434,0.24490287899971,0.6103107929229736
30,SYNGAP,Q96PV0,Q6Y7W6,36417873,GIGYF2,0.6486357450485231,0.8875229954719541,0.935945630073547,0.938090026378631,0.659464955329895
31,SYNGAP,Q96PV0,Q9Y6M5,36417873,SLC30A1,0.6486357450485231,0.8875229954719541,0.19158212840557,0.104948841035366,0.3836773931980133
32,SYNGAP,Q96PV0,P17812,36417873,CTPS1,0.6486357450485231,0.8875229954719541,0.47465294599533,0.553013741970062,0.3467877805233001
33,SYNGAP,Q96PV0,Q8IZ69,36417873,TRMT2A,0.6486357450485231,0.8875229954719541,0.048660092055797,0.04040764644742,0.5886580944061279
34,SYNGAP,Q96PV0,Q76FK4,36417873,NOL8,0.6486357450485231,0.8875229954719541,0.9286092519760132,0.8510907292366021,0.5997212529182434
35,SYNGAP,Q96PV0,Q9H9A5,36417873,CNOT10,0.6486357450485231,0.8875229954719541,0.048076625913381,0.130353718996047,0.6012420058250427
36,SYNGAP,Q96PV0,O75152,36417873,ZC3H11A,0.6486357450485231,0.8875229954719541,0.8109792470932,0.89901053905487,0.5881170034408569
37,SYNGAP,Q96PV0,Q9UET6,36417873,FTSJ1,0.6486357450485231,0.8875229954719541,0.097657866775989,0.300480842590332,0.3539479672908783
38,SYNGAP,Q96PV0,Q13433,36417873,SLC39A6,0.6486357450485231,0.8875229954719541,0.048338934779167,0.352967888116836,0.4764747023582458
39,SYNGAP,Q96PV0,P35579,36417873,MYH9,0.6486357450485231,0.8875229954719541,0.749034285545349,0.8638456463813781,0.6365681886672974
40,SYNGAP,Q96PV0,P12956,36417873,XRCC6,0.6486357450485231,0.8875229954719541,0.8818343281745911,0.94249951839447,0.5260708332061768
41,SYNGAP,Q96PV0,O15397,36417873,IPO8,0.6486357450485231,0.8875229954719541,0.050597619265317,0.047292821109294,0.5511029362678528
42,SYNGAP,Q96PV0,Q16181,36417873,SEPTIN7,0.6486357450485231,0.8875229954719541,0.751222431659698,0.8839928507804871,0.5941818356513977
43,SYNGAP,Q96PV0,P06748,36417873,NPM1,0.6486357450485231,0.8875229954719541,0.927858054637908,0.940416932106018,0.6333116292953491
44,SYNGAP,Q96PV0,P53779,36417873,MAPK10,0.6486357450485231,0.8875229954719541,0.055524926632642,0.086929865181446,0.5236096978187561
45,SYNGAP,Q96PV0,P08195,36417873,SLC3A2,0.6486357450485231,0.8875229954719541,0.5474551916122431,0.283306777477264,0.4466752409934997
46,SYNGAP,Q96PV0,Q8IZH2,36417873,XRN1,0.6486357450485231,0.8875229954719541,0.385329663753509,0.270378917455673,0.6320505142211914
47,SYNGAP,Q96PV0,Q9UJU6,36417873,DBNL,0.6486357450485231,0.8875229954719541,0.7783603072166441,0.949381828308105,0.543293833732605
48,SYNGAP,Q96PV0,Q15154,36417873,PCM1,0.6486357450485231,0.8875229954719541,0.913663744926452,0.9543150663375852,0.5602320432662964
49,SYNGAP,Q96PV0,P78310,36417873,CXADR,0.6486357450485231,0.8875229954719541,0.661145806312561,0.569099605083465,0.6686227321624756
50,SYNGAP,Q96PV0,Q9Y2J2,36417873,EPB41L3,0.6486357450485231,0.8875229954719541,0.8376559019088741,0.8468633890151971,0.6698747277259827
51,SYNGAP,Q96PV0,Q8IYB3,36417873,SRRM1,0.6486357450485231,0.8875229954719541,0.893278896808624,0.9253711700439452,0.5038512349128723
52,SYNGAP,Q96PV0,Q9NUL3,36417873,STAU2,0.6486357450485231,0.8875229954719541,0.8798784017562861,0.8653655052185051,0.5334386229515076
53,SYNGAP,Q96PV0,Q02543,36417873,RPL18A,0.6486357450485231,0.8875229954719541,0.436874449253082,0.7942037582397461,0.6108237504959106
54,SYNGAP,Q96PV0,P61313,36417873,RPL15,0.6486357450485231,0.8875229954719541,0.788836479187011,0.7159930467605591,0.6242147088050842
55,SYNGAP,Q96PV0,Q09666,36417873,AHNAK,0.6486357450485231,0.8875229954719541,0.882196128368377,0.946096897125244,0.5296310186386108
56,SYNGAP,Q96PV0,P78371,36417873,CCT2,0.6486357450485231,0.8875229954719541,0.559201598167419,0.400547325611114,0.5220711827278137
57,SYNGAP,Q96PV0,Q53GS7,36417873,GLE1,0.6486357450485231,0.8875229954719541,0.050243891775608,0.251061677932739,0.6224133372306824
58,SYNGAP,Q96PV0,Q6XZF7,36417873,DNMBP,0.6486357450485231,0.8875229954719541,0.87366497516632,0.8006566762924191,0.6330851316452026
59,SYNGAP,Q96PV0,Q7Z478,36417873,DHX29,0.6486357450485231,0.8875229954719541,0.048336878418922,0.688056528568267,0.5093535780906677
60,SYNGAP,Q96PV0,O94991,36417873,SLITRK5,0.6486357450485231,0.8875229954719541,0.221830248832702,0.327274143695831,0.2087616920471191
61,SYNGAP,Q96PV0,P50990,36417873,CCT8,0.6486357450485231,0.8875229954719541,0.5758818387985231,0.267839610576629,0.4880972802639007
62,SYNGAP,Q96PV0,O75179,36417873,ANKRD17,0.6486357450485231,0.8875229954719541,0.8482596278190611,0.7491549253463741,0.6173123121261597
63,SYNGAP,Q96PV0,P04792,36417873,HSPB1,0.6486357450485231,0.8875229954719541,0.370258599519729,0.786249041557312,0.6315818428993225
64,SYNGAP,Q96PV0,Q86UW6,36417873,N4BP2,0.6486357450485231,0.8875229954719541,0.209052443504333,0.684999763965606,0.5855295062065125
65,SYNGAP,Q96PV0,Q8WX93,36417873,PALLD,0.6486357450485231,0.8875229954719541,0.8049632906913751,0.6165975332260131,0.5659997463226318
66,SYNGAP,Q96PV0,P46821,36417873,MAP1B,0.6486357450485231,0.8875229954719541,0.880201041698455,0.9375912547111512,0.2835302948951721
