,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,eIF4A1,P60842,P62979,31442426,RPS27A,0.163012877106666,0.365247577428817,0.8607098460197441,0.9271419644355772,0.5245839953422546
1,eIF4A1,P60842,Q13283,31442426,G3BP1,0.163012877106666,0.365247577428817,0.929826378822326,0.5750792622566221,0.5443372130393982
2,eIF4A1,P60842,P67809,31442426,YBX1,0.163012877106666,0.365247577428817,0.939954459667205,0.940206825733184,0.5918316841125488
3,eIF4A1,P60842,P78527,31442426,PRKDC,0.163012877106666,0.365247577428817,0.264402091503143,0.5351788401603691,0.3276942372322082
4,eIF4A1,P60842,Q13085,31442426,ACACA,0.163012877106666,0.365247577428817,0.292677074670791,0.486463487148284,0.1745219826698303
5,eIF4A1,P60842,O60506,31442426,SYNCRIP,0.163012877106666,0.365247577428817,0.945392966270446,0.901894867420196,0.566619336605072
6,eIF4A1,P60842,P60709,31442426,ACTB,0.163012877106666,0.365247577428817,0.498498767614364,0.541361808776855,0.4155913293361664
7,eIF4A1,P60842,P0CG47,31442426,UBB,0.163012877106666,0.365247577428817,0.687756896018981,0.806820213794708,0.4093940258026123
8,eIF4A1,P60842,P11498,31442426,PC,0.163012877106666,0.365247577428817,0.047976527363061,0.348335325717926,0.3132520318031311
9,eIF4A1,P60842,O15027,31442426,SEC16A,0.163012877106666,0.365247577428817,0.914153099060058,0.8749286532402031,0.536001980304718
10,eIF4A1,P60842,P04075,31442426,ALDOA,0.163012877106666,0.365247577428817,0.442499548196792,0.482210099697113,0.2897155880928039
11,eIF4A1,P60842,P08238,31442426,HSP90AB1,0.163012877106666,0.365247577428817,0.8935530781745911,0.9549738764762872,0.4294821321964264
12,eIF4A1,P60842,P05165,31442426,PCCA,0.163012877106666,0.365247577428817,0.075603663921356,0.355011522769928,0.2252743244171142
13,eIF4A1,P60842,P63267,31442426,ACTG2,0.163012877106666,0.365247577428817,0.493482023477554,0.5334757566452021,0.2367194890975952
