,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,ESYT1,Q9BSJ8,Q9H3N1,37931956,TMX1,0.6062819361686701,0.431197941303253,0.17819644510746,0.145291060209274,0.6202914118766785
1,ESYT1,Q9BSJ8,Q8N4V1,37931956,MMGT1,0.6062819361686701,0.431197941303253,0.18463097512722,0.179453149437904,0.5606139302253723
2,ESYT1,Q9BSJ8,Q9Y6I9,37931956,TEX264,0.6062819361686701,0.431197941303253,0.216680213809013,0.204287722706794,0.6730780005455017
3,ESYT1,Q9BSJ8,Q9HBM0,37931956,VEZT,0.6062819361686701,0.431197941303253,0.055294245481491,0.157996088266372,0.5612630844116211
4,ESYT1,Q9BSJ8,Q8N5K1,37931956,CISD2,0.6062819361686701,0.431197941303253,0.05434913188219,0.157862707972526,0.5012854337692261
5,ESYT1,Q9BSJ8,Q8N5G2,37931956,MACO1,0.6062819361686701,0.431197941303253,0.442370802164077,0.444707006216049,0.5099807381629944
6,ESYT1,Q9BSJ8,P16435,37931956,POR,0.6062819361686701,0.431197941303253,0.072666205465793,0.483068078756332,0.6221898794174194
7,ESYT1,Q9BSJ8,Q14739,37931956,LBR,0.6062819361686701,0.431197941303253,0.418950408697128,0.334378689527511,0.6160050630569458
8,ESYT1,Q9BSJ8,Q96GC9,37931956,VMP1,0.6062819361686701,0.431197941303253,0.071651443839073,0.029680535197257,0.6085516214370728
9,ESYT1,Q9BSJ8,P35610,37931956,SOAT1,0.6062819361686701,0.431197941303253,0.081918075680732,0.08621822297573,0.6777454614639282
10,ESYT1,Q9BSJ8,Q9UGP8,37931956,SEC63,0.6062819361686701,0.431197941303253,0.328695803880691,0.6818805932998651,0.6978055238723755
11,ESYT1,Q9BSJ8,Q96AG4,37931956,LRRC59,0.6062819361686701,0.431197941303253,0.145397394895553,0.554470419883728,0.6912729144096375
12,ESYT1,Q9BSJ8,P27824,37931956,CANX,0.6062819361686701,0.431197941303253,0.509299278259277,0.854438960552215,0.6235395669937134
13,ESYT1,Q9BSJ8,Q9NPA0,37931956,EMC7,0.6062819361686701,0.431197941303253,0.236371874809265,0.108126960694789,0.4811820387840271
14,ESYT1,Q9BSJ8,Q93050,37931956,ATP6V0A1,0.6062819361686701,0.431197941303253,0.082262486219406,0.063605777919292,0.5284604430198669
15,ESYT1,Q9BSJ8,Q86XL3,37931956,ANKLE2,0.6062819361686701,0.431197941303253,0.759124457836151,0.899663090705871,0.7652794718742371
16,ESYT1,Q9BSJ8,Q9H6L5,37931956,RETREG1,0.6062819361686701,0.431197941303253,0.172442182898521,0.130276381969451,0.5148944854736328
17,ESYT1,Q9BSJ8,Q96NT0,37931956,CCDC115,0.6062819361686701,0.431197941303253,0.051966316998004,0.133010700345039,0.5713618993759155
18,ESYT1,Q9BSJ8,Q96QT4,37931956,TRPM7,0.6062819361686701,0.431197941303253,0.364311546087265,0.5566695332527161,0.7369217276573181
