,Prey_uniprot,cossim
0,A0A024RBG1Q96F86,0.19550934433937073
1,A0A087WUL8Q96F86,0.4896717667579651
2,A0A087X1G2Q96F86,0.3639668822288513
3,A0A096LP49Q96F86,0.5979499816894531
4,A0A0B4J2A2Q96F86,0.2486165314912796
5,A0A0B4J2D5Q96F86,0.3460986018180847
6,A0A0U1RQF7Q96F86,0.4371327757835388
7,A0A1B0GTR3Q96F86,0.34108632802963257
8,A0A1B0GTZ2Q96F86,0.5294620394706726
9,A0A1B0GUV7Q96F86,0.3475725054740906
10,A0AUZ9Q96F86,0.3328850269317627
11,A0AV02Q96F86,0.18149234354496002
12,A0AV96Q96F86,0.6549524068832397
13,A0AVF1Q96F86,0.23413467407226562
14,A0AVI4Q96F86,0.015483845956623554
15,A0AVK6Q96F86,0.42560186982154846
16,A0AVT1Q96F86,0.5250099301338196
17,A0FGR8Q96F86,0.41991645097732544
18,A0JLT2Q96F86,0.6658362746238708
19,A0JNW5Q96F86,0.5937607884407043
20,A0JP26Q96F86,0.30187779664993286
21,A0M8Q6Q96F86,0.11152654886245728
22,A0MZ66Q96F86,0.5258585214614868
23,A0PG75Q96F86,0.363659143447876
24,A0PJE2Q96F86,0.18229594826698303
25,A0PJK1Q96F86,0.3546302616596222
26,A0PJW6Q96F86,0.2079695165157318
27,A0PJW8Q96F86,0.6081823110580444
28,A0PJX0Q96F86,0.38512635231018066
29,A0PJX2Q96F86,0.27242469787597656
30,A0PJX4Q96F86,0.23162047564983368
31,A0PJX8Q96F86,0.031038394197821617
32,A0PJY2Q96F86,0.5625876188278198
33,A0PJZ3Q96F86,0.1779244989156723
34,A0PK00Q96F86,0.3329549729824066
35,A0PK05Q96F86,0.2078830897808075
36,A0PK11Q96F86,0.03636143356561661
37,A1A4F0Q96F86,0.26114848256111145
38,A1A4G5Q96F86,0.16916371881961823
39,A1A4S6Q96F86,0.3866661787033081
40,A1A4Y4Q96F86,0.37199631333351135
41,A1A519Q96F86,0.5748015642166138
42,A1A580Q96F86,0.415778249502182
43,A1A5B4Q96F86,0.3161148428916931
44,A1A5C7Q96F86,0.3172728419303894
45,A1A5D9Q96F86,0.29928451776504517
46,A1E959Q96F86,0.7019535303115845
47,A1IGU5Q96F86,0.1283876895904541
48,A1KXE4Q96F86,0.6292238235473633
49,A1KZ92Q96F86,0.24083907902240753
50,A1L020Q96F86,0.3863888382911682
51,A1L0T0Q96F86,0.5376056432723999
52,A1L157Q96F86,0.1661396026611328
53,A1L162Q96F86,0.33541205525398254
54,A1L168Q96F86,0.4890870451927185
55,A1L170Q96F86,0.5516079664230347
56,A1L188Q96F86,0.15047045052051544
57,A1L190Q96F86,0.5368865728378296
58,A1L390Q96F86,0.4167301654815674
59,A1L3X0Q96F86,0.29693251848220825
60,A1L443Q96F86,0.5671436190605164
61,A1L4H1Q96F86,0.5223793983459473
62,A1L4K1Q96F86,0.6197126507759094
63,A1L4L8Q96F86,0.34932392835617065
64,A1X283Q96F86,0.6070085763931274
65,A1XBS5Q96F86,0.3290773928165436
66,A1YPR0Q96F86,0.497617244720459
67,A1Z1Q3Q96F86,0.1612360030412674
68,A2A2V5Q96F86,0.23506732285022736
69,A2A2Y4Q96F86,0.38250115513801575
70,A2A368Q96F86,0.1507713347673416
71,A2A3K4Q96F86,0.3161934018135071
72,A2A3N6Q96F86,0.5789445042610168
73,A2AJT9Q96F86,0.38777050375938416
74,A2IDD5Q96F86,0.10272159427404404
75,A2RRD8Q96F86,0.41370368003845215
76,A2RRH5Q96F86,0.13172399997711182
77,A2RRL7Q96F86,0.1806943416595459
78,A2RRP1Q96F86,0.3701188564300537
79,A2RTX5Q96F86,0.301557719707489
80,A2RTY3Q96F86,0.2393535077571869
81,A2RU14Q96F86,0.2851767838001251
82,A2RU30Q96F86,0.3847985863685608
83,A2RU37Q96F86,0.36214712262153625
84,A2RU48Q96F86,0.19802790880203247
85,A2RU49Q96F86,0.3018868565559387
86,A2RU67Q96F86,0.36399927735328674
87,A2RUB1Q96F86,0.3200361430644989
88,A2RUB6Q96F86,0.5218490362167358
89,A2RUC4Q96F86,0.40794438123703003
90,A2RUG3Q96F86,0.1615363359451294
91,A2RUH7Q96F86,0.18031051754951477
92,A2RUQ5Q96F86,0.18023750185966492
93,A2RUS2Q96F86,0.1381872594356537
94,A2RUT3Q96F86,0.1129705086350441
95,A2RUU4Q96F86,0.2490347921848297
96,A2VCK2Q96F86,0.5111252069473267
97,A2VDF0Q96F86,0.3461560606956482
98,A2VDJ0Q96F86,0.2832961678504944
99,A3KMH1Q96F86,0.40683555603027344
100,A3KN83Q96F86,0.6080026030540466
101,A4D0S4Q96F86,0.11867262423038483
102,A4D161Q96F86,0.4993068277835846
103,A4D1E9Q96F86,0.5632045865058899
104,A4D1P6Q96F86,0.5368673205375671
105,A4D1S0Q96F86,0.49849867820739746
106,A4D1S5Q96F86,0.1309323012828827
107,A4D1T9Q96F86,0.3019021451473236
108,A4D1U4Q96F86,0.3314613699913025
109,A4D2B0Q96F86,0.2827375531196594
110,A4D2G3Q96F86,0.09374643862247467
111,A4D2P6Q96F86,0.08949768543243408
112,A4FU01Q96F86,0.2732544541358948
113,A4FU69Q96F86,0.3456764817237854
114,A4GXA9Q96F86,0.21205592155456543
115,A4QMS7Q96F86,0.2738606035709381
116,A4QPH2Q96F86,0.4688306450843811
117,A4UGR9Q96F86,0.4653027057647705
118,A5A3E0Q96F86,0.49860721826553345
119,A5D8T8Q96F86,0.1435825675725937
