,Prey_uniprot,cossim
0,A0A024RBG1Q14694,0.13208551704883575
1,A0A087WUL8Q14694,0.37358564138412476
2,A0A087X1G2Q14694,0.3110515773296356
3,A0A096LP49Q14694,0.4271399974822998
4,A0A0B4J2A2Q14694,0.29062920808792114
5,A0A0B4J2D5Q14694,0.3526761531829834
6,A0A0U1RQF7Q14694,0.4143674373626709
7,A0A1B0GTR3Q14694,0.48302286863327026
8,A0A1B0GTZ2Q14694,0.4271935820579529
9,A0A1B0GUV7Q14694,0.34063559770584106
10,A0AUZ9Q14694,0.31388527154922485
11,A0AV02Q14694,0.1464574635028839
12,A0AV96Q14694,0.5982860326766968
13,A0AVF1Q14694,0.3764336407184601
14,A0AVI4Q14694,0.008188789710402489
15,A0AVK6Q14694,0.4519442021846771
16,A0AVT1Q14694,0.533069908618927
17,A0FGR8Q14694,0.35723990201950073
18,A0JLT2Q14694,0.5375474691390991
19,A0JNW5Q14694,0.43142256140708923
20,A0JP26Q14694,0.20654280483722687
21,A0M8Q6Q14694,0.14801692962646484
22,A0MZ66Q14694,0.4563515782356262
23,A0PG75Q14694,0.48535433411598206
24,A0PJE2Q14694,0.14296992123126984
25,A0PJK1Q14694,0.365718275308609
26,A0PJW6Q14694,0.09312629699707031
27,A0PJW8Q14694,0.40585097670555115
28,A0PJX0Q14694,0.3106130063533783
29,A0PJX2Q14694,0.2155965119600296
30,A0PJX4Q14694,0.23883363604545593
31,A0PJX8Q14694,0.014184060506522655
32,A0PJY2Q14694,0.3434428572654724
33,A0PJZ3Q14694,0.144330233335495
34,A0PK00Q14694,0.2267773151397705
35,A0PK05Q14694,0.18514081835746765
36,A0PK11Q14694,0.038923315703868866
37,A1A4F0Q14694,0.30205726623535156
38,A1A4G5Q14694,0.24016106128692627
39,A1A4S6Q14694,0.26420289278030396
40,A1A4Y4Q14694,0.3135210871696472
41,A1A519Q14694,0.4366671144962311
42,A1A580Q14694,0.20809638500213623
43,A1A5B4Q14694,0.11684596538543701
44,A1A5C7Q14694,0.18753480911254883
45,A1A5D9Q14694,0.21652714908123016
46,A1E959Q14694,0.47937002778053284
47,A1IGU5Q14694,0.03694213926792145
48,A1KXE4Q14694,0.5281199216842651
49,A1KZ92Q14694,0.08387856185436249
50,A1L020Q14694,0.3237338066101074
51,A1L0T0Q14694,0.48326247930526733
52,A1L157Q14694,0.062123190611600876
53,A1L162Q14694,0.4181046485900879
54,A1L168Q14694,0.4525218605995178
55,A1L170Q14694,0.5320340991020203
56,A1L188Q14694,0.1063171774148941
57,A1L190Q14694,0.3923257291316986
58,A1L390Q14694,0.40081366896629333
59,A1L3X0Q14694,0.16668736934661865
60,A1L443Q14694,0.5088948011398315
61,A1L4H1Q14694,0.33627089858055115
62,A1L4K1Q14694,0.5579172372817993
63,A1L4L8Q14694,0.3140629529953003
64,A1X283Q14694,0.45915427803993225
65,A1XBS5Q14694,0.3289731442928314
66,A1YPR0Q14694,0.4788574278354645
67,A1Z1Q3Q14694,0.22003905475139618
68,A2A2V5Q14694,0.21956822276115417
69,A2A2Y4Q14694,0.29248926043510437
70,A2A368Q14694,0.18459291756153107
71,A2A3K4Q14694,0.3119782507419586
72,A2A3N6Q14694,0.47496336698532104
73,A2AJT9Q14694,0.3549553453922272
74,A2IDD5Q14694,0.08103081583976746
75,A2RRD8Q14694,0.45158225297927856
76,A2RRH5Q14694,0.21091222763061523
77,A2RRL7Q14694,0.18862657248973846
78,A2RRP1Q14694,0.2608094811439514
79,A2RTX5Q14694,0.2754782438278198
80,A2RTY3Q14694,0.24023957550525665
81,A2RU14Q14694,0.26719802618026733
82,A2RU30Q14694,0.3047460913658142
83,A2RU37Q14694,0.36023005843162537
84,A2RU48Q14694,0.1439686119556427
85,A2RU49Q14694,0.30416104197502136
86,A2RU67Q14694,0.2938116788864136
87,A2RUB1Q14694,0.18702034652233124
88,A2RUB6Q14694,0.47086676955223083
89,A2RUC4Q14694,0.384624183177948
90,A2RUG3Q14694,0.11090519279241562
91,A2RUH7Q14694,0.18738840520381927
92,A2RUQ5Q14694,0.09866664558649063
93,A2RUS2Q14694,0.153018981218338
94,A2RUT3Q14694,0.04436827823519707
95,A2RUU4Q14694,0.24898865818977356
96,A2VCK2Q14694,0.2626795470714569
97,A2VDF0Q14694,0.3126848638057709
98,A2VDJ0Q14694,0.26486921310424805
99,A3KMH1Q14694,0.3952387869358063
100,A3KN83Q14694,0.5735872983932495
101,A4D0S4Q14694,0.09538735449314117
102,A4D161Q14694,0.3093070983886719
103,A4D1E9Q14694,0.615835428237915
104,A4D1P6Q14694,0.4605788290500641
105,A4D1S0Q14694,0.45479217171669006
106,A4D1S5Q14694,0.07677005231380463
107,A4D1T9Q14694,0.3236862123012543
108,A4D1U4Q14694,0.2656061351299286
109,A4D2B0Q14694,0.2211516797542572
110,A4D2G3Q14694,0.05737341195344925
111,A4D2P6Q14694,0.15988789498806
112,A4FU01Q14694,0.2584429383277893
113,A4FU69Q14694,0.393960177898407
114,A4GXA9Q14694,0.13976983726024628
115,A4QMS7Q14694,0.273485004901886
116,A4QPH2Q14694,0.39920008182525635
117,A4UGR9Q14694,0.3573988080024719
118,A5A3E0Q14694,0.3446168601512909
119,A5D8T8Q14694,0.06385946273803711
120,A5D8V6Q14694,0.5110766887664795
121,A5D8V7Q14694,0.3183388113975525
122,A5D8W1Q14694,0.16820725798606873
123,A5LHX3Q14694,0.36725032329559326
124,A5PL33Q14694,0.37487852573394775
125,A5PLL7Q14694,0.06984850019216537
126,A5PLN9Q14694,0.35468465089797974
127,A5X5Y0Q14694,0.03587332367897034
128,A5YKK6Q14694,0.589645504951477
129,A5YM69Q14694,0.24744310975074768
130,A6BM72Q14694,0.27261093258857727
131,A6H8M9Q14694,0.04699145257472992
132,A6H8Y1Q14694,0.4981883466243744
133,A6H8Z2Q14694,0.3016277849674225
134,A6NC42Q14694,0.2374381572008133
135,A6NC98Q14694,0.44949811697006226
136,A6NCE7Q14694,0.15946148335933685
137,A6NCF5Q14694,0.07039134949445724
138,A6NCL1Q14694,0.16022764146327972
139,A6NCL7Q14694,0.15402863919734955
140,A6NCN2Q14694,0.19433711469173431
141,A6NCS6Q14694,0.052414946258068085
142,A6ND36Q14694,0.3414696156978607
143,A6ND48Q14694,0.004254437051713467
144,A6ND91Q14694,0.4594349265098572
145,A6NDB9Q14694,0.10616397857666016
146,A6NDG6Q14694,0.18174265325069427
147,A6NDK9Q14694,0.22680608928203583
148,A6NDN3Q14694,0.21759207546710968
149,A6NDP7Q14694,0.2897196114063263
150,A6NDS4Q14694,0.3657437562942505
151,A6NDU8Q14694,0.19654569029808044
152,A6NDV4Q14694,0.0
153,A6NDY0Q14694,0.5328484177589417
154,A6NE02Q14694,0.20396509766578674
155,A6NE82Q14694,0.06753142923116684
156,A6NED2Q14694,0.43386712670326233
157,A6NEL2Q14694,0.3400906026363373
158,A6NEM1Q14694,0.5630403757095337
159,A6NEQ0Q14694,0.39035362005233765
160,A6NER0Q14694,0.1231609582901001
161,A6NER3Q14694,0.20882439613342285
162,A6NFD8Q14694,0.348829984664917
163,A6NFI3Q14694,0.49334391951560974
164,A6NFN3Q14694,0.3510745167732239
165,A6NFQ2Q14694,0.16353341937065125
166,A6NFU0Q14694,0.23874309659004211
167,A6NFY4Q14694,0.0232783742249012
168,A6NFY7Q14694,0.1856345385313034
169,A6NGB9Q14694,0.5171217322349548
170,A6NGC4Q14694,0.09886741638183594
171,A6NGK3Q14694,0.20698292553424835
172,A6NGQ2Q14694,0.3509152829647064
173,A6NGR9Q14694,0.17159461975097656
174,A6NGS2Q14694,0.1121065616607666
175,A6NGU5Q14694,0.1000693291425705
176,A6NH52Q14694,0.21341721713542938
177,A6NHC0Q14694,0.4863024353981018
178,A6NHJ4Q14694,0.08335485309362411
179,A6NHL2Q14694,0.21053068339824677
180,A6NHP3Q14694,0.38405224680900574
181,A6NHQ2Q14694,0.5269593000411987
182,A6NHQ4Q14694,0.39552217721939087
183,A6NHR9Q14694,0.5214935541152954
184,A6NHX0Q14694,0.35748618841171265
185,A6NHZ5Q14694,0.1739646941423416
186,A6NI15Q14694,0.3871020972728729
187,A6NI28Q14694,0.45041221380233765
188,A6NI73Q14694,0.31982308626174927
189,A6NI79Q14694,0.4433274269104004
190,A6NIH7Q14694,0.49748507142066956
191,A6NIX2Q14694,0.13908545672893524
192,A6NIZ1Q14694,0.4847983419895172
193,A6NJ78Q14694,0.3872027099132538
194,A6NJB7Q14694,0.22511915862560272
195,A6NJL1Q14694,0.4766637682914734
196,A6NJU9Q14694,0.13717012107372284
197,A6NJZ7Q14694,0.3988178074359894
198,A6NK44Q14694,0.09072461724281311
199,A6NK58Q14694,0.31685692071914673
200,A6NK59Q14694,0.3415222465991974
201,A6NK89Q14694,0.4700527787208557
202,A6NKB5Q14694,0.16813641786575317
203,A6NKD2Q14694,0.28672999143600464
204,A6NKD9Q14694,0.4784019887447357
205,A6NKF2Q14694,0.26834550499916077
206,A6NKK0Q14694,0.10458377748727798
207,A6NKQ9Q14694,0.16932931542396545
208,A6NKT7Q14694,0.5270392298698425
209,A6NKU9Q14694,0.16368433833122253
210,A6NLJ0Q14694,0.38287457823753357
211,A6NLU0Q14694,0.3998905122280121
212,A6NLX3Q14694,0.3814985156059265
213,A6NM10Q14694,0.2602519989013672
214,A6NM11Q14694,0.1883559226989746
215,A6NMB1Q14694,0.12023918330669403
216,A6NMB9Q14694,0.3372313678264618
217,A6NMD0Q14694,0.2010893076658249
218,A6NMD2Q14694,0.14574380218982697
219,A6NMK7Q14694,0.5617519617080688
220,A6NMT0Q14694,0.14270177483558655
221,A6NMX2Q14694,0.29404473304748535
222,A6NMY6Q14694,0.4280162453651428
223,A6NNB3Q14694,0.15845228731632233
224,A6NNF4Q14694,0.12669220566749573
225,A6NNL5Q14694,0.07616057246923447
226,A6NNX1Q14694,0.2362821102142334
227,A6NNY8Q14694,0.41860827803611755
228,A6NNZ2Q14694,0.09446360915899277
229,A6NP61Q14694,0.4296882152557373
230,A6QL63Q14694,0.2569360136985779
231,A6QL64Q14694,0.424868106842041
232,A6XGL0Q14694,0.23030206561088562
233,A6ZKI3Q14694,0.46830517053604126
234,A7E2F4Q14694,0.2984651029109955
235,A7E2U8Q14694,0.32021254301071167
236,A7E2V4Q14694,0.4836656153202057
237,A7E2Y1Q14694,0.39146241545677185
238,A7KAX9Q14694,0.5263767838478088
239,A7MCY6Q14694,0.30702394247055054
240,A7MD48Q14694,0.4900074601173401
241,A8CG34Q14694,0.547188401222229
242,A8K0Z3Q14694,0.4629802107810974
243,A8K2U0Q14694,0.28919512033462524
244,A8K4G0Q14694,0.14107537269592285
245,A8K855Q14694,0.3820144534111023
246,A8K8P3Q14694,0.11636147648096085
247,A8K8V0Q14694,0.40144553780555725
248,A8K979Q14694,0.25197145342826843
249,A8MPP1Q14694,0.144453227519989
250,A8MPS7Q14694,0.4400031566619873
251,A8MQ03Q14694,0.40748685598373413
252,A8MQ11Q14694,0.26420918107032776
253,A8MQ14Q14694,0.13988150656223297
254,A8MRT5Q14694,0.16596755385398865
255,A8MT33Q14694,0.46485012769699097
256,A8MT65Q14694,0.009395953267812729
257,A8MT69Q14694,0.2910696864128113
258,A8MT70Q14694,0.2630442976951599
259,A8MTA8Q14694,0.38508832454681396
260,A8MTJ3Q14694,0.05994046851992607
261,A8MTQ0Q14694,0.4951384663581848
262,A8MTY0Q14694,0.4645204544067383
263,A8MU46Q14694,0.28229159116744995
264,A8MUP2Q14694,0.26774483919143677
265,A8MV65Q14694,0.36739522218704224
