,protein_list,cos.sim,mean_cossim,pv
0,"P56199P78337,P78337Q8IV61,P78337Q15843,P78337Q9UKJ3,O14653P78337,P09228P78337,P78337Q96MT7,P78337Q8IYT8,P78337Q96N38,O60469P78337,P78337Q6MZM0,O77932P78337,P78337P86479,P78337Q16585,P78337Q96HY6,P78337Q9Y2X0,P78337Q8TAP4,P78337Q9HCL2,P78337Q8N130,P31260P78337,P78337Q9P2H3,P78337Q8IY26,P78337Q68DH5,P78337Q8N5I3,P55084P78337,P78337Q8NER5,O60292P78337,P27815P78337,P34130P78337,O75154P78337,P78337Q9Y237,P78337Q9UPN7,P24311P78337,P54756P78337,P78337Q9Y2F9,P78337Q9NZU1,P09471P78337","0.2164473980665207,0.1147473081946373,0.4241505265235901,0.3847500681877136,0.2567047476768493,0.2861886024475097,0.1975632607936859,0.3679081797599792,0.1667481064796447,0.2109680622816085,0.3821488320827484,0.2003836184740066,0.6518658399581909,0.0562207885086536,0.2781356871128082,0.4700260758399963,0.4313565790653229,0.1170044913887977,0.128815159201622,0.4265399873256683,0.1868008971214294,0.2216438353061676,0.0218556858599185,0.4288351535797119,0.2032582759857177,0.1339192688465118,0.4598549902439117,0.2427590191364288,0.2533967494964599,0.1424966752529144,0.2774716019630432,0.4565323889255523,0.179412767291069,0.066743291914463,0.5620129108428955,0.1016114726662635,0.2314589768648147",0.26861452109910344,8.835730031257265e-07
1,"B7U540P78337,P69892P78337,P78337Q8WV74,P53680P78337,O75145P78337,P17096P78337,P78337Q15526,P78337Q8TF20,P78337Q13043,P78337Q8TCP9,P78337Q7Z5L2,P78337Q14847,P00338P78337,P78337Q8NCM8,P78337Q8IXB1,O15085P78337,P78337Q92902,P78337Q9H7B7,O00624P78337,P48201P78337,P78337Q9NWB7,P78337Q9NQW6,P78337Q5GJ75,P78337Q9Y5F7,P78337Q6P2D0,P78337Q14188,P78337Q13156,P78337Q969V5,P58294P78337,P78337Q9NY99,P78337Q7L0Q8,P78337Q8N2H4,P78337Q92551,P78337Q6KCM7,P78337Q9H0E2,P78337Q96B49,P60520P78337","0.1121661439538002,0.1316974610090255,0.1820868253707885,0.3727078437805176,0.514777660369873,0.3748952150344848,0.247644692659378,0.2698628604412079,0.2127492874860763,0.1187219619750976,0.480740487575531,0.7154765129089355,0.2724840044975281,0.3682003617286682,0.2598630487918854,0.2705245316028595,0.3082106411457062,0.1256932616233825,0.1854359358549118,0.1160719767212867,0.3756071925163269,0.4449568688869476,0.354282796382904,0.1747903525829315,0.4694130420684814,0.5266535878181458,0.4600008428096771,0.2519029974937439,0.1520194262266159,0.4160177111625671,0.10236357152462,0.2066178023815155,0.2211148291826248,0.2566271722316742,0.7080381512641907,0.2329486310482025,0.1808713972568512",0.30200640776672877,9.761811585952845e-06
2,"P78337Q6ZMZ3,P78337Q96S06,P78337Q66K89,P78337Q9NWF4,P78337Q9HCZ1,P78337Q9H213,P78337Q9NQS1,P78337Q8TD33,P78337Q5VV67,P78337Q9UJT0,P78337Q9UM63,O00458P78337,P78337Q9HC96,P78337Q14978,P78337Q9BYD9,P02538P78337,P78337Q86X83,P78337Q9BXJ0,P78337Q15257,O60258P78337,P78337Q99677,P78337Q8IW19,P02489P78337,P78337Q96P70,P78337Q9H871,P78337Q8NCI6,P78337Q9UPU9,P78337Q9H019,P0DPH9P78337,P51888P78337,P78337Q02509,P78337Q9Y2Q3,P78337Q13241,A1A4F0P78337,P78337Q9NX24,P30038P78337,P78337Q96G30","0.1620379835367202,0.0687799602746963,0.3570110201835632,0.1960250437259674,0.0648519322276115,0.2444120198488235,0.3612173199653625,0.0890256687998771,0.3582387566566467,0.1243916377425193,0.423999011516571,0.1943647116422653,0.0942148864269256,0.3625538349151611,0.084394171833992,0.2907403111457824,0.3481709659099579,0.2761471271514892,0.3676038682460785,0.3082289099693298,0.2587003111839294,0.3163613677024841,0.4638144969940185,0.4153754711151123,0.2304233312606811,0.25433149933815,0.6041233539581299,0.3563914895057678,0.2579956948757171,0.1395163834095001,0.1884098351001739,0.2268578559160232,0.0493730530142784,0.2650358080863952,0.3504647016525268,0.1592908203601837,0.1478226035833358",0.2556945194263716,2.6441294523788423e-09
3,"P78337Q9UMS5,P78337Q8N668,P78337Q5JTD0,P26371P78337,P78337Q9H9D4,P42336P78337,P78337P84243,P78337Q8N801,P78337Q08554,P54886P78337,O60476P78337,P78337Q86WU2,O75683P78337,P61421P78337,P78337Q96QE2,P28329P78337,A8MZ97P78337,A8MV81P78337,P78337Q96PC3,P78337Q9NRX1,P78337Q5JTC6,P78337Q6Q8B3,P78337Q06187,P59665P78337,P78337Q92934,P78337Q7Z7M8,P78337Q9NPE3,P02792P78337,P61204P78337,O15525P78337,O75829P78337,P51858P78337,P78337Q9BWW9,P78337Q8TEQ0,P78337Q9P0U4,P78337Q9NX07,P78337Q7Z3Y9","0.0038777582813054,0.4154533743858337,0.4642837643623352,0.3941769003868103,0.4387148916721344,0.3089872002601623,0.4013315141201019,0.2902058959007263,0.1203256398439407,0.2599951028823852,0.0544599294662475,0.3271939754486084,0.3239262402057647,0.3047425448894501,0.0774003788828849,0.2032683342695236,0.1316538155078888,0.3212208151817322,0.4231245517730713,0.3197779357433319,0.4211657643318176,0.2839341461658478,0.326536476612091,0.2571789622306824,0.0986450091004371,0.2880893349647522,0.4403672218322754,0.3211142420768738,0.1968590319156646,0.4871596395969391,0.1032642498612403,0.4342953264713287,0.0892175883054733,0.3879194557666778,0.3812232613563537,0.3405199646949768,0.3575611412525177",0.2918694967567619,3.117637646989622e-07
4,"O95834P78337,P78337Q14764,P78337Q13017,P78337Q8NI35,A6NI28P78337,P78337Q8IWV8,P78337Q9UJT2,O43617P78337,P78337Q9P1Y5,P78337Q9ULG6,P78337Q5ZPR3,P78337Q9BWU1,P78337Q15776,P78337Q6IA69,P78337Q14722,P78337Q8WYN0,P37023P78337,P19021P78337,P78337Q8TAG5,O14530P78337,P62495P78337,P78337Q3ZCT1,P40763P78337,P78337Q9GZV1,P78337Q1ZZU3,P78337Q70EK8,P28325P78337,P78337Q9HD23,P78337Q9BT49,O43809P78337,P78337Q15034,P30556P78337,P35609P78337,P78337Q16186,P78337Q86XD5,P78337Q96KC9,P78337Q01844","0.3291839063167572,0.4693918824195862,0.4582476019859314,0.4270703196525574,0.4083970189094543,0.2105803191661834,0.3716561198234558,0.155336707830429,0.5577069520950317,0.0731388553977012,0.1526480764150619,0.4561096131801605,0.2842307984828949,0.504570484161377,0.0743915289640426,0.2136588990688324,0.0668921992182731,0.062219001352787,0.1729194074869156,0.3899382948875427,0.3719202876091003,0.1311030387878418,0.3439805805683136,0.4257012009620666,0.0397234410047531,0.5341676473617554,0.1737298816442489,0.2625562846660614,0.4257868230342865,0.4677448868751526,0.2079852372407913,0.1484491974115371,0.1754671037197113,0.3716666996479034,0.3146827220916748,0.1997056305408477,0.5276995301246643",0.29622589675961314,4.973278334279587e-05
5,"P78337Q86YW9,A8MVS5P78337,P46531P78337,P78337Q9BV44,P78337Q9Y6K1,P78337Q9BVW5,O75460P78337,P78337Q14814,P78337Q86VE0,P21757P78337,P78337Q16667,O75594P78337,P78337Q5T0J3,O75155P78337,P16581P78337,O95136P78337,P62873P78337,P78337Q68DA7,P78337Q7Z769,P78337Q9BQG2,P78337Q14997,P78337Q15485,P78337Q8TF42,P46059P78337,P15621P78337,P13164P78337,P52849P78337,P78337Q8IXS6,P78337Q5GLZ8,P52945P78337,P78337Q86SJ6,P78337Q02809,P78337Q9H3K6,P78337Q96JT2,P78337Q9NXE4,P36406P78337,P78337Q9H1C7","0.3996346890926361,0.3059024810791015,0.2174171656370163,0.4356586337089538,0.3815636932849884,0.3503012955188751,0.0939840078353881,0.5418710708618164,0.5487175583839417,0.1669996678829193,0.2632342278957367,0.0632784962654113,0.0609779953956604,0.4015825390815735,0.1330948770046234,0.306282103061676,0.4020982682704925,0.0355195924639701,0.2015022784471511,0.3650625050067901,0.2966973185539245,0.0,0.5195798873901367,0.1817031353712082,0.6019441485404968,0.1561285108327865,0.0289889313280582,0.4056964814662933,0.4015166759490967,0.4724618792533874,0.3454892635345459,0.3033227622509002,0.348652184009552,0.0499933063983917,0.35057532787323,0.5101494789123535,0.5851474404335022",0.3035872940074753,9.181246207523988e-05
6,"O95336P78337,P78337Q8N196,P78337Q9H251,P78337Q3LI66,P78337Q07157,P78337Q5TKA1,P78337Q9Y3P9,P60602P78337,P28070P78337,P54105P78337,P78337Q6P9H4,O15467P78337,P78337Q9Y2B4,P78337Q6EEV6,P78337Q8WUY9,O43653P78337,P78337Q8NE31,P78337Q9HCG7,P78337Q9H8G1,P78337Q9BQS8,P78337Q9BX95,P78337P83876,P56211P78337,P78337Q4ADV7,P78337Q9P0J1,P78337Q6UX07,P31995P78337,P78337Q92562,P0CF97P78337,O75147P78337,P78337Q96PB8,P78337Q86UE4,P35908P78337,P49840P78337,P78337Q8N967,P78337Q9P2J3,P78337Q16558","0.2741224467754364,0.4223537445068359,0.2320293933153152,0.552743136882782,0.4939051270484924,0.3239782452583313,0.4646631777286529,0.456361711025238,0.5644673109054565,0.4712673723697662,0.2666170001029968,0.2863867878913879,0.2884864211082458,0.2578743398189544,0.2821354269981384,0.1515052020549774,0.3223873972892761,0.2185295522212982,0.3528054356575012,0.3147183060646057,0.1092704758048057,0.4663469791412353,0.3111349940299988,0.1899934411048889,0.4769627451896667,0.0563087277114391,0.1656285524368286,0.4274331629276275,0.0385522916913032,0.3026736676692962,0.0335367806255817,0.3753785490989685,0.3057756423950195,0.2955301105976105,0.0663039833307266,0.0840151160955429,0.0689334869384765",0.29111124977872177,8.034015676565922e-06
7,"P54886P78337,P78337Q9BUU2,P78337Q5DX21,P78337Q9Y2D2,P78337Q9UMD9,O60575P78337,P78337Q96QR1,P17655P78337,P78337Q8NG11,P78337Q9H0K6,P78337Q8WYN0,P78337Q9UHP3,P78337Q15102,P78337Q9Y6Z7,P78337Q15517,P78337Q14203,P0DMR2P78337,P14373P78337,P78337Q9P2N7,O75600P78337,P78337Q8NBT0,P78337Q6PEW1,P78337Q9NVN3,P78337Q8TEQ0,P29122P78337,P78337Q9BYE7,O75936P78337,P78337Q96MV8,O60927P78337,P78337Q01484,P78337Q6P1Q9,P78337Q9BVV6,P78337Q9P2P5,P78337Q2T9J0,P78337Q6P531,P78337Q32P44,P78337Q8IZQ1","0.2599951028823852,0.1031050905585289,0.3531102240085602,0.0690517872571945,0.4336476922035217,0.0862850174307823,0.1824991703033447,0.321664422750473,0.0450772978365421,0.1728054583072662,0.2136588990688324,0.3402095437049866,0.3107261061668396,0.0803487747907638,0.355897456407547,0.4339391589164734,0.1375332772731781,0.5001828670501709,0.3002747595310211,0.1423835456371307,0.4108193516731262,0.4309441149234772,0.3234793543815613,0.3879194557666778,0.0353414639830589,0.4690439105033874,0.4040347039699554,0.0924819856882095,0.261495292186737,0.4572556614875793,0.2778432071208954,0.4028999805450439,0.4728168845176697,0.4003564417362213,0.0418507382273674,0.4592387080192566,0.1231144666671752",0.2781981452292687,2.058315423462621e-06
8,"P78337Q6P6B7,P29475P78337,P78337Q8WXF1,P78337Q6ZSB9,P78337Q9UHE8,P78337Q86XI2,P19838P78337,P78337Q9BY64,P78337Q96C24,P78337Q9H3Q1,P40198P78337,P78337Q9HCH5,P78337Q99570,P49773P78337,P78337Q96AQ8,P54829P78337,P78337Q6UXY1,P0C7X2P78337,P78337Q9BQB6,P78337Q9H2B2,O95497P78337,A0AVI4P78337,P13385P78337,P78337Q9HBA9,P78337Q15785,P78337Q96JB8,P78337Q8IYM2,O75631P78337,P49796P78337,P78337Q05707,P78337Q8NEK8,P78337Q6ZMD2,P78337Q9HCM7,P78337Q9HCH0,P78337Q6GMV3,P10828P78337,P78337Q9UKP3","0.2852896749973297,0.331008106470108,0.4851295948028564,0.3223549723625183,0.0667731165885925,0.2828540503978729,0.4423978924751282,0.0531618595123291,0.4867754876613617,0.3695923388004303,0.1564759463071823,0.3759507536888122,0.4853955805301666,0.2919402718544006,0.0782793909311294,0.3495793342590332,0.3442419767379761,0.4827629029750824,0.2793919146060943,0.3761813640594482,0.1627700626850128,0.0,0.2349364459514618,0.1034139618277549,0.3650102615356445,0.3823394775390625,0.4142299294471741,0.2354228794574737,0.3856584429740906,0.1085673570632934,0.6174474954605103,0.1919084191322326,0.4043299555778503,0.4550376832485199,0.4305566847324371,0.3692725300788879,0.3185551166534424",0.3114863036049379,2.0900095932133788e-05
9,"P78337Q9H209,P78337Q676U5,O60609P78337,P78337Q8ND56,P78337Q96LZ2,P78337Q8NCL4,P46089P78337,P78337Q96RD9,A1KZ92P78337,P78337Q9NYJ7,P78337Q5VVJ2,P78337Q5SRE7,P78337Q16643,P78337Q86SU0,O14524P78337,B4DXR9P78337,P78337Q14241,P78337Q9BV19,P78337Q9H840,P78337Q5VUM1,O15370P78337,P78337Q9NS87,P78337Q96G03,P78337Q9H0V9,P78337Q14781,H3BU77P78337,P46952P78337,P0C7P4P78337,P78337Q9Y6I7,P78337Q9BUH8,P78337Q15398,P78337Q6XZF7,P78337Q6UWX4,P78337Q5HYW2,P78337Q6UX39,P78337Q8TCB0,P25208P78337","0.0199356824159622,0.387643039226532,0.0633807405829429,0.3942593336105346,0.3310066163539886,0.1433571577072143,0.1666650921106338,0.2071399688720703,0.1510625928640365,0.0595892183482646,0.4124840199947357,0.4060524404048919,0.391676515340805,0.2829812169075012,0.1676904857158661,0.1931465566158294,0.4039613306522369,0.6046157479286194,0.4744307994842529,0.0486825630068779,0.2001561671495437,0.3719048202037811,0.1949203312397003,0.1074604243040084,0.4717680513858795,0.2892428338527679,0.2181949913501739,0.2136538922786712,0.2220861911773681,0.2978653609752655,0.3750516474246979,0.5445076823234558,0.1160722821950912,0.5702072381973267,0.261351615190506,0.1751653403043747,0.5674200057983398",0.2839672971214797,8.43635926984706e-06
