Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
THOC1,Q96FV9,Q14814,29395067,MEF2D,0.15408818423748002,0.317188084125518,0.9296609759330751,0.8554493188858031,0.5359835624694824
THOC1,Q96FV9,P13667,29395067,PDIA4,0.15408818423748002,0.317188084125518,0.7911778688430781,0.959105491638183,0.4156634211540222
THOC1,Q96FV9,Q13247,29395067,SRSF6,0.15408818423748002,0.317188084125518,0.9188078045845031,0.9560490846633911,0.5142846703529358
THOC1,Q96FV9,Q9UBE0,29395067,SAE1,0.15408818423748002,0.317188084125518,0.054085887968540004,0.496567726135253,0.5818597078323364
THOC1,Q96FV9,Q9Y4E5,29395067,ZNF451,0.15408818423748002,0.317188084125518,0.057831812649965,0.33378615975379905,0.41709670424461365
THOC1,Q96FV9,Q7Z6E9,29395067,RBBP6,0.15408818423748002,0.317188084125518,0.9128370285034181,0.9011510014533991,0.5382013916969299
THOC1,Q96FV9,O94913,29395067,PCF11,0.15408818423748002,0.317188084125518,0.9469074010848991,0.812957108020782,0.5763295888900757
THOC1,Q96FV9,Q9UPN9,29395067,TRIM33,0.15408818423748002,0.317188084125518,0.9299069643020631,0.851068198680877,0.5242432355880737
THOC1,Q96FV9,P51784,29395067,USP11,0.15408818423748002,0.317188084125518,0.268640637397766,0.6753271818161011,0.3644616901874542
THOC1,Q96FV9,Q7Z5L9,29395067,IRF2BP2,0.15408818423748002,0.317188084125518,0.8283092379570001,0.7403125166893001,0.5573424100875854
THOC1,Q96FV9,O43396,29395067,TXNL1,0.15408818423748002,0.317188084125518,0.280564069747924,0.82830411195755,0.5032139420509338
THOC1,Q96FV9,Q13356,29395067,PPIL2,0.15408818423748002,0.317188084125518,0.05338582396507201,0.402096331119537,0.6117401719093323
THOC1,Q96FV9,Q9UQ35,29395067,SRRM2,0.15408818423748002,0.317188084125518,0.9130838513374321,0.9602382779121391,0.5440143346786499
THOC1,Q96FV9,Q96GX5,29395067,MASTL,0.15408818423748002,0.317188084125518,0.7282438874244691,0.942070841789245,0.4516257345676422
THOC1,Q96FV9,Q9BWU0,29395067,SLC4A1AP,0.15408818423748002,0.317188084125518,0.6150071620941161,0.827597022056579,0.5945283770561218
THOC1,Q96FV9,Q9BZE1,29395067,MRPL37,0.15408818423748002,0.317188084125518,0.053262133151292,0.032799918204545,0.3427966237068176
THOC1,Q96FV9,Q13242,29395067,SRSF9,0.15408818423748002,0.317188084125518,0.8649741411209101,0.948163628578186,0.4682196080684662
THOC1,Q96FV9,P16383,29395067,GCFC2,0.15408818423748002,0.317188084125518,0.7084857225418091,0.780535638332366,0.36086350679397583
THOC1,Q96FV9,Q5T8P6,29395067,RBM26,0.15408818423748002,0.317188084125518,0.802100777626037,0.9249763488769531,0.6050409078598022
THOC1,Q96FV9,Q9Y5S9,29395067,RBM8A,0.15408818423748002,0.317188084125518,0.861937701702117,0.7296541333198541,0.581119954586029
THOC1,Q96FV9,P29083,29395067,GTF2E1,0.15408818423748002,0.317188084125518,0.7109042406082151,0.7852588891983031,0.5862158536911011
THOC1,Q96FV9,Q14320,29395067,FAM50A,0.15408818423748002,0.317188084125518,0.6826460957527161,0.7864638566970821,0.5602437853813171
THOC1,Q96FV9,Q9UGU0,29395067,TCF20,0.15408818423748002,0.317188084125518,0.938023686408996,0.906962275505065,0.6438964605331421
THOC1,Q96FV9,P57052,29395067,RBM11,0.15408818423748002,0.317188084125518,0.10266538709402001,0.059771329164505005,0.49160632491111755
THOC1,Q96FV9,O75582,29395067,RPS6KA5,0.15408818423748002,0.317188084125518,0.490798473358154,0.777584671974182,0.24655628204345703
THOC1,Q96FV9,Q96MU7,29395067,YTHDC1,0.15408818423748002,0.317188084125518,0.8877323865890501,0.8838456869125361,0.4820325970649719
THOC1,Q96FV9,P18858,29395067,LIG1,0.15408818423748002,0.317188084125518,0.7917267084121701,0.8355767130851741,0.4889798164367676
THOC1,Q96FV9,O95071,29395067,UBR5,0.15408818423748002,0.317188084125518,0.835959434509277,0.684727072715759,0.32338276505470276
THOC1,Q96FV9,P35244,29395067,RPA3,0.15408818423748002,0.317188084125518,0.123822510242462,0.21820373833179402,0.518744707107544
THOC1,Q96FV9,Q8N1G2,29395067,CMTR1,0.15408818423748002,0.317188084125518,0.47197389602661105,0.8571395874023431,0.5948430299758911
THOC1,Q96FV9,Q96PZ0,29395067,PUS7,0.15408818423748002,0.317188084125518,0.31249359250068603,0.541109681129455,0.49935680627822876
THOC1,Q96FV9,O14981,29395067,BTAF1,0.15408818423748002,0.317188084125518,0.049722783267498,0.117132268846035,0.37361812591552734
THOC1,Q96FV9,O15541,29395067,RNF113A,0.15408818423748002,0.317188084125518,0.8518357276916501,0.8132408261299131,0.4684259295463562
THOC1,Q96FV9,P62995,29395067,TRA2B,0.15408818423748002,0.317188084125518,0.9048864245414731,0.9517022371292111,0.4825819432735443
THOC1,Q96FV9,P78362,29395067,SRPK2,0.15408818423748002,0.317188084125518,0.425532758235931,0.6738761663436891,0.5433874130249023
