Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
53BP1,Q12888,O43684,29656893,BUB3,0.9316298365592951,0.9194228053092951,0.374361425638198,0.7024703025817871,0.5215898752212524
53BP1,Q12888,O75593,29656893,FOXH1,0.9316298365592951,0.9194228053092951,0.060797981917858006,0.05792790651321401,0.530389666557312
53BP1,Q12888,Q7L014,29656893,DDX46,0.9316298365592951,0.9194228053092951,0.8441314697265621,0.8243056535720821,0.7159654498100281
53BP1,Q12888,Q15554,29656893,TERF2,0.9316298365592951,0.9194228053092951,0.12032049894332801,0.658183276653289,0.7227868437767029
53BP1,Q12888,O14503,29656893,BHLHE40,0.9316298365592951,0.9194228053092951,0.062874093651771,0.087552793323993,0.5625724196434021
53BP1,Q12888,Q08AF3,29656893,SLFN5,0.9316298365592951,0.9194228053092951,0.06645314395427701,0.071647658944129,0.19850307703018188
53BP1,Q12888,Q9BSI4,29656893,TINF2,0.9316298365592951,0.9194228053092951,0.062084771692752005,0.048310678452253,0.27463486790657043
53BP1,Q12888,O60934,29656893,NBN,0.9316298365592951,0.9194228053092951,0.8640257120132441,0.892363250255584,0.6798438429832458
53BP1,Q12888,Q9Y6J0,29656893,CABIN1,0.9316298365592951,0.9194228053092951,0.195406585931777,0.44657236337661704,0.6486143469810486
53BP1,Q12888,Q96S55,29656893,WRNIP1,0.9316298365592951,0.9194228053092951,0.727332830429077,0.754058122634887,0.6838655471801758
53BP1,Q12888,P98175,29656893,RBM10,0.9316298365592951,0.9194228053092951,0.9387074708938591,0.9432729482650751,0.705685019493103
53BP1,Q12888,Q96AP0,29656893,ACD,0.9316298365592951,0.9194228053092951,0.45400848984718306,0.553881585597991,0.21510502696037292
53BP1,Q12888,P25490,29656893,YY1,0.9316298365592951,0.9194228053092951,0.8582792282104491,0.8205106854438781,0.4983726441860199
53BP1,Q12888,O95400,29656893,CD2BP2,0.9316298365592951,0.9194228053092951,0.9287493824958801,0.8623639345169061,0.35938772559165955
53BP1,Q12888,Q13889,29656893,GTF2H3,0.9316298365592951,0.9194228053092951,0.089731737971305,0.036552999168634005,0.4850206971168518
53BP1,Q12888,P22626,29656893,HNRNPA2B1,0.9316298365592951,0.9194228053092951,0.9508429765701291,0.9583996534347531,0.5553203821182251
53BP1,Q12888,P11387,29656893,TOP1,0.9316298365592951,0.9194228053092951,0.7018611431121821,0.8555550575256341,0.7230433225631714
53BP1,Q12888,P51587,29656893,BRCA2,0.9316298365592951,0.9194228053092951,0.26979938149452204,0.6556845307350151,0.6419752836227417
53BP1,Q12888,O43513,29656893,MED7,0.9316298365592951,0.9194228053092951,0.048645623028278004,0.175077229738235,0.5742877721786499
53BP1,Q12888,Q16533,29656893,SNAPC1,0.9316298365592951,0.9194228053092951,0.48423632979393005,0.7220075726509091,0.43098893761634827
53BP1,Q12888,Q9UHL9,29656893,GTF2IRD1,0.9316298365592951,0.9194228053092951,0.17631487548351202,0.767305076122283,0.3932468891143799
53BP1,Q12888,O15047,29656893,SETD1A,0.9316298365592951,0.9194228053092951,0.8975480794906611,0.8898701667785641,0.7504702210426331
53BP1,Q12888,P18846,29656893,ATF1,0.9316298365592951,0.9194228053092951,0.627130270004272,0.582752108573913,0.5363689661026001
53BP1,Q12888,Q12905,29656893,ILF2,0.9316298365592951,0.9194228053092951,0.34543451666831904,0.20666465163230802,0.5573900938034058
53BP1,Q12888,P52756,29656893,RBM5,0.9316298365592951,0.9194228053092951,0.9291881322860711,0.9209715723991391,0.3656921982765198
53BP1,Q12888,P54132,29656893,BLM,0.9316298365592951,0.9194228053092951,0.889910817146301,0.714787006378173,0.7199767827987671
53BP1,Q12888,Q15007,29656893,WTAP,0.9316298365592951,0.9194228053092951,0.8935028314590451,0.8973921537399291,0.6477939486503601
53BP1,Q12888,P49336,29656893,CDK8,0.9316298365592951,0.9194228053092951,0.519167125225067,0.6056026220321651,0.7257343530654907
53BP1,Q12888,Q96ST3,29656893,SIN3A,0.9316298365592951,0.9194228053092951,0.926770567893981,0.9084309339523311,0.6457028388977051
