,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
63060,IGF2BP2,AGO1,Q9Y6M1,Q9UL18,0.7169618606567381,0.877931773662567,0.061913449317216006,0.14257833361625602
63061,IGF2BP2,AGO2,Q9Y6M1,Q9UKV8,0.7169618606567381,0.877931773662567,0.125312715768814,0.8902974128723141
63076,IGF2BP2,ALG13,Q9Y6M1,Q9NP73,0.7169618606567381,0.877931773662567,0.364426672458648,0.10586695373058301
63078,IGF2BP2,ANKHD1,Q9Y6M1,Q8IWZ3,0.7169618606567381,0.877931773662567,0.6686410307884211,0.484839290380477
63116,IGF2BP2,ATXN2,Q9Y6M1,Q99700,0.7169618606567381,0.877931773662567,0.9192976951599121,0.844794750213623
63143,IGF2BP2,CAPRIN1,Q9Y6M1,Q14444,0.7169618606567381,0.877931773662567,0.9350892305374141,0.92366886138916
63172,IGF2BP2,CELF1,Q9Y6M1,Q92879,0.7169618606567381,0.877931773662567,0.289840072393417,0.36571025848388605
63173,IGF2BP2,CELF2,Q9Y6M1,O95319,0.7169618606567381,0.877931773662567,0.6175681352615351,0.626740992069244
63175,IGF2BP2,CEP85,Q9Y6M1,Q6P2H3,0.7169618606567381,0.877931773662567,0.686874747276306,0.628072619438171
63211,IGF2BP2,CPEB4,Q9Y6M1,Q17RY0,0.7169618606567381,0.877931773662567,0.7140009999275201,0.7536411285400391
63220,IGF2BP2,CSDE1,Q9Y6M1,O75534,0.7169618606567381,0.877931773662567,0.41829934716224604,0.8530446887016291
63227,IGF2BP2,CTIF,Q9Y6M1,O43310,0.7169618606567381,0.877931773662567,0.48196253180503806,0.5972880125045771
63235,IGF2BP2,DAP3,Q9Y6M1,P51398,0.7169618606567381,0.877931773662567,0.46670717000961304,0.442288011312484
63245,IGF2BP2,DDX1,Q9Y6M1,Q92499,0.7169618606567381,0.877931773662567,0.388328939676284,0.785437881946563
63254,IGF2BP2,DDX3X,Q9Y6M1,O00571,0.7169618606567381,0.877931773662567,0.943722367286682,0.9560965299606321
63262,IGF2BP2,DDX6,Q9Y6M1,P26196,0.7169618606567381,0.877931773662567,0.7578027248382561,0.9421802759170531
63272,IGF2BP2,DHX57,Q9Y6M1,Q6P158,0.7169618606567381,0.877931773662567,0.30006697773933405,0.46088534593582103
63308,IGF2BP2,EDC3,Q9Y6M1,Q96F86,0.7169618606567381,0.877931773662567,0.6413281559944151,0.819340884685516
63339,IGF2BP2,EIF4ENIF1,Q9Y6M1,Q9NRA8,0.7169618606567381,0.877931773662567,0.918528199195861,0.8912989497184751
63348,IGF2BP2,ELAVL1,Q9Y6M1,Q15717,0.7169618606567381,0.877931773662567,0.7135714888572691,0.9461595416069031
63349,IGF2BP2,ELAVL2,Q9Y6M1,Q12926,0.7169618606567381,0.877931773662567,0.143532931804656,0.731453359127044
63372,IGF2BP2,FAM120A,Q9Y6M1,Q9NZB2,0.7169618606567381,0.877931773662567,0.8501178622245781,0.8586925268173211
63373,IGF2BP2,FAM120C,Q9Y6M1,Q9NX05,0.7169618606567381,0.877931773662567,0.23158136010169902,0.102664865553379
63375,IGF2BP2,FAM98A,Q9Y6M1,Q8NCA5,0.7169618606567381,0.877931773662567,0.896835446357727,0.863439083099365
63388,IGF2BP2,FMR1,Q9Y6M1,Q06787,0.7169618606567381,0.877931773662567,0.5003023147583,0.9142025709152221
63391,IGF2BP2,FUBP3,Q9Y6M1,Q96I24,0.7169618606567381,0.877931773662567,0.927373111248016,0.896067440509796
63395,IGF2BP2,G3BP1,Q9Y6M1,Q13283,0.7169618606567381,0.877931773662567,0.9298263788223261,0.5750792622566221
63396,IGF2BP2,G3BP2,Q9Y6M1,Q9UN86,0.7169618606567381,0.877931773662567,0.827478051185607,0.9036784172058101
63405,IGF2BP2,GLE1,Q9Y6M1,Q53GS7,0.7169618606567381,0.877931773662567,0.05024389177560801,0.25106167793273904
63413,IGF2BP2,GRSF1,Q9Y6M1,Q12849,0.7169618606567381,0.877931773662567,0.371622174978256,0.32188338041305503
63419,IGF2BP2,GTPBP1,Q9Y6M1,O00178,0.7169618606567381,0.877931773662567,0.713772177696228,0.446460396051406
63438,IGF2BP2,HELZ,Q9Y6M1,P42694,0.7169618606567381,0.877931773662567,0.8446741104125971,0.836807429790496
63455,IGF2BP2,HNRNPA2B1,Q9Y6M1,P22626,0.7169618606567381,0.877931773662567,0.9508429765701291,0.9583996534347531
