,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
43692,FAM120C,ABCB10,Q9NX05,Q9NRK6,0.23158136010169902,0.102664865553379,0.06576867401599801,0.09091300517320601
43707,FAM120C,ACOT2,Q9NX05,P49753,0.23158136010169902,0.102664865553379,0.045912653207778,0.150217086076736
43722,FAM120C,AGO1,Q9NX05,Q9UL18,0.23158136010169902,0.102664865553379,0.061913449317216006,0.14257833361625602
43723,FAM120C,AGO2,Q9NX05,Q9UKV8,0.23158136010169902,0.102664865553379,0.125312715768814,0.8902974128723141
43724,FAM120C,AGO3,Q9NX05,Q9H9G7,0.23158136010169902,0.102664865553379,0.07245331257581701,0.351395457983016
43734,FAM120C,AKAP1,Q9NX05,Q92667,0.23158136010169902,0.102664865553379,0.496677488088607,0.5212656259536741
43738,FAM120C,AKAP8L,Q9NX05,Q9ULX6,0.23158136010169902,0.102664865553379,0.88402384519577,0.93467503786087
43743,FAM120C,ALG13,Q9NX05,Q9NP73,0.23158136010169902,0.102664865553379,0.364426672458648,0.10586695373058301
43767,FAM120C,APC,Q9NX05,P25054,0.23158136010169902,0.102664865553379,0.8914861679077141,0.9267865419387811
43789,FAM120C,ATP1A1,Q9NX05,P05023,0.23158136010169902,0.102664865553379,0.252538591623306,0.304997831583023
43798,FAM120C,ATXN2,Q9NX05,Q99700,0.23158136010169902,0.102664865553379,0.9192976951599121,0.844794750213623
43838,FAM120C,CAPRIN1,Q9NX05,Q14444,0.23158136010169902,0.102664865553379,0.9350892305374141,0.92366886138916
43847,FAM120C,CCDC138,Q9NX05,Q96M89,0.23158136010169902,0.102664865553379,0.36944326758384705,0.733980536460876
43848,FAM120C,CCDC14,Q9NX05,Q49A88,0.23158136010169902,0.102664865553379,0.684646725654602,0.879504323005676
43856,FAM120C,CCP110,Q9NX05,O43303,0.23158136010169902,0.102664865553379,0.805342018604278,0.846168220043182
43875,FAM120C,CELF1,Q9NX05,Q92879,0.23158136010169902,0.102664865553379,0.289840072393417,0.36571025848388605
43876,FAM120C,CELF2,Q9NX05,O95319,0.23158136010169902,0.102664865553379,0.6175681352615351,0.626740992069244
43877,FAM120C,CEP131,Q9NX05,Q9UPN4,0.23158136010169902,0.102664865553379,0.8886953592300411,0.91155070066452
43880,FAM120C,CEP192,Q9NX05,Q8TEP8,0.23158136010169902,0.102664865553379,0.069603644311428,0.137897923588752
43883,FAM120C,CEP72,Q9NX05,Q9P209,0.23158136010169902,0.102664865553379,0.381901025772094,0.6598518490791321
43884,FAM120C,CEP85,Q9NX05,Q6P2H3,0.23158136010169902,0.102664865553379,0.686874747276306,0.628072619438171
43886,FAM120C,CEPT1,Q9NX05,Q9Y6K0,0.23158136010169902,0.102664865553379,0.082189358770847,0.07674703001976
43911,FAM120C,CNOT1,Q9NX05,A5YKK6,0.23158136010169902,0.102664865553379,0.16742576658725702,0.152645871043205
43912,FAM120C,CNOT10,Q9NX05,Q9H9A5,0.23158136010169902,0.102664865553379,0.048076625913381,0.130353718996047
43914,FAM120C,CNOT2,Q9NX05,Q9NZN8,0.23158136010169902,0.102664865553379,0.8796504139900201,0.9464982748031611
43915,FAM120C,CNOT3,Q9NX05,O75175,0.23158136010169902,0.102664865553379,0.8002820014953611,0.7462113499641411
43916,FAM120C,CNOT7,Q9NX05,Q9UIV1,0.23158136010169902,0.102664865553379,0.049496985971927004,0.074488848447799
43917,FAM120C,CNOT8,Q9NX05,Q9UFF9,0.23158136010169902,0.102664865553379,0.124943397939205,0.03493395447731
43936,FAM120C,CPEB4,Q9NX05,Q17RY0,0.23158136010169902,0.102664865553379,0.7140009999275201,0.7536411285400391
43946,FAM120C,CSDE1,Q9NX05,O75534,0.23158136010169902,0.102664865553379,0.41829934716224604,0.8530446887016291
43952,FAM120C,CSPP1,Q9NX05,Q1MSJ5,0.23158136010169902,0.102664865553379,0.31462988257408103,0.6072953343391411
43960,FAM120C,CUL1,Q9NX05,Q13616,0.23158136010169902,0.102664865553379,0.10184387117624201,0.41862350702285706
43983,FAM120C,DDX20,Q9NX05,Q9UHI6,0.23158136010169902,0.102664865553379,0.6811448335647581,0.7236361503601071
44016,FAM120C,DLG5,Q9NX05,Q8TDM6,0.23158136010169902,0.102664865553379,0.756116449832916,0.714307785034179
44041,FAM120C,DVL3,Q9NX05,Q92997,0.23158136010169902,0.102664865553379,0.9025851488113401,0.9289005994796751
44083,FAM120C,EIF4ENIF1,Q9NX05,Q9NRA8,0.23158136010169902,0.102664865553379,0.918528199195861,0.8912989497184751
44124,FAM120C,FAM120A,Q9NX05,Q9NZB2,0.23158136010169902,0.102664865553379,0.8501178622245781,0.8586925268173211
44125,FAM120C,FAM120B,Q9NX05,Q96EK7,0.23158136010169902,0.102664865553379,0.07792604714632001,0.533380806446075
44137,FAM120C,FASTKD5,Q9NX05,Q7L8L6,0.23158136010169902,0.102664865553379,0.06295200437307301,0.07965269684791501
44151,FAM120C,FUBP3,Q9NX05,Q96I24,0.23158136010169902,0.102664865553379,0.927373111248016,0.896067440509796
44156,FAM120C,G3BP2,Q9NX05,Q9UN86,0.23158136010169902,0.102664865553379,0.827478051185607,0.9036784172058101
44170,FAM120C,GIGYF1,Q9NX05,O75420,0.23158136010169902,0.102664865553379,0.8790502548217771,0.863427340984344
