Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
RPS12,PPM1B,P25398,O75688,0.05508805066347101,0.454737812280654,0.258795738220214,0.385718286037445
MIF,PPM1B,P14174,O75688,0.05508805066347101,0.454737812280654,0.16211113333702,0.361405432224273
UQCRFS1P1,PPM1B,P0C7P4,O75688,0.05508805066347101,0.454737812280654,0.052127540111541006,0.07401047646999301
ECPAS,PPM1B,Q5VYK3,O75688,0.05508805066347101,0.454737812280654,0.192880511283874,0.370072156190872
USP9X,PPM1B,Q93008,O75688,0.05508805066347101,0.454737812280654,0.504704058170318,0.5873619914054871
SARNP,PPM1B,P82979,O75688,0.05508805066347101,0.454737812280654,0.7411505579948421,0.775706589221954
RPS9,PPM1B,P46781,O75688,0.05508805066347101,0.454737812280654,0.8286309242248531,0.825777411460876
AARS1,PPM1B,P49588,O75688,0.05508805066347101,0.454737812280654,0.048541925847530004,0.6843513250350951
PRPF19,PPM1B,Q9UMS4,O75688,0.05508805066347101,0.454737812280654,0.12300635874271301,0.25179237127304
KLK11,PPM1B,Q9UBX7,O75688,0.05508805066347101,0.454737812280654,0.049687780439853,0.035632219165563
CLIC1,PPM1B,O00299,O75688,0.05508805066347101,0.454737812280654,0.254656493663787,0.41600313782691906
NAP1L1,PPM1B,P55209,O75688,0.05508805066347101,0.454737812280654,0.8579573631286621,0.8733450770378111
MARCKS,PPM1B,P29966,O75688,0.05508805066347101,0.454737812280654,0.861130058765411,0.7989703416824341
RPA1,PPM1B,P27694,O75688,0.05508805066347101,0.454737812280654,0.5950183272361751,0.9000694155693051
EIF3I,PPM1B,Q13347,O75688,0.05508805066347101,0.454737812280654,0.43557196855545005,0.8053156733512871
CCT7,PPM1B,Q99832,O75688,0.05508805066347101,0.454737812280654,0.39618256688117903,0.239197224378585
CCT6A,PPM1B,P40227,O75688,0.05508805066347101,0.454737812280654,0.10861972719430901,0.28980877995491
OAT,PPM1B,P04181,O75688,0.05508805066347101,0.454737812280654,0.058914214372634006,0.201059192419052
NDUFA7,PPM1B,O95182,O75688,0.05508805066347101,0.454737812280654,0.200702786445617,0.33790332078933705
TXLNA,PPM1B,P40222,O75688,0.05508805066347101,0.454737812280654,0.8594533801078791,0.8897758722305291
EEF1G,PPM1B,P26641,O75688,0.05508805066347101,0.454737812280654,0.075974904000759,0.45326575636863703
PARP1,PPM1B,P09874,O75688,0.05508805066347101,0.454737812280654,0.8500396013259881,0.9057420492172241
RPS5,PPM1B,P46782,O75688,0.05508805066347101,0.454737812280654,0.30589079856872503,0.59691971540451
RPL34,PPM1B,P49207,O75688,0.05508805066347101,0.454737812280654,0.322507917881011,0.7634279727935791
PPM1F,PPM1B,P49593,O75688,0.05508805066347101,0.454737812280654,0.115085542201995,0.049360699951648004
