,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
137141,TDRD3,AGO1,Q9H7E2,Q9UL18,0.8975397944450371,0.883250415325164,0.061913449317216006,0.14257833361625602
137142,TDRD3,AGO2,Q9H7E2,Q9UKV8,0.8975397944450371,0.883250415325164,0.125312715768814,0.8902974128723141
137154,TDRD3,ALG13,Q9H7E2,Q9NP73,0.8975397944450371,0.883250415325164,0.364426672458648,0.10586695373058301
137155,TDRD3,ALMS1,Q9H7E2,Q8TCU4,0.8975397944450371,0.883250415325164,0.261659920215606,0.5576434135437011
137200,TDRD3,ATXN2,Q9H7E2,Q99700,0.8975397944450371,0.883250415325164,0.9192976951599121,0.844794750213623
137223,TDRD3,CAPRIN1,Q9H7E2,Q14444,0.8975397944450371,0.883250415325164,0.9350892305374141,0.92366886138916
137227,TDRD3,CASC3,Q9H7E2,O15234,0.8975397944450371,0.883250415325164,0.921288311481475,0.8672043681144711
137231,TDRD3,CCDC138,Q9H7E2,Q96M89,0.8975397944450371,0.883250415325164,0.36944326758384705,0.733980536460876
137233,TDRD3,CCDC77,Q9H7E2,Q9BR77,0.8975397944450371,0.883250415325164,0.114641621708869,0.423169046640396
137235,TDRD3,CCDC9,Q9H7E2,Q9Y3X0,0.8975397944450371,0.883250415325164,0.8843119740486141,0.7654430270195001
137236,TDRD3,CCP110,Q9H7E2,O43303,0.8975397944450371,0.883250415325164,0.805342018604278,0.846168220043182
137255,TDRD3,CEP131,Q9H7E2,Q9UPN4,0.8975397944450371,0.883250415325164,0.8886953592300411,0.91155070066452
137258,TDRD3,CEP192,Q9H7E2,Q8TEP8,0.8975397944450371,0.883250415325164,0.069603644311428,0.137897923588752
137262,TDRD3,CEP72,Q9H7E2,Q9P209,0.8975397944450371,0.883250415325164,0.381901025772094,0.6598518490791321
137263,TDRD3,CEP85,Q9H7E2,Q6P2H3,0.8975397944450371,0.883250415325164,0.686874747276306,0.628072619438171
137280,TDRD3,CNOT1,Q9H7E2,A5YKK6,0.8975397944450371,0.883250415325164,0.16742576658725702,0.152645871043205
137281,TDRD3,CNOT10,Q9H7E2,Q9H9A5,0.8975397944450371,0.883250415325164,0.048076625913381,0.130353718996047
