Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
PEX19,PEX10,P40855,O60683,0.054532855749130006,0.044885255396366,0.48730644583702004,0.562646210193634
PEX10,PEX10,O60683,O60683,0.054532855749130006,0.044885255396366,0.054532855749130006,0.044885255396366
ABCD3,PEX10,P28288,O60683,0.054532855749130006,0.044885255396366,0.14629311859607602,0.29120755195617604
STUB1,PEX10,Q9UNE7,O60683,0.054532855749130006,0.044885255396366,0.42250671982765203,0.6671655774116511
IPO5,PEX10,O00410,O60683,0.054532855749130006,0.044885255396366,0.07307550311088501,0.11494521796703301
MATR3,PEX10,P43243,O60683,0.054532855749130006,0.044885255396366,0.898189544677734,0.9514467120170591
ILF3,PEX10,Q12906,O60683,0.054532855749130006,0.044885255396366,0.951803565025329,0.9412482976913451
VAC14,PEX10,Q08AM6,O60683,0.054532855749130006,0.044885255396366,0.052365768700838006,0.09021700918674401
CKAP4,PEX10,Q07065,O60683,0.054532855749130006,0.044885255396366,0.9462422132492061,0.8865084648132321
WDR1,PEX10,O75083,O60683,0.054532855749130006,0.044885255396366,0.551119983196258,0.574489772319793
EIF3H,PEX10,O15372,O60683,0.054532855749130006,0.044885255396366,0.644341468811035,0.46654623746871904
DDB1,PEX10,Q16531,O60683,0.054532855749130006,0.044885255396366,0.11606360971927601,0.36874002218246404
PSIP1,PEX10,O75475,O60683,0.054532855749130006,0.044885255396366,0.884964168071746,0.8546127080917351
RPL21,PEX10,P46778,O60683,0.054532855749130006,0.044885255396366,0.733922183513641,0.940492272377014
RPS20,PEX10,P60866,O60683,0.054532855749130006,0.044885255396366,0.39180290699005105,0.8316246867179871
RAP1B,PEX10,P61224,O60683,0.054532855749130006,0.044885255396366,0.325194776058197,0.376812577247619
EIF3B,PEX10,P55884,O60683,0.054532855749130006,0.044885255396366,0.868870258331298,0.816324532032012
DDX5,PEX10,P17844,O60683,0.054532855749130006,0.044885255396366,0.931342720985412,0.940866947174072
CYB5R1,PEX10,Q9UHQ9,O60683,0.054532855749130006,0.044885255396366,0.051524750888347,0.04629635438323
RPL10A,PEX10,P62906,O60683,0.054532855749130006,0.044885255396366,0.195744425058364,0.670071482658386
NONO,PEX10,Q15233,O60683,0.054532855749130006,0.044885255396366,0.860897421836853,0.8866117596626281
APEX1,PEX10,P27695,O60683,0.054532855749130006,0.044885255396366,0.671164393424987,0.82747733592987
BSG,PEX10,P35613,O60683,0.054532855749130006,0.044885255396366,0.08169115334749201,0.14241808652877802
PTBP1,PEX10,P26599,O60683,0.054532855749130006,0.044885255396366,0.611766576766967,0.9069682359695431
PTPN1,PEX10,P18031,O60683,0.054532855749130006,0.044885255396366,0.6258218884468071,0.8992473483085631
PSMA1,PEX10,P25786,O60683,0.054532855749130006,0.044885255396366,0.537403404712677,0.73780083656311
RAB1A,PEX10,P62820,O60683,0.054532855749130006,0.044885255396366,0.46092551946640004,0.523753762245178
HPRT1,PEX10,P00492,O60683,0.054532855749130006,0.044885255396366,0.5527211427688591,0.21893887221813202
HDGF,PEX10,P51858,O60683,0.054532855749130006,0.044885255396366,0.8690991401672361,0.8400915861129761
TMEM263,PEX10,Q8WUH6,O60683,0.054532855749130006,0.044885255396366,0.48125094175338706,0.16744327545166002
RPL32,PEX10,P62910,O60683,0.054532855749130006,0.044885255396366,0.52150958776474,0.688029885292053
RPL8,PEX10,P62917,O60683,0.054532855749130006,0.044885255396366,0.339173644781112,0.7620944976806641
HNRNPL,PEX10,P14866,O60683,0.054532855749130006,0.044885255396366,0.8918371200561521,0.86549699306488
GNL3,PEX10,Q9BVP2,O60683,0.054532855749130006,0.044885255396366,0.441135585308074,0.825347244739532
MCM7,PEX10,P33993,O60683,0.054532855749130006,0.044885255396366,0.36773040890693603,0.715516686439514
SLC25A6,PEX10,P12236,O60683,0.054532855749130006,0.044885255396366,0.561028659343719,0.5380701422691341
GOT2,PEX10,P00505,O60683,0.054532855749130006,0.044885255396366,0.457525789737701,0.32243826985359103
EIF2S3,PEX10,P41091,O60683,0.054532855749130006,0.044885255396366,0.33318710327148404,0.421705096960067
CHD4,PEX10,Q14839,O60683,0.054532855749130006,0.044885255396366,0.7110024690628051,0.915207386016845
ETFB,PEX10,P38117,O60683,0.054532855749130006,0.044885255396366,0.10154354572296101,0.340637058019638
RPS11,PEX10,P62280,O60683,0.054532855749130006,0.044885255396366,0.712270617485046,0.8977368474006651
TCEA1,PEX10,P23193,O60683,0.054532855749130006,0.044885255396366,0.72868674993515,0.9253261685371391
SPEN,PEX10,Q96T58,O60683,0.054532855749130006,0.044885255396366,0.9274575114250181,0.8721865415573121
ILF2,PEX10,Q12905,O60683,0.054532855749130006,0.044885255396366,0.34543451666831904,0.20666465163230802
RPL15,PEX10,P61313,O60683,0.054532855749130006,0.044885255396366,0.788836479187011,0.7159930467605591
FKBP4,PEX10,Q02790,O60683,0.054532855749130006,0.044885255396366,0.770568668842315,0.9029511213302611
EIF3D,PEX10,O15371,O60683,0.054532855749130006,0.044885255396366,0.6831145286560051,0.84345805644989
GPATCH4,PEX10,Q5T3I0,O60683,0.054532855749130006,0.044885255396366,0.711835443973541,0.7547473311424251
VDAC1,PEX10,P21796,O60683,0.054532855749130006,0.044885255396366,0.664300024509429,0.9027553796768181
SOAT1,PEX10,P35610,O60683,0.054532855749130006,0.044885255396366,0.081918075680732,0.08621822297573001
LMNB1,PEX10,P20700,O60683,0.054532855749130006,0.044885255396366,0.784134209156036,0.914153218269348
RPL17,PEX10,P18621,O60683,0.054532855749130006,0.044885255396366,0.5501275658607481,0.624052643775939
RAB9A,PEX10,P51151,O60683,0.054532855749130006,0.044885255396366,0.20488734543323503,0.6649343371391291
SDHA,PEX10,P31040,O60683,0.054532855749130006,0.044885255396366,0.04959263280034001,0.315445780754089
METAP2,PEX10,P50579,O60683,0.054532855749130006,0.044885255396366,0.145992428064346,0.707000136375427
SF3B3,PEX10,Q15393,O60683,0.054532855749130006,0.044885255396366,0.06652794778347,0.295529067516326
PRSS56,PEX10,P0CW18,O60683,0.054532855749130006,0.044885255396366,0.051880545914173,0.038731344044208006
TXNRD1,PEX10,Q16881,O60683,0.054532855749130006,0.044885255396366,0.15489766001701302,0.305647134780883
RPS14,PEX10,P62263,O60683,0.054532855749130006,0.044885255396366,0.75320416688919,0.842401027679443
RPS10,PEX10,P46783,O60683,0.054532855749130006,0.044885255396366,0.71034824848175,0.8248966932296751
RAB11B,PEX10,Q15907,O60683,0.054532855749130006,0.044885255396366,0.5753817558288571,0.77885764837265
CAPRIN1,PEX10,Q14444,O60683,0.054532855749130006,0.044885255396366,0.9350892305374141,0.92366886138916
SNRPD1,PEX10,P62314,O60683,0.054532855749130006,0.044885255396366,0.09306226670742,0.757861077785491
FAM98B,PEX10,Q52LJ0,O60683,0.054532855749130006,0.044885255396366,0.799412250518798,0.5446760058403011
OXCT1,PEX10,P55809,O60683,0.054532855749130006,0.044885255396366,0.09783396869897801,0.395402133464813
AIFM1,PEX10,O95831,O60683,0.054532855749130006,0.044885255396366,0.6040244698524471,0.545754075050354
RPL35,PEX10,P42766,O60683,0.054532855749130006,0.044885255396366,0.496975719928741,0.506664276123046
RNPEP,PEX10,Q9H4A4,O60683,0.054532855749130006,0.044885255396366,0.046605546027421,0.22012141346931402
CYB5B,PEX10,O43169,O60683,0.054532855749130006,0.044885255396366,0.39472714066505404,0.509295463562011
AP3D1,PEX10,O14617,O60683,0.054532855749130006,0.044885255396366,0.09772125631570801,0.553773820400238
ALYREF,PEX10,Q86V81,O60683,0.054532855749130006,0.044885255396366,0.9153844118118281,0.9237602353096
SARNP,PEX10,P82979,O60683,0.054532855749130006,0.044885255396366,0.7411505579948421,0.775706589221954
KHDRBS1,PEX10,Q07666,O60683,0.054532855749130006,0.044885255396366,0.9083193540573121,0.9576202630996701
STK3,PEX10,Q13188,O60683,0.054532855749130006,0.044885255396366,0.8123424649238581,0.77833354473114
ACADVL,PEX10,P49748,O60683,0.054532855749130006,0.044885255396366,0.06660296022891901,0.100884065032005
HSP90AB4P,PEX10,Q58FF6,O60683,0.054532855749130006,0.044885255396366,0.055409919470548005,0.39638862013816806
TNPO1,PEX10,Q92973,O60683,0.054532855749130006,0.044885255396366,0.053282566368579004,0.039996415376663
RPS7,PEX10,P62081,O60683,0.054532855749130006,0.044885255396366,0.5627424120903011,0.719747483730316
RPN1,PEX10,P04843,O60683,0.054532855749130006,0.044885255396366,0.25094354152679405,0.318942010402679
TRIP13,PEX10,Q15645,O60683,0.054532855749130006,0.044885255396366,0.131752580404281,0.09561273455619801
HUWE1,PEX10,Q7Z6Z7,O60683,0.054532855749130006,0.044885255396366,0.7813620567321771,0.687468945980072
RPL37A,PEX10,P61513,O60683,0.054532855749130006,0.044885255396366,0.29352656006813005,0.521021008491516
HNRNPA3,PEX10,P51991,O60683,0.054532855749130006,0.044885255396366,0.950252830982208,0.9451440572738641
DNAJA2,PEX10,O60884,O60683,0.054532855749130006,0.044885255396366,0.18818025290966,0.698748648166656
RPL27A,PEX10,P46776,O60683,0.054532855749130006,0.044885255396366,0.6646981239318841,0.7428711056709291
CCT7,PEX10,Q99832,O60683,0.054532855749130006,0.044885255396366,0.39618256688117903,0.239197224378585
HSD17B4,PEX10,P51659,O60683,0.054532855749130006,0.044885255396366,0.46538510918617204,0.38617557287216103
LONP1,PEX10,P36776,O60683,0.054532855749130006,0.044885255396366,0.163132905960083,0.40442365407943703
CCT4,PEX10,P50991,O60683,0.054532855749130006,0.044885255396366,0.43694439530372603,0.281724423170089
HNRNPK,PEX10,P61978,O60683,0.054532855749130006,0.044885255396366,0.9139078855514521,0.9390789270401001
