,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
98242,PAIP2,ACLY,Q9BPZ3,P53396,0.21268045902252103,0.5408221483230591,0.528128921985626,0.7460007667541501
98257,PAIP2,AGO1,Q9BPZ3,Q9UL18,0.21268045902252103,0.5408221483230591,0.061913449317216006,0.14257833361625602
98258,PAIP2,AGO2,Q9BPZ3,Q9UKV8,0.21268045902252103,0.5408221483230591,0.125312715768814,0.8902974128723141
98271,PAIP2,ALG13,Q9BPZ3,Q9NP73,0.21268045902252103,0.5408221483230591,0.364426672458648,0.10586695373058301
98278,PAIP2,ANKHD1,Q9BPZ3,Q8IWZ3,0.21268045902252103,0.5408221483230591,0.6686410307884211,0.484839290380477
98318,PAIP2,ATXN2,Q9BPZ3,Q99700,0.21268045902252103,0.5408221483230591,0.9192976951599121,0.844794750213623
98353,PAIP2,CAPRIN1,Q9BPZ3,Q14444,0.21268045902252103,0.5408221483230591,0.9350892305374141,0.92366886138916
98357,PAIP2,CASC3,Q9BPZ3,O15234,0.21268045902252103,0.5408221483230591,0.921288311481475,0.8672043681144711
98407,PAIP2,CNOT1,Q9BPZ3,A5YKK6,0.21268045902252103,0.5408221483230591,0.16742576658725702,0.152645871043205
98408,PAIP2,CNOT10,Q9BPZ3,Q9H9A5,0.21268045902252103,0.5408221483230591,0.048076625913381,0.130353718996047
98409,PAIP2,CNOT11,Q9BPZ3,Q9UKZ1,0.21268045902252103,0.5408221483230591,0.22426322102546603,0.13013821840286202
98413,PAIP2,CNOT9,Q9BPZ3,Q92600,0.21268045902252103,0.5408221483230591,0.08026347309350901,0.085335381329059
98424,PAIP2,CPEB4,Q9BPZ3,Q17RY0,0.21268045902252103,0.5408221483230591,0.7140009999275201,0.7536411285400391
98473,PAIP2,DDX6,Q9BPZ3,P26196,0.21268045902252103,0.5408221483230591,0.7578027248382561,0.9421802759170531
98591,PAIP2,FAM120A,Q9BPZ3,Q9NZB2,0.21268045902252103,0.5408221483230591,0.8501178622245781,0.8586925268173211
98604,PAIP2,FLII,Q9BPZ3,Q13045,0.21268045902252103,0.5408221483230591,0.048308093100786,0.677647411823272
98610,PAIP2,FUBP3,Q9BPZ3,Q96I24,0.21268045902252103,0.5408221483230591,0.927373111248016,0.896067440509796
98615,PAIP2,G3BP2,Q9BPZ3,Q9UN86,0.21268045902252103,0.5408221483230591,0.827478051185607,0.9036784172058101
98665,PAIP2,HELZ,Q9BPZ3,P42694,0.21268045902252103,0.5408221483230591,0.8446741104125971,0.836807429790496
98681,PAIP2,HNRNPA3,Q9BPZ3,P51991,0.21268045902252103,0.5408221483230591,0.950252830982208,0.9451440572738641
98685,PAIP2,HNRNPDL,Q9BPZ3,O14979,0.21268045902252103,0.5408221483230591,0.944182753562927,0.8330107927322381
98691,PAIP2,HNRNPL,Q9BPZ3,P14866,0.21268045902252103,0.5408221483230591,0.8918371200561521,0.86549699306488
98693,PAIP2,HNRNPR,Q9BPZ3,O43390,0.21268045902252103,0.5408221483230591,0.9480364918708801,0.922120869159698
98701,PAIP2,HSD17B4,Q9BPZ3,P51659,0.21268045902252103,0.5408221483230591,0.46538510918617204,0.38617557287216103
98757,PAIP2,KLC4,Q9BPZ3,Q9NSK0,0.21268045902252103,0.5408221483230591,0.81509906053543,0.701821088790893
98775,PAIP2,LARP1B,Q9BPZ3,Q659C4,0.21268045902252103,0.5408221483230591,0.902065575122833,0.8965162038803101
98776,PAIP2,LARP4,Q9BPZ3,Q71RC2,0.21268045902252103,0.5408221483230591,0.8875218629837031,0.9059172868728631
98777,PAIP2,LARP4B,Q9BPZ3,Q92615,0.21268045902252103,0.5408221483230591,0.7897013425827021,0.913986682891845
98827,PAIP2,MKRN2,Q9BPZ3,Q9H000,0.21268045902252103,0.5408221483230591,0.14131464064121202,0.425341367721557
98830,PAIP2,MOV10,Q9BPZ3,Q9HCE1,0.21268045902252103,0.5408221483230591,0.096921250224113,0.313997954130172
98908,PAIP2,PABPC1,Q9BPZ3,P11940,0.21268045902252103,0.5408221483230591,0.846898555755615,0.945850253105163
