Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
PEX12,PEX12,O00623,O00623,0.046178124845027,0.039774563163518004,0.046178124845027,0.039774563163518004
CYB5R1,PEX12,Q9UHQ9,O00623,0.046178124845027,0.039774563163518004,0.051524750888347,0.04629635438323
PEX19,PEX12,P40855,O00623,0.046178124845027,0.039774563163518004,0.48730644583702004,0.562646210193634
RAB9A,PEX12,P51151,O00623,0.046178124845027,0.039774563163518004,0.20488734543323503,0.6649343371391291
CYB5B,PEX12,O43169,O00623,0.046178124845027,0.039774563163518004,0.39472714066505404,0.509295463562011
STUB1,PEX12,Q9UNE7,O00623,0.046178124845027,0.039774563163518004,0.42250671982765203,0.6671655774116511
HSP90AA1,PEX12,P07900,O00623,0.046178124845027,0.039774563163518004,0.8365033864974971,0.936855137348175
TOMM22,PEX12,Q9NS69,O00623,0.046178124845027,0.039774563163518004,0.09446458518505,0.12512694299221
RMDN3,PEX12,Q96TC7,O00623,0.046178124845027,0.039774563163518004,0.803119540214538,0.9115272760391231
PTBP1,PEX12,P26599,O00623,0.046178124845027,0.039774563163518004,0.611766576766967,0.9069682359695431
RAP1B,PEX12,P61224,O00623,0.046178124845027,0.039774563163518004,0.325194776058197,0.376812577247619
RPL8,PEX12,P62917,O00623,0.046178124845027,0.039774563163518004,0.339173644781112,0.7620944976806641
DHX9,PEX12,Q08211,O00623,0.046178124845027,0.039774563163518004,0.917462527751922,0.8891407251358031
HPRT1,PEX12,P00492,O00623,0.046178124845027,0.039774563163518004,0.5527211427688591,0.21893887221813202
ABCD3,PEX12,P28288,O00623,0.046178124845027,0.039774563163518004,0.14629311859607602,0.29120755195617604
RAB1A,PEX12,P62820,O00623,0.046178124845027,0.039774563163518004,0.46092551946640004,0.523753762245178
HNRNPK,PEX12,P61978,O00623,0.046178124845027,0.039774563163518004,0.9139078855514521,0.9390789270401001
CHD4,PEX12,Q14839,O00623,0.046178124845027,0.039774563163518004,0.7110024690628051,0.915207386016845
MATR3,PEX12,P43243,O00623,0.046178124845027,0.039774563163518004,0.898189544677734,0.9514467120170591
MFN1,PEX12,Q8IWA4,O00623,0.046178124845027,0.039774563163518004,0.07762224972248001,0.071102000772953
PTPN1,PEX12,P18031,O00623,0.046178124845027,0.039774563163518004,0.6258218884468071,0.8992473483085631
OXCT1,PEX12,P55809,O00623,0.046178124845027,0.039774563163518004,0.09783396869897801,0.395402133464813
SPEN,PEX12,Q96T58,O00623,0.046178124845027,0.039774563163518004,0.9274575114250181,0.8721865415573121
ILF2,PEX12,Q12905,O00623,0.046178124845027,0.039774563163518004,0.34543451666831904,0.20666465163230802
HSP90AB1,PEX12,P08238,O00623,0.046178124845027,0.039774563163518004,0.8935530781745911,0.9549738764762871
RPS10,PEX12,P46783,O00623,0.046178124845027,0.039774563163518004,0.71034824848175,0.8248966932296751
BCL2L13,PEX12,Q9BXK5,O00623,0.046178124845027,0.039774563163518004,0.405031591653823,0.30265587568283003
YWHAG,PEX12,P61981,O00623,0.046178124845027,0.039774563163518004,0.49775823950767506,0.869952976703643
DDX3X,PEX12,O00571,O00623,0.046178124845027,0.039774563163518004,0.943722367286682,0.9560965299606321
CCT7,PEX12,Q99832,O00623,0.046178124845027,0.039774563163518004,0.39618256688117903,0.239197224378585
VAC14,PEX12,Q08AM6,O00623,0.046178124845027,0.039774563163518004,0.052365768700838006,0.09021700918674401
RPS7,PEX12,P62081,O00623,0.046178124845027,0.039774563163518004,0.5627424120903011,0.719747483730316
STIP1,PEX12,P31948,O00623,0.046178124845027,0.039774563163518004,0.557109355926513,0.8960386514663691
TMEM263,PEX12,Q8WUH6,O00623,0.046178124845027,0.039774563163518004,0.48125094175338706,0.16744327545166002
RPS24,PEX12,P62847,O00623,0.046178124845027,0.039774563163518004,0.7190479040145871,0.688983500003814
RPL21,PEX12,P46778,O00623,0.046178124845027,0.039774563163518004,0.733922183513641,0.940492272377014
RPS21,PEX12,P63220,O00623,0.046178124845027,0.039774563163518004,0.228692322969436,0.266231060028076
SLC25A6,PEX12,P12236,O00623,0.046178124845027,0.039774563163518004,0.561028659343719,0.5380701422691341
DNM1L,PEX12,O00429,O00623,0.046178124845027,0.039774563163518004,0.20358209311962103,0.413447856903076
ECHS1,PEX12,P30084,O00623,0.046178124845027,0.039774563163518004,0.275619506835937,0.159984916448593
IPO5,PEX12,O00410,O00623,0.046178124845027,0.039774563163518004,0.07307550311088501,0.11494521796703301
PSIP1,PEX12,O75475,O00623,0.046178124845027,0.039774563163518004,0.884964168071746,0.8546127080917351
RPL15,PEX12,P61313,O00623,0.046178124845027,0.039774563163518004,0.788836479187011,0.7159930467605591
RBM12B,PEX12,Q8IXT5,O00623,0.046178124845027,0.039774563163518004,0.9063256978988641,0.8295412063598631
AP3D1,PEX12,O14617,O00623,0.046178124845027,0.039774563163518004,0.09772125631570801,0.553773820400238
CAST,PEX12,P20810,O00623,0.046178124845027,0.039774563163518004,0.877962589263916,0.870782077312469
