Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
TAGLN2,PAQR3,P37802,Q6TCH7,0.085217840969562,0.06707596778869601,0.605953514575958,0.8738718032836911
UPF1,PAQR3,Q92900,Q6TCH7,0.085217840969562,0.06707596778869601,0.747238278388977,0.7646963596343991
EIF4G1,PAQR3,Q04637,Q6TCH7,0.085217840969562,0.06707596778869601,0.926787078380584,0.8733658790588371
SND1,PAQR3,Q7KZF4,Q6TCH7,0.085217840969562,0.06707596778869601,0.7212389111518861,0.8198496103286741
RHOA,PAQR3,P61586,Q6TCH7,0.085217840969562,0.06707596778869601,0.571657538414001,0.8030869364738461
RHOC,PAQR3,P08134,Q6TCH7,0.085217840969562,0.06707596778869601,0.30808633565902704,0.7907187342643731
CACYBP,PAQR3,Q9HB71,Q6TCH7,0.085217840969562,0.06707596778869601,0.6761005520820611,0.8408962488174431
CLCC1,PAQR3,Q96S66,Q6TCH7,0.085217840969562,0.06707596778869601,0.543007373809814,0.814840912818908
CTTN,PAQR3,Q14247,Q6TCH7,0.085217840969562,0.06707596778869601,0.8998081088066101,0.946021676063537
PABPC1,PAQR3,P11940,Q6TCH7,0.085217840969562,0.06707596778869601,0.846898555755615,0.945850253105163
PABPC3,PAQR3,Q9H361,Q6TCH7,0.085217840969562,0.06707596778869601,0.622535586357116,0.8449319601058961
UBAP2L,PAQR3,Q14157,Q6TCH7,0.085217840969562,0.06707596778869601,0.9456149339675901,0.953562080860137
DDX1,PAQR3,Q92499,Q6TCH7,0.085217840969562,0.06707596778869601,0.388328939676284,0.785437881946563
SRI,PAQR3,P30626,Q6TCH7,0.085217840969562,0.06707596778869601,0.722897291183471,0.7264519929885861
CAPRIN1,PAQR3,Q14444,Q6TCH7,0.085217840969562,0.06707596778869601,0.9350892305374141,0.92366886138916
CSDE1,PAQR3,O75534,Q6TCH7,0.085217840969562,0.06707596778869601,0.41829934716224604,0.8530446887016291
ACTN4,PAQR3,O43707,Q6TCH7,0.085217840969562,0.06707596778869601,0.8169784545898431,0.9432820081710811
ZC3HAV1,PAQR3,Q7Z2W4,Q6TCH7,0.085217840969562,0.06707596778869601,0.832865834236145,0.9480621218681331
NUP155,PAQR3,O75694,Q6TCH7,0.085217840969562,0.06707596778869601,0.155495926737785,0.315700143575668
MAP4,PAQR3,P27816,Q6TCH7,0.085217840969562,0.06707596778869601,0.7518705725669861,0.8798587918281551
RTCB,PAQR3,Q9Y3I0,Q6TCH7,0.085217840969562,0.06707596778869601,0.05891989544034001,0.30335909128189004
FKBP4,PAQR3,Q02790,Q6TCH7,0.085217840969562,0.06707596778869601,0.770568668842315,0.9029511213302611
HSPH1,PAQR3,Q92598,Q6TCH7,0.085217840969562,0.06707596778869601,0.670248389244079,0.879881858825683
SEC23IP,PAQR3,Q9Y6Y8,Q6TCH7,0.085217840969562,0.06707596778869601,0.5655945539474481,0.7762953639030451
PRDX2,PAQR3,P32119,Q6TCH7,0.085217840969562,0.06707596778869601,0.5649227499961851,0.5226668119430541
HPRT1,PAQR3,P00492,Q6TCH7,0.085217840969562,0.06707596778869601,0.5527211427688591,0.21893887221813202
IMPDH2,PAQR3,P12268,Q6TCH7,0.085217840969562,0.06707596778869601,0.320046216249465,0.56648188829422
ACBD3,PAQR3,Q9H3P7,Q6TCH7,0.085217840969562,0.06707596778869601,0.925505757331848,0.9513220787048341
RUVBL1,PAQR3,Q9Y265,Q6TCH7,0.085217840969562,0.06707596778869601,0.30482253432273804,0.496859163045883
FAM98A,PAQR3,Q8NCA5,Q6TCH7,0.085217840969562,0.06707596778869601,0.896835446357727,0.863439083099365
SEC23A,PAQR3,Q15436,Q6TCH7,0.085217840969562,0.06707596778869601,0.10833811759948701,0.18651095032691903
NUP205,PAQR3,Q92621,Q6TCH7,0.085217840969562,0.06707596778869601,0.052066206932067004,0.10552529245615001
PTPN1,PAQR3,P18031,Q6TCH7,0.085217840969562,0.06707596778869601,0.6258218884468071,0.8992473483085631
TMEM43,PAQR3,Q9BTV4,Q6TCH7,0.085217840969562,0.06707596778869601,0.15369518101215301,0.08637435734272
STIP1,PAQR3,P31948,Q6TCH7,0.085217840969562,0.06707596778869601,0.557109355926513,0.8960386514663691
DNAJA1,PAQR3,P31689,Q6TCH7,0.085217840969562,0.06707596778869601,0.8359858393669121,0.9187051653862001
MAPRE1,PAQR3,Q15691,Q6TCH7,0.085217840969562,0.06707596778869601,0.46970167756080605,0.7065404653549191
GOLGB1,PAQR3,Q14789,Q6TCH7,0.085217840969562,0.06707596778869601,0.6355296373367311,0.8311058282852171
ATXN2L,PAQR3,Q8WWM7,Q6TCH7,0.085217840969562,0.06707596778869601,0.9328096508979791,0.9160457849502561
STX12,PAQR3,Q86Y82,Q6TCH7,0.085217840969562,0.06707596778869601,0.28240332007408103,0.467417865991592
SEC23B,PAQR3,Q15437,Q6TCH7,0.085217840969562,0.06707596778869601,0.045444309711456,0.047496058046817
YTHDF3,PAQR3,Q7Z739,Q6TCH7,0.085217840969562,0.06707596778869601,0.9342164993286131,0.743057370185852
PDCD5,PAQR3,O14737,Q6TCH7,0.085217840969562,0.06707596778869601,0.345894396305084,0.6866049170494081
GDI2,PAQR3,P50395,Q6TCH7,0.085217840969562,0.06707596778869601,0.6607288122177121,0.7979603409767151
MTDH,PAQR3,Q86UE4,Q6TCH7,0.085217840969562,0.06707596778869601,0.8910396695137021,0.9162181615829461
UBA1,PAQR3,P22314,Q6TCH7,0.085217840969562,0.06707596778869601,0.602824032306671,0.616881370544433
CTNND1,PAQR3,O60716,Q6TCH7,0.085217840969562,0.06707596778869601,0.869763553142547,0.9520522356033321
SUGT1,PAQR3,Q9Y2Z0,Q6TCH7,0.085217840969562,0.06707596778869601,0.694065928459167,0.45386987924575806
HGS,PAQR3,O14964,Q6TCH7,0.085217840969562,0.06707596778869601,0.9234871864318841,0.841227650642395
KTN1,PAQR3,Q86UP2,Q6TCH7,0.085217840969562,0.06707596778869601,0.25432863831520003,0.7076205611228941
CDV3,PAQR3,Q9UKY7,Q6TCH7,0.085217840969562,0.06707596778869601,0.9372448921203611,0.9558941721916191
PDLIM1,PAQR3,O00151,Q6TCH7,0.085217840969562,0.06707596778869601,0.650376677513122,0.9006045460700981
RAB11B,PAQR3,Q15907,Q6TCH7,0.085217840969562,0.06707596778869601,0.5753817558288571,0.77885764837265
RAB11A,PAQR3,P62491,Q6TCH7,0.085217840969562,0.06707596778869601,0.528005957603454,0.9061401486396791
SEC31A,PAQR3,O94979,Q6TCH7,0.085217840969562,0.06707596778869601,0.897130370140075,0.840000808238983
ACTC1,PAQR3,P68032,Q6TCH7,0.085217840969562,0.06707596778869601,0.502290606498718,0.545685052871704
EEF1D,PAQR3,P29692,Q6TCH7,0.085217840969562,0.06707596778869601,0.824298679828643,0.9590794444084161
TFG,PAQR3,Q92734,Q6TCH7,0.085217840969562,0.06707596778869601,0.9199383854866021,0.8269848823547361
TXN,PAQR3,P10599,Q6TCH7,0.085217840969562,0.06707596778869601,0.25156646966934204,0.41846185922622603
TOR1AIP1,PAQR3,Q5JTV8,Q6TCH7,0.085217840969562,0.06707596778869601,0.8370233774185181,0.924859046936035
CDC37,PAQR3,Q16543,Q6TCH7,0.085217840969562,0.06707596778869601,0.8181125521659851,0.8317760229110711
SEC24A,PAQR3,O95486,Q6TCH7,0.085217840969562,0.06707596778869601,0.64576232433319,0.5352712869644161
SEC24B,PAQR3,O95487,Q6TCH7,0.085217840969562,0.06707596778869601,0.9213336706161491,0.7453871965408321
SCFD1,PAQR3,Q8WVM8,Q6TCH7,0.085217840969562,0.06707596778869601,0.176845103502273,0.10251899063587101
ST13,PAQR3,P50502,Q6TCH7,0.085217840969562,0.06707596778869601,0.8200780749320981,0.906903624534606
TLN1,PAQR3,Q9Y490,Q6TCH7,0.085217840969562,0.06707596778869601,0.8416451215744011,0.7748422026634211
VTA1,PAQR3,Q9NP79,Q6TCH7,0.085217840969562,0.06707596778869601,0.131046667695045,0.061738241463899
FLNA,PAQR3,P21333,Q6TCH7,0.085217840969562,0.06707596778869601,0.748573184013366,0.8762679100036621
LASP1,PAQR3,Q14847,Q6TCH7,0.085217840969562,0.06707596778869601,0.8743783235549921,0.9388374090194701
CHORDC1,PAQR3,Q9UHD1,Q6TCH7,0.085217840969562,0.06707596778869601,0.7221664786338801,0.868266284465789
WDR44,PAQR3,Q5JSH3,Q6TCH7,0.085217840969562,0.06707596778869601,0.8369809985160821,0.876807570457458
FLNB,PAQR3,O75369,Q6TCH7,0.085217840969562,0.06707596778869601,0.6030752062797541,0.806015789508819
USO1,PAQR3,O60763,Q6TCH7,0.085217840969562,0.06707596778869601,0.16841085255146002,0.452100604772567
OSBP,PAQR3,P22059,Q6TCH7,0.085217840969562,0.06707596778869601,0.905550122261047,0.770013749599456
GART,PAQR3,P22102,Q6TCH7,0.085217840969562,0.06707596778869601,0.06397321820259,0.326038748025894
TSG101,PAQR3,Q99816,Q6TCH7,0.085217840969562,0.06707596778869601,0.9039956331253051,0.867192089557647
ACSL3,PAQR3,O95573,Q6TCH7,0.085217840969562,0.06707596778869601,0.05993826314806901,0.2918022274971
KHSRP,PAQR3,Q92945,Q6TCH7,0.085217840969562,0.06707596778869601,0.9505808949470521,0.8972858190536491
SEC24C,PAQR3,P53992,Q6TCH7,0.085217840969562,0.06707596778869601,0.8983667492866511,0.7798554897308351
CRKL,PAQR3,P46109,Q6TCH7,0.085217840969562,0.06707596778869601,0.571638584136962,0.805967926979064
MARCKS,PAQR3,P29966,Q6TCH7,0.085217840969562,0.06707596778869601,0.861130058765411,0.7989703416824341
EEF1B2,PAQR3,P24534,Q6TCH7,0.085217840969562,0.06707596778869601,0.7238967418670651,0.9477213621139521
PRRC2C,PAQR3,Q9Y520,Q6TCH7,0.085217840969562,0.06707596778869601,0.9226905703544611,0.859529852867126
PPP2CA,PAQR3,P67775,Q6TCH7,0.085217840969562,0.06707596778869601,0.327546328306198,0.573525428771972
CBS,PAQR3,P35520,Q6TCH7,0.085217840969562,0.06707596778869601,0.07122790813446,0.26031520962715105
GOLGA5,PAQR3,Q8TBA6,Q6TCH7,0.085217840969562,0.06707596778869601,0.8230379223823541,0.9084925651550291
G3BP2,PAQR3,Q9UN86,Q6TCH7,0.085217840969562,0.06707596778869601,0.827478051185607,0.9036784172058101
GSPT1,PAQR3,P15170,Q6TCH7,0.085217840969562,0.06707596778869601,0.101807281374931,0.8657646179199211
GSPT2,PAQR3,Q8IYD1,Q6TCH7,0.085217840969562,0.06707596778869601,0.055335558950901004,0.586875438690185
RANBP2,PAQR3,P49792,Q6TCH7,0.085217840969562,0.06707596778869601,0.8792891502380371,0.9409412145614621
ARF4,PAQR3,P18085,Q6TCH7,0.085217840969562,0.06707596778869601,0.19492988288402502,0.144222512841224
USP9X,PAQR3,Q93008,Q6TCH7,0.085217840969562,0.06707596778869601,0.504704058170318,0.5873619914054871
SYNGR2,PAQR3,O43760,Q6TCH7,0.085217840969562,0.06707596778869601,0.42742505669593805,0.500452160835266
PTBP1,PAQR3,P26599,Q6TCH7,0.085217840969562,0.06707596778869601,0.611766576766967,0.9069682359695431
SNX9,PAQR3,Q9Y5X1,Q6TCH7,0.085217840969562,0.06707596778869601,0.7916758656501771,0.7847633361816401
LANCL1,PAQR3,O43813,Q6TCH7,0.085217840969562,0.06707596778869601,0.20493459701538003,0.20626345276832503
KATNAL2,PAQR3,Q8IYT4,Q6TCH7,0.085217840969562,0.06707596778869601,0.06930242478847501,0.19586957991123202
FXR1,PAQR3,P51114,Q6TCH7,0.085217840969562,0.06707596778869601,0.8444389104843141,0.922883689403533
EZR,PAQR3,P15311,Q6TCH7,0.085217840969562,0.06707596778869601,0.776268780231475,0.9141066670417781
EIF3L,PAQR3,Q9Y262,Q6TCH7,0.085217840969562,0.06707596778869601,0.499781668186187,0.39640304446220404
TUBA1C,PAQR3,Q9BQE3,Q6TCH7,0.085217840969562,0.06707596778869601,0.35266977548599204,0.47796791791915805
TUBA1B,PAQR3,P68363,Q6TCH7,0.085217840969562,0.06707596778869601,0.361786663532257,0.48399886488914406
