Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
ADGRL2,DRAM1,O95490-7,Q8N682,0.083609014749526,0.041912283748388006,,
SLC12A2,DRAM1,P55011,Q8N682,0.083609014749526,0.041912283748388006,0.603521227836608,0.515893936157226
ITGA2,DRAM1,P17301,Q8N682,0.083609014749526,0.041912283748388006,0.074826218187808,0.23399710655212402
SLC4A7,DRAM1,Q9Y6M7-6,Q8N682,0.083609014749526,0.041912283748388006,,
ESYT1,DRAM1,Q9BSJ8-2,Q8N682,0.083609014749526,0.041912283748388006,,
DSG2,DRAM1,Q14126,Q8N682,0.083609014749526,0.041912283748388006,0.6336154937744141,0.6835451722145081
ITGA6,DRAM1,P23229-5,Q8N682,0.083609014749526,0.041912283748388006,,
STXBP5,DRAM1,Q5T5C0-3,Q8N682,0.083609014749526,0.041912283748388006,,
LNPEP,DRAM1,Q9UIQ6,Q8N682,0.083609014749526,0.041912283748388006,0.048250347375869,0.069533117115497
ITGAV,DRAM1,P06756,Q8N682,0.083609014749526,0.041912283748388006,0.045840766280889005,0.05978376790881101
KIAA0319L,DRAM1,Q8IZA0,Q8N682,0.083609014749526,0.041912283748388006,0.068101711571216,0.12303078174591
ITGA4,DRAM1,P13612,Q8N682,0.083609014749526,0.041912283748388006,0.045666661113500005,0.11583999544382001
ITGA5,DRAM1,P08648,Q8N682,0.083609014749526,0.041912283748388006,0.047245793044567004,0.253566205501556
EMC1,DRAM1,Q8N766,Q8N682,0.083609014749526,0.041912283748388006,0.050630789250135005,0.158397793769836
EPS15,DRAM1,P42566,Q8N682,0.083609014749526,0.041912283748388006,0.8010489344596861,0.71837317943573
DAG1,DRAM1,Q14118,Q8N682,0.083609014749526,0.041912283748388006,0.10427264869213101,0.15435805916786102
LRRC8A,DRAM1,Q8IWT6,Q8N682,0.083609014749526,0.041912283748388006,0.068956106901168,0.101682007312774
BICD2,DRAM1,Q8TD16,Q8N682,0.083609014749526,0.041912283748388006,0.796283245086669,0.86867606639862
LRRC8C,DRAM1,Q8TDW0,Q8N682,0.083609014749526,0.041912283748388006,0.051875345408916,0.033852361142635005
ITGB1,DRAM1,P05556,Q8N682,0.083609014749526,0.041912283748388006,0.053682554513216005,0.611055016517639
ITGB5,DRAM1,P18084,Q8N682,0.083609014749526,0.041912283748388006,0.107456073164939,0.23348791897296903
ECE1,DRAM1,P42892,Q8N682,0.083609014749526,0.041912283748388006,0.04979049414396201,0.129322111606597
APP,DRAM1,P05067,Q8N682,0.083609014749526,0.041912283748388006,0.068764306604862,0.21627596020698503
DCBLD2,DRAM1,Q96PD2,Q8N682,0.083609014749526,0.041912283748388006,0.7287460565567011,0.665981590747833
GYS1,DRAM1,P13807,Q8N682,0.083609014749526,0.041912283748388006,0.55166357755661,0.6098921895027161
GOLGA5,DRAM1,Q8TBA6,Q8N682,0.083609014749526,0.041912283748388006,0.8230379223823541,0.9084925651550291
SLC6A15,DRAM1,Q9H2J7,Q8N682,0.083609014749526,0.041912283748388006,0.063654385507106,0.07931189239025101
STIM1,DRAM1,Q13586,Q8N682,0.083609014749526,0.041912283748388006,0.837684452533721,0.6984013915061951
GNPAT,DRAM1,O15228,Q8N682,0.083609014749526,0.041912283748388006,0.13619194924831302,0.08997524529695501
TM9SF2,DRAM1,Q99805,Q8N682,0.083609014749526,0.041912283748388006,0.064884148538112,0.03004097379744
CLPTM1,DRAM1,O96005-4,Q8N682,0.083609014749526,0.041912283748388006,,
TM9SF4,DRAM1,Q92544,Q8N682,0.083609014749526,0.041912283748388006,0.06264337897300701,0.035963274538517005
VPS33B,DRAM1,Q9H267,Q8N682,0.083609014749526,0.041912283748388006,0.07276152819395,0.39864885807037304
GGT7,DRAM1,Q9UJ14,Q8N682,0.083609014749526,0.041912283748388006,0.066161409020423,0.10904914140701201
CLGN,DRAM1,O14967,Q8N682,0.083609014749526,0.041912283748388006,0.050639290362596005,0.455815881490707
SRPRA,DRAM1,P08240,Q8N682,0.083609014749526,0.041912283748388006,0.514172971248626,0.5844155550003051
SLC3A2,DRAM1,P08195,Q8N682,0.083609014749526,0.041912283748388006,0.5474551916122431,0.283306777477264
TM9SF3,DRAM1,Q9HD45,Q8N682,0.083609014749526,0.041912283748388006,0.09567197412252401,0.028061445802450003
ILVBL,DRAM1,A1L0T0,Q8N682,0.083609014749526,0.041912283748388006,0.060635041445493004,0.063409611582756
SACM1L,DRAM1,Q9NTJ5,Q8N682,0.083609014749526,0.041912283748388006,0.046861119568347,0.040272049605846
TOR1AIP1,DRAM1,Q5JTV8-3,Q8N682,0.083609014749526,0.041912283748388006,,
NDC1,DRAM1,Q9BTX1-6,Q8N682,0.083609014749526,0.041912283748388006,,
WDR20,DRAM1,Q8TBZ3,Q8N682,0.083609014749526,0.041912283748388006,0.6619858145713801,0.840436935424804
CLCC1,DRAM1,Q96S66,Q8N682,0.083609014749526,0.041912283748388006,0.543007373809814,0.814840912818908
BAG3,DRAM1,O95817,Q8N682,0.083609014749526,0.041912283748388006,0.8522739410400391,0.807064652442932
NECTIN3,DRAM1,Q9NQS3,Q8N682,0.083609014749526,0.041912283748388006,0.047964345663785005,0.072526678442955
SARS,DRAM1,P49591,Q8N682,0.083609014749526,0.041912283748388006,0.05281917378306301,0.6351412534713741
NECTIN2,DRAM1,Q92692,Q8N682,0.083609014749526,0.041912283748388006,0.47589436173439004,0.227790549397468
NECTIN1,DRAM1,Q15223,Q8N682,0.083609014749526,0.041912283748388006,0.693721711635589,0.45722693204879705
UBXN4,DRAM1,Q92575,Q8N682,0.083609014749526,0.041912283748388006,0.37220394611358604,0.7866442799568171
SLC1A5,DRAM1,Q15758,Q8N682,0.083609014749526,0.041912283748388006,0.082667142152786,0.050060171633958005
MAVS,DRAM1,Q7Z434,Q8N682,0.083609014749526,0.041912283748388006,0.6838797330856321,0.8008372187614441
SLC38A2,DRAM1,Q96QD8,Q8N682,0.083609014749526,0.041912283748388006,0.24963553249835901,0.198527723550796
CCDC47,DRAM1,Q96A33,Q8N682,0.083609014749526,0.041912283748388006,0.052098143845796,0.21329167485237102
SLC38A3,DRAM1,Q99624,Q8N682,0.083609014749526,0.041912283748388006,0.058946855366230004,0.042133074253797004
FAM114A2,DRAM1,Q9NRY5,Q8N682,0.083609014749526,0.041912283748388006,0.059934400022029,0.2548149228096
SLC7A11,DRAM1,Q9UPY5,Q8N682,0.083609014749526,0.041912283748388006,0.067610874772071,0.048257686197757006
SLC7A5,DRAM1,Q01650,Q8N682,0.083609014749526,0.041912283748388006,0.06158585473895001,0.034569971263408
ZMPSTE24,DRAM1,O75844,Q8N682,0.083609014749526,0.041912283748388006,0.083507493138313,0.06365460157394401
PLD3,DRAM1,Q8IV08,Q8N682,0.083609014749526,0.041912283748388006,0.049073413014411,0.033792458474636
STEAP3,DRAM1,Q658P3-3,Q8N682,0.083609014749526,0.041912283748388006,,
SLC2A1,DRAM1,P11166,Q8N682,0.083609014749526,0.041912283748388006,0.068629845976829,0.049072910100221
SLC38A1,DRAM1,Q9H2H9,Q8N682,0.083609014749526,0.041912283748388006,0.064835950732231,0.050813924521207005
SLC16A1,DRAM1,P53985,Q8N682,0.083609014749526,0.041912283748388006,0.07481573522090901,0.16514892876148202
SCARB1,DRAM1,Q8WTV0-4,Q8N682,0.083609014749526,0.041912283748388006,,
ATXN10,DRAM1,Q9UBB4,Q8N682,0.083609014749526,0.041912283748388006,0.047861639410257006,0.14462232589721602
CD276,DRAM1,Q5ZPR3-3,Q8N682,0.083609014749526,0.041912283748388006,,
EIF3E,DRAM1,P60228,Q8N682,0.083609014749526,0.041912283748388006,0.08015146851539601,0.246593624353408
TMX3,DRAM1,Q96JJ7,Q8N682,0.083609014749526,0.041912283748388006,0.053623307496309,0.36097604036331105
NECTIN2,DRAM1,Q92692-2,Q8N682,0.083609014749526,0.041912283748388006,,
TOR1AIP2,DRAM1,Q8NFQ8,Q8N682,0.083609014749526,0.041912283748388006,0.727349042892456,0.42747902870178206
TMPO,DRAM1,P42167,Q8N682,0.083609014749526,0.041912283748388006,0.8659030199050901,0.9166982769966121
NDUFV1,DRAM1,P49821-2,Q8N682,0.083609014749526,0.041912283748388006,,
SQSTM1,DRAM1,Q13501,Q8N682,0.083609014749526,0.041912283748388006,0.7442160844802851,0.9381130337715141
CEPT1,DRAM1,Q9Y6K0,Q8N682,0.083609014749526,0.041912283748388006,0.082189358770847,0.07674703001976
PSEN1,DRAM1,P49768-6,Q8N682,0.083609014749526,0.041912283748388006,,
SEC62,DRAM1,Q99442,Q8N682,0.083609014749526,0.041912283748388006,0.8447629809379571,0.8839222192764281
PREB,DRAM1,Q9HCU5,Q8N682,0.083609014749526,0.041912283748388006,0.045366935431957,0.06296818703413
CERS2,DRAM1,Q96G23,Q8N682,0.083609014749526,0.041912283748388006,0.060050837695598006,0.074994035065174
PCID2,DRAM1,Q5JVF3-3,Q8N682,0.083609014749526,0.041912283748388006,,
FDFT1,DRAM1,P37268-5,Q8N682,0.083609014749526,0.041912283748388006,,
IDH3B,DRAM1,O43837,Q8N682,0.083609014749526,0.041912283748388006,0.33858987689018205,0.175336360931396
OR2T1,DRAM1,O43869,Q8N682,0.083609014749526,0.041912283748388006,0.08514996618032401,0.029151018708944
