Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
ACAD11,SLX4,Q709F0,Q8IY92,0.761535346508026,0.49400368332862804,0.060400277376174004,0.058347273617982004
ACTL6A,SLX4,O96019,Q8IY92,0.761535346508026,0.49400368332862804,0.055863875895738005,0.27088701725006104
ADNP,SLX4,Q9H2P0,Q8IY92,0.761535346508026,0.49400368332862804,0.920312285423278,0.8191976547241211
AP1B1,SLX4,Q10567,Q8IY92,0.761535346508026,0.49400368332862804,0.17115104198455802,0.147030875086784
AP1M1,SLX4,Q9BXS5,Q8IY92,0.761535346508026,0.49400368332862804,0.13851360976696,0.320341676473617
AP2A1,SLX4,O95782,Q8IY92,0.761535346508026,0.49400368332862804,0.10177560895681301,0.098419055342674
AP2A2,SLX4,O94973,Q8IY92,0.761535346508026,0.49400368332862804,0.04880664125084801,0.051706891506910005
AP2B1,SLX4,P63010,Q8IY92,0.761535346508026,0.49400368332862804,0.12178151309490201,0.14100667834281902
AP2M1,SLX4,Q96CW1,Q8IY92,0.761535346508026,0.49400368332862804,0.28420495986938404,0.273447036743164
AP3B1,SLX4,O00203,Q8IY92,0.761535346508026,0.49400368332862804,0.04923267289996101,0.326495915651321
AP3M1,SLX4,Q9Y2T2,Q8IY92,0.761535346508026,0.49400368332862804,0.128084987401962,0.088939897716045
ARHGEF2,SLX4,Q92974,Q8IY92,0.761535346508026,0.49400368332862804,0.8630188107490541,0.889148533344268
ATAD3B,SLX4,Q5T9A4,Q8IY92,0.761535346508026,0.49400368332862804,0.19819113612174902,0.47379702329635603
CDC7,SLX4,O00311,Q8IY92,0.761535346508026,0.49400368332862804,0.44851884245872503,0.660413265228271
CDC73,SLX4,Q6P1J9,Q8IY92,0.761535346508026,0.49400368332862804,0.11370609700679701,0.5292645096778871
CENPB,SLX4,P07199,Q8IY92,0.761535346508026,0.49400368332862804,0.059127531945705004,0.7863884568214411
CHAMP1,SLX4,Q96JM3,Q8IY92,0.761535346508026,0.49400368332862804,0.6495507955551141,0.804450511932373
CLINT1,SLX4,Q14677,Q8IY92,0.761535346508026,0.49400368332862804,0.9442812800407411,0.9377695322036741
CREBBP,SLX4,Q92793,Q8IY92,0.761535346508026,0.49400368332862804,0.922878623008728,0.5410744547843931
CSNK1A1,SLX4,P48729,Q8IY92,0.761535346508026,0.49400368332862804,0.6421653628349301,0.623018741607666
CSNK1E,SLX4,P49674,Q8IY92,0.761535346508026,0.49400368332862804,0.7211455702781671,0.6434912085533141
CTR9,SLX4,Q6PD62,Q8IY92,0.761535346508026,0.49400368332862804,0.9001364707946771,0.9034227132797241
DDX47,SLX4,Q9H0S4,Q8IY92,0.761535346508026,0.49400368332862804,0.080782368779182,0.192457601428031
DHX30,SLX4,Q7L2E3,Q8IY92,0.761535346508026,0.49400368332862804,0.04817704111337601,0.34823057055473305
DHX40,SLX4,Q8IX18,Q8IY92,0.761535346508026,0.49400368332862804,0.054080009460449004,0.33491030335426303
ELL,SLX4,P55199,Q8IY92,0.761535346508026,0.49400368332862804,0.7799046635627741,0.7191641926765441
ERCC1,SLX4,P07992,Q8IY92,0.761535346508026,0.49400368332862804,0.061592675745487005,0.050437159836292
GSK3B,SLX4,P49841,Q8IY92,0.761535346508026,0.49400368332862804,0.559253573417663,0.762824952602386
H1-0,SLX4,P07305,Q8IY92,0.761535346508026,0.49400368332862804,0.831042289733886,0.9304834604263301
HCFC1,SLX4,P51610,Q8IY92,0.761535346508026,0.49400368332862804,0.674918055534362,0.406061232089996
HSD17B4,SLX4,P51659,Q8IY92,0.761535346508026,0.49400368332862804,0.46538510918617204,0.38617557287216103
IQGAP3,SLX4,Q86VI3,Q8IY92,0.761535346508026,0.49400368332862804,0.053087532520294,0.136623471975326
IQSEC1,SLX4,Q6DN90,Q8IY92,0.761535346508026,0.49400368332862804,0.8822590112686151,0.7487744092941281
KIF2A,SLX4,O00139,Q8IY92,0.761535346508026,0.49400368332862804,0.688750624656677,0.8968793153762811
