,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
70661,KIF1B,AGO2,O60333,Q9UKV8,0.24660500884056002,0.7511826753616331,0.125312715768814,0.8902974128723141
70677,KIF1B,AKTIP,O60333,Q9H8T0,0.24660500884056002,0.7511826753616331,0.14396756887435902,0.166953966021537
70757,KIF1B,BYSL,O60333,Q13895,0.24660500884056002,0.7511826753616331,0.10541991144418701,0.287927567958831
70814,KIF1B,CEP131,O60333,Q9UPN4,0.24660500884056002,0.7511826753616331,0.8886953592300411,0.91155070066452
70816,KIF1B,CEP192,O60333,Q8TEP8,0.24660500884056002,0.7511826753616331,0.069603644311428,0.137897923588752
70817,KIF1B,CEP350,O60333,Q5VT06,0.24660500884056002,0.7511826753616331,0.858241915702819,0.8765743970870971
70869,KIF1B,CSDE1,O60333,O75534,0.24660500884056002,0.7511826753616331,0.41829934716224604,0.8530446887016291
70881,KIF1B,CTIF,O60333,O43310,0.24660500884056002,0.7511826753616331,0.48196253180503806,0.5972880125045771
70983,KIF1B,EBP,O60333,Q15125,0.24660500884056002,0.7511826753616331,0.05717708542943,0.057851981371641006
71002,KIF1B,EIF2AK2,O60333,P19525,0.24660500884056002,0.7511826753616331,0.8587436676025391,0.8271483182907101
71064,KIF1B,FAM120A,O60333,Q9NZB2,0.24660500884056002,0.7511826753616331,0.8501178622245781,0.8586925268173211
71087,KIF1B,FMR1,O60333,Q06787,0.24660500884056002,0.7511826753616331,0.5003023147583,0.9142025709152221
71092,KIF1B,FUBP3,O60333,Q96I24,0.24660500884056002,0.7511826753616331,0.927373111248016,0.896067440509796
71195,KIF1B,HOOK1,O60333,Q9UJC3,0.24660500884056002,0.7511826753616331,0.05643098428845401,0.14933803677558902
71196,KIF1B,HOOK3,O60333,Q86VS8,0.24660500884056002,0.7511826753616331,0.347099959850311,0.7341315746307371
71217,KIF1B,IDH3B,O60333,O43837,0.24660500884056002,0.7511826753616331,0.33858987689018205,0.175336360931396
71220,KIF1B,IGF2BP2,O60333,Q9Y6M1,0.24660500884056002,0.7511826753616331,0.7169618606567381,0.877931773662567
71233,KIF1B,IPO8,O60333,O15397,0.24660500884056002,0.7511826753616331,0.050597619265317,0.047292821109294
71234,KIF1B,IPO9,O60333,Q96P70,0.24660500884056002,0.7511826753616331,0.06159021332859901,0.034888453781604004
71262,KIF1B,KIF1C,O60333,O43896,0.24660500884056002,0.7511826753616331,0.78532463312149,0.7623963356018061
71287,KIF1B,LARP1B,O60333,Q659C4,0.24660500884056002,0.7511826753616331,0.902065575122833,0.8965162038803101
71363,KIF1B,MOV10,O60333,Q9HCE1,0.24660500884056002,0.7511826753616331,0.096921250224113,0.313997954130172
71550,KIF1B,PLOD1,O60333,Q02809,0.24660500884056002,0.7511826753616331,0.049093149602413004,0.28371962904930104
71603,KIF1B,PRRC2A,O60333,P48634,0.24660500884056002,0.7511826753616331,0.920958399772644,0.771147608757019
71622,KIF1B,PSMD6,O60333,Q15008,0.24660500884056002,0.7511826753616331,0.06280018389225,0.28034189343452404
71627,KIF1B,PTBP3,O60333,O95758,0.24660500884056002,0.7511826753616331,0.42364820837974504,0.45767813920974704
71742,KIF1B,RPL7L1,O60333,Q6DKI1,0.24660500884056002,0.7511826753616331,0.050020344555377,0.31174147129058805
71807,KIF1B,SEC61A2,O60333,Q9H9S3,0.24660500884056002,0.7511826753616331,0.117052808403968,0.038719125092029
71923,KIF1B,STRAP,O60333,Q9Y3F4,0.24660500884056002,0.7511826753616331,0.288939893245697,0.477603584527969
71955,KIF1B,TDRD3,O60333,Q9H7E2,0.24660500884056002,0.7511826753616331,0.8975397944450371,0.883250415325164
71956,KIF1B,TDRD7,O60333,Q8NHU6,0.24660500884056002,0.7511826753616331,0.07308381795883101,0.256961673498153
71959,KIF1B,TEX9,O60333,Q8N6V9,0.24660500884056002,0.7511826753616331,0.051594257354736,0.184283718466758
71987,KIF1B,TOP3B,O60333,O95985,0.24660500884056002,0.7511826753616331,0.05074363946914601,0.062615826725959
72016,KIF1B,TTK,O60333,P33981,0.24660500884056002,0.7511826753616331,0.747277498245239,0.9076627492904661
72020,KIF1B,TUBAL3,O60333,A6NHL2,0.24660500884056002,0.7511826753616331,0.057194776833057,0.067213878035545
72051,KIF1B,UPF1,O60333,Q92900,0.24660500884056002,0.7511826753616331,0.747238278388977,0.7646963596343991
72107,KIF1B,YARS2,O60333,Q9Y2Z4,0.24660500884056002,0.7511826753616331,0.05057127401232701,0.17288552224636
72113,KIF1B,YTHDF2,O60333,Q9Y5A9,0.24660500884056002,0.7511826753616331,0.9421745538711541,0.9018615484237671
