Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
RICTR_HUMAN,RICTOR,Q6R327,Q6R327,0.5759484767913811,0.635524630546569,0.5759484767913811,0.635524630546569
SIN1_HUMAN,RICTOR,Q9BPZ7,Q6R327,0.5759484767913811,0.635524630546569,0.48449450731277405,0.833181858062744
FLNA_HUMAN,RICTOR,P21333,Q6R327,0.5759484767913811,0.635524630546569,0.748573184013366,0.8762679100036621
DCNL4_HUMAN,RICTOR,Q92564,Q6R327,0.5759484767913811,0.635524630546569,0.06861235201358701,0.072630353271961
F10A1_HUMAN,RICTOR,P50502,Q6R327,0.5759484767913811,0.635524630546569,0.8200780749320981,0.906903624534606
F10A5_HUMAN,RICTOR,Q8NFI4,Q6R327,0.5759484767913811,0.635524630546569,0.31132417917251504,0.1759744733572
ST134_HUMAN,RICTOR,Q8IZP2,Q6R327,0.5759484767913811,0.635524630546569,0.07273544371128,0.181589841842651
CYBP_HUMAN,RICTOR,Q9HB71,Q6R327,0.5759484767913811,0.635524630546569,0.6761005520820611,0.8408962488174431
RRS1_HUMAN,RICTOR,Q15050,Q6R327,0.5759484767913811,0.635524630546569,0.09619669616222301,0.566064715385437
MA7D2_HUMAN,RICTOR,Q96T17,Q6R327,0.5759484767913811,0.635524630546569,0.31784921884536704,0.420950591564178
RL12_HUMAN,RICTOR,P30050,Q6R327,0.5759484767913811,0.635524630546569,0.6545090675354001,0.5511515736579891
SETD8_HUMAN,RICTOR,Q9NQR1,Q6R327,0.5759484767913811,0.635524630546569,0.050881575793027004,0.65830397605896
CCD86_HUMAN,RICTOR,Q9H6F5,Q6R327,0.5759484767913811,0.635524630546569,0.909178733825683,0.9045473933219911
FLNB_HUMAN,RICTOR,O75369,Q6R327,0.5759484767913811,0.635524630546569,0.6030752062797541,0.806015789508819
RS25_HUMAN,RICTOR,P62851,Q6R327,0.5759484767913811,0.635524630546569,0.720812797546386,0.612312912940979
DDX27_HUMAN,RICTOR,Q96GQ7,Q6R327,0.5759484767913811,0.635524630546569,0.7146471738815301,0.851774990558624
SNAI1_HUMAN,RICTOR,O95863,Q6R327,0.5759484767913811,0.635524630546569,0.502448737621307,0.627468168735504
DCNL5_HUMAN,RICTOR,Q9BTE7,Q6R327,0.5759484767913811,0.635524630546569,0.06782718002796101,0.403595775365829
RL3L_HUMAN,RICTOR,Q92901,Q6R327,0.5759484767913811,0.635524630546569,0.053539581596851,0.5525322556495661
PIHD1_HUMAN,RICTOR,Q9NWS0,Q6R327,0.5759484767913811,0.635524630546569,0.06837438046932201,0.150242209434509
NKAPL_HUMAN,RICTOR,Q5M9Q1,Q6R327,0.5759484767913811,0.635524630546569,0.6328023672103881,0.681099653244018
ZNF30_HUMAN,RICTOR,P17039,Q6R327,0.5759484767913811,0.635524630546569,0.068695373833179,0.31105363368988004
ZN250_HUMAN,RICTOR,P15622,Q6R327,0.5759484767913811,0.635524630546569,0.184368908405303,0.598052144050598
AK17A_HUMAN,RICTOR,Q02040,Q6R327,0.5759484767913811,0.635524630546569,0.199976652860641,0.619710862636566
SRSF3_HUMAN,RICTOR,P84103,Q6R327,0.5759484767913811,0.635524630546569,0.746759414672851,0.8723376393318171
GATD1_HUMAN,RICTOR,Q8WUU5,Q6R327,0.5759484767913811,0.635524630546569,0.5573378205299371,0.56628942489624
ZN473_HUMAN,RICTOR,Q8WTR7,Q6R327,0.5759484767913811,0.635524630546569,0.050204616039991004,0.34169578552246005
COIA1_HUMAN,RICTOR,P39060,Q6R327,0.5759484767913811,0.635524630546569,0.812793612480163,0.625920534133911
