,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
5,MOB4,STRN,Q9Y3A3,O43815,0.05967341735959,0.09796254336833901,0.582791328430175,0.642139494419097
6,MOB4,STRN4,Q9Y3A3,Q9NRL3,0.05967341735959,0.09796254336833901,0.49116095900535506,0.5507099628448481
7,MOB4,ACTN4,Q9Y3A3,O43707,0.05967341735959,0.09796254336833901,0.8169784545898431,0.9432820081710811
8,MOB4,STRN3,Q9Y3A3,Q13033,0.05967341735959,0.09796254336833901,0.773090243339538,0.810502171516418
10,MOB4,MYL12B,Q9Y3A3,O14950,0.05967341735959,0.09796254336833901,0.661284029483795,0.878899693489074
11,MOB4,STRN,Q9Y3A3,O43815,0.05967341735959,0.09796254336833901,0.582791328430175,0.642139494419097
13,MOB4,STRN4,Q9Y3A3,Q9NRL3,0.05967341735959,0.09796254336833901,0.49116095900535506,0.5507099628448481
14,MOB4,STRN3,Q9Y3A3,Q13033,0.05967341735959,0.09796254336833901,0.773090243339538,0.810502171516418
19,MOB4,RAD50,Q9Y3A3,Q92878,0.05967341735959,0.09796254336833901,0.05076614767313,0.283144652843475
23,MOB4,TMOD3,Q9Y3A3,Q9NYL9,0.05967341735959,0.09796254336833901,0.19819252192974002,0.41080856323242104
26,MOB4,SPTBN1,Q9Y3A3,Q01082,0.05967341735959,0.09796254336833901,0.7893882393836971,0.913645565509796
28,MOB4,KRT1,Q9Y3A3,P04264,0.05967341735959,0.09796254336833901,0.9295971989631651,0.9363520741462701
29,MOB4,MYO1C,Q9Y3A3,O00159,0.05967341735959,0.09796254336833901,0.252226173877716,0.8653729557991021
40,MOB4,SPTAN1,Q9Y3A3,Q13813,0.05967341735959,0.09796254336833901,0.8188093304634091,0.8384706377983091
54,MOB4,MYO6,Q9Y3A3,Q9UM54,0.05967341735959,0.09796254336833901,0.39598912000656106,0.7868182659149171
61,MOB4,STRIP1,Q9Y3A3,Q5VSL9,0.05967341735959,0.09796254336833901,0.076794654130935,0.267472475767135
68,MOB4,RPL35,Q9Y3A3,P42766,0.05967341735959,0.09796254336833901,0.496975719928741,0.506664276123046
74,MOB4,RAB35,Q9Y3A3,Q15286,0.05967341735959,0.09796254336833901,0.625965416431427,0.6447240114212031
78,MOB4,RAB10,Q9Y3A3,P61026,0.05967341735959,0.09796254336833901,0.739839792251586,0.8090854883193971
86,MOB4,CTTNBP2NL,Q9Y3A3,Q9P2B4,0.05967341735959,0.09796254336833901,0.897324085235595,0.659455776214599
95,MOB4,RAB2A,Q9Y3A3,P61019,0.05967341735959,0.09796254336833901,0.5651560425758361,0.45941171050071705
104,MOB4,STRIP1,Q9Y3A3,Q5VSL9,0.05967341735959,0.09796254336833901,0.076794654130935,0.267472475767135
107,MOB4,SLMAP,Q9Y3A3,Q14BN4,0.05967341735959,0.09796254336833901,0.053117156028747003,0.199252516031265
108,MOB4,IQGAP1,Q9Y3A3,P46940,0.05967341735959,0.09796254336833901,0.6749221086502071,0.707932889461517
119,MOB4,SLMAP,Q9Y3A3,Q14BN4,0.05967341735959,0.09796254336833901,0.053117156028747003,0.199252516031265
120,MOB4,LUC7L2,Q9Y3A3,Q9Y383,0.05967341735959,0.09796254336833901,0.803538024425506,0.8609099388122551
121,MOB4,CTTNBP2NL,Q9Y3A3,Q9P2B4,0.05967341735959,0.09796254336833901,0.897324085235595,0.659455776214599
122,MOB4,KRT14,Q9Y3A3,P02533,0.05967341735959,0.09796254336833901,0.912277996540069,0.9481946229934691
133,MOB4,PPP2R1A,Q9Y3A3,P30153,0.05967341735959,0.09796254336833901,0.09232197701931,0.14074483513832
136,MOB4,STRIP2,Q9Y3A3,Q9ULQ0,0.05967341735959,0.09796254336833901,0.047186888754367,0.16348341107368403
142,MOB4,STK25,Q9Y3A3,O00506,0.05967341735959,0.09796254336833901,0.157168954610824,0.49943691492080605
145,MOB4,UBR5,Q9Y3A3,O95071,0.05967341735959,0.09796254336833901,0.835959434509277,0.684727072715759
154,MOB4,VPS33B,Q9Y3A3,Q9H267,0.05967341735959,0.09796254336833901,0.07276152819395,0.39864885807037304
155,MOB4,MYO5A,Q9Y3A3,Q9Y4I1,0.05967341735959,0.09796254336833901,0.053406517952680005,0.8378516435623161
156,MOB4,KHDRBS1,Q9Y3A3,Q07666,0.05967341735959,0.09796254336833901,0.9083193540573121,0.9576202630996701
