,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
30337,DDX6,AGO1,P26196,Q9UL18,0.7578027248382561,0.9421802759170531,0.061913449317216006,0.14257833361625602
30338,DDX6,AGO2,P26196,Q9UKV8,0.7578027248382561,0.9421802759170531,0.125312715768814,0.8902974128723141
30339,DDX6,AGO3,P26196,Q9H9G7,0.7578027248382561,0.9421802759170531,0.07245331257581701,0.351395457983016
30352,DDX6,ANKHD1,P26196,Q8IWZ3,0.7578027248382561,0.9421802759170531,0.6686410307884211,0.484839290380477
30392,DDX6,ATXN2,P26196,Q99700,0.7578027248382561,0.9421802759170531,0.9192976951599121,0.844794750213623
30449,DDX6,CEP85,P26196,Q6P2H3,0.7578027248382561,0.9421802759170531,0.686874747276306,0.628072619438171
30469,DDX6,CNOT1,P26196,A5YKK6,0.7578027248382561,0.9421802759170531,0.16742576658725702,0.152645871043205
30470,DDX6,CNOT10,P26196,Q9H9A5,0.7578027248382561,0.9421802759170531,0.048076625913381,0.130353718996047
30472,DDX6,CNOT2,P26196,Q9NZN8,0.7578027248382561,0.9421802759170531,0.8796504139900201,0.9464982748031611
30473,DDX6,CNOT3,P26196,O75175,0.7578027248382561,0.9421802759170531,0.8002820014953611,0.7462113499641411
30474,DDX6,CNOT4,P26196,O95628,0.7578027248382561,0.9421802759170531,0.81230479478836,0.8261866569519041
30475,DDX6,CNOT6L,P26196,Q96LI5,0.7578027248382561,0.9421802759170531,0.052588243037462006,0.054170239716768
30476,DDX6,CNOT7,P26196,Q9UIV1,0.7578027248382561,0.9421802759170531,0.049496985971927004,0.074488848447799
30478,DDX6,CNOT9,P26196,Q92600,0.7578027248382561,0.9421802759170531,0.08026347309350901,0.085335381329059
30514,DDX6,DCP1A,P26196,Q9NPI6,0.7578027248382561,0.9421802759170531,0.41658067703247004,0.9291802644729611
30515,DDX6,DCP1B,P26196,Q8IZD4,0.7578027248382561,0.9421802759170531,0.706972122192382,0.6831697821617121
30516,DDX6,DCP2,P26196,Q8IU60,0.7578027248382561,0.9421802759170531,0.9018924832344051,0.9095847010612481
30574,DDX6,EDC3,P26196,Q96F86,0.7578027248382561,0.9421802759170531,0.6413281559944151,0.819340884685516
30575,DDX6,EDC4,P26196,Q6P2E9,0.7578027248382561,0.9421802759170531,0.72339904308319,0.47514921426773005
30604,DDX6,EIF4E,P26196,P06730,0.7578027248382561,0.9421802759170531,0.6839362382888791,0.718624532222747
30605,DDX6,EIF4E2,P26196,O60573,0.7578027248382561,0.9421802759170531,0.06450005620718001,0.18189403414726202
30606,DDX6,EIF4ENIF1,P26196,Q9NRA8,0.7578027248382561,0.9421802759170531,0.918528199195861,0.8912989497184751
30638,DDX6,FAM120A,P26196,Q9NZB2,0.7578027248382561,0.9421802759170531,0.8501178622245781,0.8586925268173211
30639,DDX6,FAM98A,P26196,Q8NCA5,0.7578027248382561,0.9421802759170531,0.896835446357727,0.863439083099365
30653,DDX6,FMR1,P26196,Q06787,0.7578027248382561,0.9421802759170531,0.5003023147583,0.9142025709152221
30655,DDX6,FUBP3,P26196,Q96I24,0.7578027248382561,0.9421802759170531,0.927373111248016,0.896067440509796
30660,DDX6,G3BP2,P26196,Q9UN86,0.7578027248382561,0.9421802759170531,0.827478051185607,0.9036784172058101
30669,DDX6,GIGYF1,P26196,O75420,0.7578027248382561,0.9421802759170531,0.8790502548217771,0.863427340984344
30687,DDX6,GTPBP1,P26196,O00178,0.7578027248382561,0.9421802759170531,0.713772177696228,0.446460396051406
30706,DDX6,HELZ,P26196,P42694,0.7578027248382561,0.9421802759170531,0.8446741104125971,0.836807429790496
30758,DDX6,IGF2BP2,P26196,Q9Y6M1,0.7578027248382561,0.9421802759170531,0.7169618606567381,0.877931773662567
30826,DDX6,LSM12,P26196,Q3MHD2,0.7578027248382561,0.9421802759170531,0.170231625437736,0.389593958854675
30827,DDX6,LSM14A,P26196,Q8ND56,0.7578027248382561,0.9421802759170531,0.931010067462921,0.93739902973175
30828,DDX6,LSM14B,P26196,Q9BX40,0.7578027248382561,0.9421802759170531,0.9151313900947571,0.9035645723342891
30840,DDX6,MARF1,P26196,Q9Y4F3,0.7578027248382561,0.9421802759170531,0.10917707532644201,0.290735512971878
30851,DDX6,MCRIP1,P26196,C9JLW8,0.7578027248382561,0.9421802759170531,0.46052724123001104,0.7145357131958
30852,DDX6,MCRIP2,P26196,Q9BUT9,0.7578027248382561,0.9421802759170531,0.573536276817321,0.40689116716384804
30862,DDX6,MOV10,P26196,Q9HCE1,0.7578027248382561,0.9421802759170531,0.096921250224113,0.313997954130172
30948,DDX6,OTUD4,P26196,Q01804,0.7578027248382561,0.9421802759170531,0.7899363040924071,0.5325272679328911
30959,DDX6,PATL1,P26196,Q86TB9,0.7578027248382561,0.9421802759170531,0.6750744581222531,0.5648705363273621
31006,DDX6,POTEE,P26196,Q6S8J3,0.7578027248382561,0.9421802759170531,0.6105939149856561,0.6645187735557551
31034,DDX6,PRRC2B,P26196,Q5JSZ5,0.7578027248382561,0.9421802759170531,0.9129469990730281,0.7642971277236931
31053,DDX6,PUM1,P26196,Q14671,0.7578027248382561,0.9421802759170531,0.9372653961181641,0.9234544038772581
31062,DDX6,RAB11A,P26196,P62491,0.7578027248382561,0.9421802759170531,0.528005957603454,0.9061401486396791
31063,DDX6,RAB12,P26196,Q6IQ22,0.7578027248382561,0.9421802759170531,0.446685165166854,0.821207523345947
31094,DDX6,RC3H2,P26196,Q9HBD1,0.7578027248382561,0.9421802759170531,0.380768567323684,0.385693252086639
31190,DDX6,SCFD1,P26196,Q8WVM8,0.7578027248382561,0.9421802759170531,0.176845103502273,0.10251899063587101
31216,DDX6,SIPA1L2,P26196,Q9P2F8,0.7578027248382561,0.9421802759170531,0.8288046121597291,0.60322368144989
31242,DDX6,SMG1,P26196,Q96Q15,0.7578027248382561,0.9421802759170531,0.16360141336917802,0.310367941856384
31243,DDX6,SMG5,P26196,Q9UPR3,0.7578027248382561,0.9421802759170531,0.056534428149461004,0.08168867975473401
31244,DDX6,SMG7,P26196,Q92540,0.7578027248382561,0.9421802759170531,0.7485496997833251,0.6801263689994811
31323,DDX6,TDRD3,P26196,Q9H7E2,0.7578027248382561,0.9421802759170531,0.8975397944450371,0.883250415325164
31339,DDX6,TMEM131,P26196,Q92545,0.7578027248382561,0.9421802759170531,0.5689479112625121,0.44274908304214405
31344,DDX6,TNKS1BP1,P26196,Q9C0C2,0.7578027248382561,0.9421802759170531,0.8767286539077751,0.7583819031715391
31348,DDX6,TNRC6B,P26196,Q9UPQ9,0.7578027248382561,0.9421802759170531,0.9158128499984741,0.9256454706192011
31353,DDX6,TOP3B,P26196,O95985,0.7578027248382561,0.9421802759170531,0.05074363946914601,0.062615826725959
31402,DDX6,UPF1,P26196,Q92900,0.7578027248382561,0.9421802759170531,0.747238278388977,0.7646963596343991
31437,DDX6,XRN1,P26196,Q8IZH2,0.7578027248382561,0.9421802759170531,0.385329663753509,0.270378917455673
31446,DDX6,YTHDF2,P26196,Q9Y5A9,0.7578027248382561,0.9421802759170531,0.9421745538711541,0.9018615484237671
31459,DDX6,ZCCHC3,P26196,Q9NUD5,0.7578027248382561,0.9421802759170531,0.11184251308441101,0.501195549964904
31465,DDX6,ZNF598,P26196,Q86UK7,0.7578027248382561,0.9421802759170531,0.41906195878982505,0.487267971038818
