Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
CRIP2,ATOX1,P52943,O00244,0.173480659723281,0.39911788702011103,0.6937102675437921,0.906243324279785
FUBP1,ATOX1,Q96AE4,O00244,0.173480659723281,0.39911788702011103,0.9466724395751951,0.7661437392234801
HNRNPD,ATOX1,Q14103,O00244,0.173480659723281,0.39911788702011103,0.9480615854263301,0.9498662948608391
RCC1,ATOX1,P18754,O00244,0.173480659723281,0.39911788702011103,0.6863489151000971,0.384959757328033
TP53BP1,ATOX1,Q12888,O00244,0.173480659723281,0.39911788702011103,0.9316298365592951,0.9194228053092951
SUPT5H,ATOX1,O00267,O00244,0.173480659723281,0.39911788702011103,0.945541739463806,0.8569957017898561
TMEM33,ATOX1,P57088,O00244,0.173480659723281,0.39911788702011103,0.08525164425373001,0.07089134305715501
HNRNPAB,ATOX1,Q99729,O00244,0.173480659723281,0.39911788702011103,0.920922875404357,0.9196254611015321
HNRNPA2B1,ATOX1,P22626,O00244,0.173480659723281,0.39911788702011103,0.9508429765701291,0.9583996534347531
FUS,ATOX1,P35637,O00244,0.173480659723281,0.39911788702011103,0.9297906756401061,0.9113988876342771
HNRNPU,ATOX1,Q00839,O00244,0.173480659723281,0.39911788702011103,0.9469245076179501,0.9420068860054011
SYNCRIP,ATOX1,O60506,O00244,0.173480659723281,0.39911788702011103,0.9453929662704461,0.9018948674201961
TRIP12,ATOX1,Q14669,O00244,0.173480659723281,0.39911788702011103,0.873911201953887,0.627879917621612
TOP2A,ATOX1,P11388,O00244,0.173480659723281,0.39911788702011103,0.9416340589523311,0.8676849603652951
MKI67,ATOX1,P46013,O00244,0.173480659723281,0.39911788702011103,0.916103363037109,0.937224566936492
RPL13,ATOX1,P26373,O00244,0.173480659723281,0.39911788702011103,0.5625842809677121,0.877673268318176
ZFR,ATOX1,Q96KR1,O00244,0.173480659723281,0.39911788702011103,0.614287853240966,0.803626716136932
ANLN,ATOX1,Q9NQW6,O00244,0.173480659723281,0.39911788702011103,0.881227672100067,0.8464059829711911
RECQL,ATOX1,P46063,O00244,0.173480659723281,0.39911788702011103,0.141000777482986,0.30574783682823103
ZC3H14,ATOX1,Q6PJT7,O00244,0.173480659723281,0.39911788702011103,0.815240740776062,0.9355805516242981
RPS16,ATOX1,P62249,O00244,0.173480659723281,0.39911788702011103,0.43159803748130804,0.8335917592048641
CHD4,ATOX1,Q14839,O00244,0.173480659723281,0.39911788702011103,0.7110024690628051,0.915207386016845
NPM1,ATOX1,P06748,O00244,0.173480659723281,0.39911788702011103,0.927858054637908,0.9404169321060181
HNRNPL,ATOX1,P14866,O00244,0.173480659723281,0.39911788702011103,0.8918371200561521,0.86549699306488
DDX5,ATOX1,P17844,O00244,0.173480659723281,0.39911788702011103,0.931342720985412,0.940866947174072
FBL,ATOX1,P22087,O00244,0.173480659723281,0.39911788702011103,0.8467550277709961,0.882256686687469
DDX17,ATOX1,Q92841,O00244,0.173480659723281,0.39911788702011103,0.9458964467048641,0.8992398977279661
NOP58,ATOX1,Q9Y2X3,O00244,0.173480659723281,0.39911788702011103,0.777926087379455,0.860541820526123
NOLC1,ATOX1,Q14978,O00244,0.173480659723281,0.39911788702011103,0.8484116792678831,0.9560447931289671
RPS2,ATOX1,P15880,O00244,0.173480659723281,0.39911788702011103,0.7288851141929621,0.800292313098907
HNRNPK,ATOX1,P61978,O00244,0.173480659723281,0.39911788702011103,0.9139078855514521,0.9390789270401001
TOP1,ATOX1,P11387,O00244,0.173480659723281,0.39911788702011103,0.7018611431121821,0.8555550575256341
FIP1L1,ATOX1,Q6UN15,O00244,0.173480659723281,0.39911788702011103,0.908601462841033,0.9361349344253541
HNRNPH1,ATOX1,P31943,O00244,0.173480659723281,0.39911788702011103,0.9446414113044731,0.944639801979064
TPX2,ATOX1,Q9ULW0,O00244,0.173480659723281,0.39911788702011103,0.8590779304504391,0.9247490763664241
DDX3X,ATOX1,O00571,O00244,0.173480659723281,0.39911788702011103,0.943722367286682,0.9560965299606321
RPL27A,ATOX1,P46776,O00244,0.173480659723281,0.39911788702011103,0.6646981239318841,0.7428711056709291
KHSRP,ATOX1,Q92945,O00244,0.173480659723281,0.39911788702011103,0.9505808949470521,0.8972858190536491
RPL23,ATOX1,P62829,O00244,0.173480659723281,0.39911788702011103,0.517028212547302,0.44695058465003906
PTBP1,ATOX1,P26599,O00244,0.173480659723281,0.39911788702011103,0.611766576766967,0.9069682359695431
HNRNPF,ATOX1,P52597,O00244,0.173480659723281,0.39911788702011103,0.8528246879577631,0.9539771080017091
ZNF207,ATOX1,O43670,O00244,0.173480659723281,0.39911788702011103,0.909708619117736,0.855168223381042
TFAM,ATOX1,Q00059,O00244,0.173480659723281,0.39911788702011103,0.789280533790588,0.743642687797546
BUB3,ATOX1,O43684,O00244,0.173480659723281,0.39911788702011103,0.374361425638198,0.7024703025817871
PCBP2,ATOX1,Q15366,O00244,0.173480659723281,0.39911788702011103,0.5839635133743281,0.7900835275650021
TCOF1,ATOX1,Q13428,O00244,0.173480659723281,0.39911788702011103,0.9414838552474971,0.8864967226982111
DEK,ATOX1,P35659,O00244,0.173480659723281,0.39911788702011103,0.923608481884002,0.9374912977218621
THRAP3,ATOX1,Q9Y2W1,O00244,0.173480659723281,0.39911788702011103,0.9341565370559691,0.9023275375366211
U2AF1,ATOX1,Q01081,O00244,0.173480659723281,0.39911788702011103,0.859735310077667,0.907655537128448
