,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
11135,CNOT2,AGO1,Q9NZN8,Q9UL18,0.8796504139900201,0.9464982748031611,0.061913449317216006,0.14257833361625602
11136,CNOT2,AGO2,Q9NZN8,Q9UKV8,0.8796504139900201,0.9464982748031611,0.125312715768814,0.8902974128723141
11137,CNOT2,AGO3,Q9NZN8,Q9H9G7,0.8796504139900201,0.9464982748031611,0.07245331257581701,0.351395457983016
11149,CNOT2,ALMS1,Q9NZN8,Q8TCU4,0.8796504139900201,0.9464982748031611,0.261659920215606,0.5576434135437011
11153,CNOT2,ANKHD1,Q9NZN8,Q8IWZ3,0.8796504139900201,0.9464982748031611,0.6686410307884211,0.484839290380477
11154,CNOT2,ANKRD17,Q9NZN8,O75179,0.8796504139900201,0.9464982748031611,0.8482596278190611,0.7491549253463741
11200,CNOT2,BCOR,Q9NZN8,Q6W2J9,0.8796504139900201,0.9464982748031611,0.853329479694366,0.614456474781036
11260,CNOT2,CEP192,Q9NZN8,Q8TEP8,0.8796504139900201,0.9464982748031611,0.069603644311428,0.137897923588752
11262,CNOT2,CEP85,Q9NZN8,Q6P2H3,0.8796504139900201,0.9464982748031611,0.686874747276306,0.628072619438171
11285,CNOT2,CNOT1,Q9NZN8,A5YKK6,0.8796504139900201,0.9464982748031611,0.16742576658725702,0.152645871043205
11286,CNOT2,CNOT10,Q9NZN8,Q9H9A5,0.8796504139900201,0.9464982748031611,0.048076625913381,0.130353718996047
11287,CNOT2,CNOT11,Q9NZN8,Q9UKZ1,0.8796504139900201,0.9464982748031611,0.22426322102546603,0.13013821840286202
11288,CNOT2,CNOT3,Q9NZN8,O75175,0.8796504139900201,0.9464982748031611,0.8002820014953611,0.7462113499641411
11289,CNOT2,CNOT4,Q9NZN8,O95628,0.8796504139900201,0.9464982748031611,0.81230479478836,0.8261866569519041
11290,CNOT2,CNOT6,Q9NZN8,Q9ULM6,0.8796504139900201,0.9464982748031611,0.04978821426630001,0.08510836213827101
11291,CNOT2,CNOT6L,Q9NZN8,Q96LI5,0.8796504139900201,0.9464982748031611,0.052588243037462006,0.054170239716768
11292,CNOT2,CNOT7,Q9NZN8,Q9UIV1,0.8796504139900201,0.9464982748031611,0.049496985971927004,0.074488848447799
11293,CNOT2,CNOT8,Q9NZN8,Q9UFF9,0.8796504139900201,0.9464982748031611,0.124943397939205,0.03493395447731
11294,CNOT2,CNOT9,Q9NZN8,Q92600,0.8796504139900201,0.9464982748031611,0.08026347309350901,0.085335381329059
11295,CNOT2,CNTROB,Q9NZN8,Q8N137,0.8796504139900201,0.9464982748031611,0.052459836006164,0.06312469393014901
11304,CNOT2,CPEB4,Q9NZN8,Q17RY0,0.8796504139900201,0.9464982748031611,0.7140009999275201,0.7536411285400391
11310,CNOT2,CPVL,Q9NZN8,Q9H3G5,0.8796504139900201,0.9464982748031611,0.055010043084621006,0.252785265445709
11379,CNOT2,DNAJA1,Q9NZN8,P31689,0.8796504139900201,0.9464982748031611,0.8359858393669121,0.9187051653862001
11380,CNOT2,DNAJA2,Q9NZN8,O60884,0.8796504139900201,0.9464982748031611,0.18818025290966,0.698748648166656
11400,CNOT2,DVL3,Q9NZN8,Q92997,0.8796504139900201,0.9464982748031611,0.9025851488113401,0.9289005994796751
11434,CNOT2,EIF4E2,Q9NZN8,O60573,0.8796504139900201,0.9464982748031611,0.06450005620718001,0.18189403414726202
