,Bait Gene,Prey Gene,Bait_uniprot,Prey_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
157892,YTHDF1,AGO1,Q9BYJ9,Q9UL18,0.8564839363098141,0.6895709037780761,0.061913449317216006,0.14257833361625602
157893,YTHDF1,AGO2,Q9BYJ9,Q9UKV8,0.8564839363098141,0.6895709037780761,0.125312715768814,0.8902974128723141
157894,YTHDF1,AGO3,Q9BYJ9,Q9H9G7,0.8564839363098141,0.6895709037780761,0.07245331257581701,0.351395457983016
157902,YTHDF1,ALG13,Q9BYJ9,Q9NP73,0.8564839363098141,0.6895709037780761,0.364426672458648,0.10586695373058301
157905,YTHDF1,ANKHD1,Q9BYJ9,Q8IWZ3,0.8564839363098141,0.6895709037780761,0.6686410307884211,0.484839290380477
157906,YTHDF1,ANKRD17,Q9BYJ9,O75179,0.8564839363098141,0.6895709037780761,0.8482596278190611,0.7491549253463741
157937,YTHDF1,ATXN2,Q9BYJ9,Q99700,0.8564839363098141,0.6895709037780761,0.9192976951599121,0.844794750213623
157957,YTHDF1,CAPRIN1,Q9BYJ9,Q14444,0.8564839363098141,0.6895709037780761,0.9350892305374141,0.92366886138916
157983,YTHDF1,CEP85,Q9BYJ9,Q6P2H3,0.8564839363098141,0.6895709037780761,0.686874747276306,0.628072619438171
157998,YTHDF1,CNOT1,Q9BYJ9,A5YKK6,0.8564839363098141,0.6895709037780761,0.16742576658725702,0.152645871043205
157999,YTHDF1,CNOT10,Q9BYJ9,Q9H9A5,0.8564839363098141,0.6895709037780761,0.048076625913381,0.130353718996047
158000,YTHDF1,CNOT11,Q9BYJ9,Q9UKZ1,0.8564839363098141,0.6895709037780761,0.22426322102546603,0.13013821840286202
158001,YTHDF1,CNOT2,Q9BYJ9,Q9NZN8,0.8564839363098141,0.6895709037780761,0.8796504139900201,0.9464982748031611
158002,YTHDF1,CNOT3,Q9BYJ9,O75175,0.8564839363098141,0.6895709037780761,0.8002820014953611,0.7462113499641411
158005,YTHDF1,CNOT7,Q9BYJ9,Q9UIV1,0.8564839363098141,0.6895709037780761,0.049496985971927004,0.074488848447799
158007,YTHDF1,CNOT9,Q9BYJ9,Q92600,0.8564839363098141,0.6895709037780761,0.08026347309350901,0.085335381329059
158015,YTHDF1,CPEB4,Q9BYJ9,Q17RY0,0.8564839363098141,0.6895709037780761,0.7140009999275201,0.7536411285400391
158020,YTHDF1,CSDE1,Q9BYJ9,O75534,0.8564839363098141,0.6895709037780761,0.41829934716224604,0.8530446887016291
