Prey Gene,Bait Gene,Prey_uniprot,Bait_uniprot,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea
TMEM263,TBK1,Q8WUH6,Q9UHD2,0.25752851366996704,0.688123047351837,0.48125094175338706,0.16744327545166002
TBC1D10B,TBK1,Q4KMP7,Q9UHD2,0.25752851366996704,0.688123047351837,0.773120999336242,0.686142563819885
UFL1,TBK1,O94874,Q9UHD2,0.25752851366996704,0.688123047351837,0.36638155579566906,0.548860073089599
IRF2BPL,TBK1,Q9H1B7,Q9UHD2,0.25752851366996704,0.688123047351837,0.946484684944152,0.9113133549690241
TSR1,TBK1,Q2NL82,Q9UHD2,0.25752851366996704,0.688123047351837,0.057914175093173,0.7781713604927061
NCOA5,TBK1,Q9HCD5,Q9UHD2,0.25752851366996704,0.688123047351837,0.933055102825164,0.9504990577697751
RALB,TBK1,P11234,Q9UHD2,0.25752851366996704,0.688123047351837,0.761385381221771,0.617660760879516
CSNK2A2,TBK1,P19784,Q9UHD2,0.25752851366996704,0.688123047351837,0.298951238393783,0.607534527778625
FIS1,TBK1,Q9Y3D6,Q9UHD2,0.25752851366996704,0.688123047351837,0.34309291839599604,0.48084044456481906
AKR7A2,TBK1,O43488,Q9UHD2,0.25752851366996704,0.688123047351837,0.06719873845577201,0.068754598498344
MARCKSL1,TBK1,P49006,Q9UHD2,0.25752851366996704,0.688123047351837,0.8914558291435241,0.8556493520736691
DDX23,TBK1,Q9BUQ8,Q9UHD2,0.25752851366996704,0.688123047351837,0.7879667878150941,0.8658872842788691
RRP1,TBK1,P56182,Q9UHD2,0.25752851366996704,0.688123047351837,0.421416819095611,0.7509662508964531
HADHB,TBK1,P55084,Q9UHD2,0.25752851366996704,0.688123047351837,0.063419327139854,0.151367738842964
MRM3,TBK1,Q9HC36,Q9UHD2,0.25752851366996704,0.688123047351837,0.064015328884124,0.45934909582138006
MRPL24,TBK1,Q96A35,Q9UHD2,0.25752851366996704,0.688123047351837,0.40061554312705905,0.657899975776672
TCOF1,TBK1,Q13428,Q9UHD2,0.25752851366996704,0.688123047351837,0.9414838552474971,0.8864967226982111
RPN2,TBK1,P04844,Q9UHD2,0.25752851366996704,0.688123047351837,0.08972252160310701,0.065959602594375
EDF1,TBK1,O60869,Q9UHD2,0.25752851366996704,0.688123047351837,0.42251783609390203,0.5349463820457451
TPR,TBK1,P12270,Q9UHD2,0.25752851366996704,0.688123047351837,0.9194509387016291,0.908265948295593
CSTF3,TBK1,Q12996,Q9UHD2,0.25752851366996704,0.688123047351837,0.08752620965242301,0.6709848642349241
SUMO2,TBK1,P61956,Q9UHD2,0.25752851366996704,0.688123047351837,0.564872145652771,0.5184779763221741
IPO4,TBK1,Q8TEX9,Q9UHD2,0.25752851366996704,0.688123047351837,0.06273345649242401,0.041546378284692
BASP1,TBK1,P80723,Q9UHD2,0.25752851366996704,0.688123047351837,0.9051052927970881,0.9472874402999871
UPF3B,TBK1,Q9BZI7,Q9UHD2,0.25752851366996704,0.688123047351837,0.761556684970855,0.817986607551574
HSPD1,TBK1,P10809,Q9UHD2,0.25752851366996704,0.688123047351837,0.685215711593627,0.7226539254188531
TOP1,TBK1,P11387,Q9UHD2,0.25752851366996704,0.688123047351837,0.7018611431121821,0.8555550575256341
ASCC2,TBK1,Q9H1I8,Q9UHD2,0.25752851366996704,0.688123047351837,0.055656693875789004,0.41419497132301303
ATRX,TBK1,P46100,Q9UHD2,0.25752851366996704,0.688123047351837,0.9247349500656121,0.9559351801872251
PNN,TBK1,Q9H307,Q9UHD2,0.25752851366996704,0.688123047351837,0.9158943295478821,0.948989987373352
MFAP1,TBK1,P55081,Q9UHD2,0.25752851366996704,0.688123047351837,0.800705790519714,0.822628378868103
