,Prey_uniprot,cossim
0,A0A024RBG1Q12906,0.13081152737140656
1,A0A087WUL8Q12906,0.46377602219581604
2,A0A087X1G2Q12906,0.3356637954711914
3,A0A096LP49Q12906,0.5430053472518921
4,A0A0B4J2A2Q12906,0.27510809898376465
5,A0A0B4J2D5Q12906,0.44275984168052673
6,A0A0U1RQF7Q12906,0.5121315717697144
7,A0A1B0GTR3Q12906,0.5197387933731079
8,A0A1B0GTZ2Q12906,0.5402723550796509
9,A0A1B0GUV7Q12906,0.35873231291770935
10,A0AUZ9Q12906,0.3595689833164215
11,A0AV02Q12906,0.16975919902324677
12,A0AV96Q12906,0.6858418583869934
13,A0AVF1Q12906,0.2924712300300598
14,A0AVI4Q12906,0.027782708406448364
15,A0AVK6Q12906,0.4352116584777832
16,A0AVT1Q12906,0.527010977268219
17,A0FGR8Q12906,0.4417916238307953
18,A0JLT2Q12906,0.6247183680534363
19,A0JNW5Q12906,0.5308682918548584
20,A0JP26Q12906,0.2318999320268631
21,A0M8Q6Q12906,0.11601821333169937
22,A0MZ66Q12906,0.65611732006073
23,A0PG75Q12906,0.40271472930908203
24,A0PJE2Q12906,0.10908864438533783
25,A0PJK1Q12906,0.37263938784599304
26,A0PJW6Q12906,0.16015799343585968
27,A0PJW8Q12906,0.3402933180332184
28,A0PJX0Q12906,0.331734299659729
29,A0PJX2Q12906,0.12336690723896027
30,A0PJX4Q12906,0.14075027406215668
31,A0PJX8Q12906,0.00571355689316988
32,A0PJY2Q12906,0.3720371723175049
33,A0PJZ3Q12906,0.14479997754096985
34,A0PK00Q12906,0.2539878189563751
35,A0PK05Q12906,0.1807016134262085
36,A0PK11Q12906,0.042600683867931366
37,A1A4F0Q12906,0.24181842803955078
38,A1A4G5Q12906,0.22978802025318146
39,A1A4S6Q12906,0.3929491937160492
40,A1A4Y4Q12906,0.2985730469226837
41,A1A519Q12906,0.521571934223175
42,A1A580Q12906,0.2539597153663635
43,A1A5B4Q12906,0.23046629130840302
44,A1A5C7Q12906,0.2204192578792572
45,A1A5D9Q12906,0.30665040016174316
46,A1E959Q12906,0.5026507377624512
47,A1IGU5Q12906,0.052322883158922195
48,A1KXE4Q12906,0.6484088897705078
49,A1KZ92Q12906,0.14737150073051453
50,A1L020Q12906,0.37542346119880676
51,A1L0T0Q12906,0.4743099808692932
52,A1L157Q12906,0.10695894807577133
53,A1L162Q12906,0.43488964438438416
54,A1L168Q12906,0.5741199851036072
55,A1L170Q12906,0.6373311281204224
56,A1L188Q12906,0.13505813479423523
57,A1L190Q12906,0.4389876425266266
58,A1L390Q12906,0.44129663705825806
59,A1L3X0Q12906,0.21021351218223572
60,A1L443Q12906,0.5682620406150818
61,A1L4H1Q12906,0.4520336985588074
62,A1L4K1Q12906,0.550139307975769
63,A1L4L8Q12906,0.23227694630622864
64,A1X283Q12906,0.5547796487808228
65,A1XBS5Q12906,0.408053457736969
66,A1YPR0Q12906,0.5861737728118896
67,A1Z1Q3Q12906,0.26875942945480347
68,A2A2V5Q12906,0.21489064395427704
69,A2A2Y4Q12906,0.34187692403793335
70,A2A368Q12906,0.16755209863185883
71,A2A3K4Q12906,0.46291008591651917
72,A2A3N6Q12906,0.5725727677345276
73,A2AJT9Q12906,0.39434581995010376
74,A2IDD5Q12906,0.034755270928144455
75,A2RRD8Q12906,0.5174733400344849
76,A2RRH5Q12906,0.12535789608955383
77,A2RRL7Q12906,0.10047068446874619
78,A2RRP1Q12906,0.31482207775115967
79,A2RTX5Q12906,0.22921720147132874
80,A2RTY3Q12906,0.2916654944419861
81,A2RU14Q12906,0.22512856125831604
82,A2RU30Q12906,0.26654842495918274
83,A2RU37Q12906,0.40705394744873047
