,Prey_uniprot,cossim
0,A0A024RBG1Q8IY92,0.2102138102054596
1,A0A087WUL8Q8IY92,0.3340931534767151
2,A0A087X1G2Q8IY92,0.35933542251586914
3,A0A096LP49Q8IY92,0.3948620855808258
4,A0A0B4J2A2Q8IY92,0.21573153138160706
5,A0A0B4J2D5Q8IY92,0.3196059763431549
6,A0A0U1RQF7Q8IY92,0.41418591141700745
7,A0A1B0GTR3Q8IY92,0.2932523190975189
8,A0A1B0GTZ2Q8IY92,0.3836224377155304
9,A0A1B0GUV7Q8IY92,0.3478756248950958
10,A0AUZ9Q8IY92,0.29108375310897827
11,A0AV02Q8IY92,0.13802367448806763
12,A0AV96Q8IY92,0.5431740283966064
13,A0AVF1Q8IY92,0.20159681141376495
14,A0AVI4Q8IY92,0.0496431365609169
15,A0AVK6Q8IY92,0.41029271483421326
16,A0AVT1Q8IY92,0.47505807876586914
17,A0FGR8Q8IY92,0.36244887113571167
18,A0JLT2Q8IY92,0.5603261590003967
19,A0JNW5Q8IY92,0.3608305752277374
20,A0JP26Q8IY92,0.16165491938591003
21,A0M8Q6Q8IY92,0.09542333334684372
22,A0MZ66Q8IY92,0.413370281457901
23,A0PG75Q8IY92,0.36928969621658325
24,A0PJE2Q8IY92,0.11619611829519272
25,A0PJK1Q8IY92,0.33284011483192444
26,A0PJW6Q8IY92,0.1258239895105362
27,A0PJW8Q8IY92,0.334376722574234
28,A0PJX0Q8IY92,0.33397340774536133
29,A0PJX2Q8IY92,0.16552142798900604
30,A0PJX4Q8IY92,0.24782176315784454
31,A0PJX8Q8IY92,0.0
32,A0PJY2Q8IY92,0.22845062613487244
33,A0PJZ3Q8IY92,0.14234554767608643
34,A0PK00Q8IY92,0.15053531527519226
35,A0PK05Q8IY92,0.14170388877391815
36,A0PK11Q8IY92,0.04885876178741455
37,A1A4F0Q8IY92,0.316470205783844
38,A1A4G5Q8IY92,0.17421498894691467
39,A1A4S6Q8IY92,0.34398898482322693
40,A1A4Y4Q8IY92,0.3464340567588806
41,A1A519Q8IY92,0.432417631149292
42,A1A580Q8IY92,0.24832522869110107
43,A1A5B4Q8IY92,0.1440477967262268
44,A1A5C7Q8IY92,0.16848696768283844
45,A1A5D9Q8IY92,0.23925328254699707
46,A1E959Q8IY92,0.4061967730522156
47,A1IGU5Q8IY92,0.02443782612681389
48,A1KXE4Q8IY92,0.4962437152862549
49,A1KZ92Q8IY92,0.13038304448127747
50,A1L020Q8IY92,0.4021758437156677
51,A1L0T0Q8IY92,0.43270477652549744
52,A1L157Q8IY92,0.08685662597417831
53,A1L162Q8IY92,0.35343819856643677
54,A1L168Q8IY92,0.343999445438385
55,A1L170Q8IY92,0.4497145712375641
56,A1L188Q8IY92,0.07087242603302002
57,A1L190Q8IY92,0.31494203209877014
58,A1L390Q8IY92,0.3622538149356842
59,A1L3X0Q8IY92,0.11436939239501953
60,A1L443Q8IY92,0.5206036567687988
61,A1L4H1Q8IY92,0.3242635130882263
62,A1L4K1Q8IY92,0.4775860905647278
63,A1L4L8Q8IY92,0.2513734996318817
64,A1X283Q8IY92,0.39352351427078247
65,A1XBS5Q8IY92,0.2363748997449875
66,A1YPR0Q8IY92,0.5346708297729492
67,A1Z1Q3Q8IY92,0.16045933961868286
68,A2A2V5Q8IY92,0.13109973073005676
69,A2A2Y4Q8IY92,0.22838065028190613
70,A2A368Q8IY92,0.24176010489463806
71,A2A3K4Q8IY92,0.39279890060424805
72,A2A3N6Q8IY92,0.45744115114212036
73,A2AJT9Q8IY92,0.38616523146629333
74,A2IDD5Q8IY92,0.05263511463999748
75,A2RRD8Q8IY92,0.3890301585197449
76,A2RRH5Q8IY92,0.16606000065803528
77,A2RRL7Q8IY92,0.08809109777212143
78,A2RRP1Q8IY92,0.16522067785263062
79,A2RTX5Q8IY92,0.212591290473938
80,A2RTY3Q8IY92,0.2863208055496216
81,A2RU14Q8IY92,0.21082516014575958
82,A2RU30Q8IY92,0.3907248377799988
83,A2RU37Q8IY92,0.346922904253006
84,A2RU48Q8IY92,0.09015345573425293
85,A2RU49Q8IY92,0.25932711362838745
86,A2RU67Q8IY92,0.29345402121543884
87,A2RUB1Q8IY92,0.2496294528245926
88,A2RUB6Q8IY92,0.420626163482666
89,A2RUC4Q8IY92,0.2532082200050354
90,A2RUG3Q8IY92,0.07262317836284637
91,A2RUH7Q8IY92,0.2565021514892578
92,A2RUQ5Q8IY92,0.12416642904281616
93,A2RUS2Q8IY92,0.13753995299339294
94,A2RUT3Q8IY92,0.02664492093026638
95,A2RUU4Q8IY92,0.4083179831504822
96,A2VCK2Q8IY92,0.2435295134782791
97,A2VDF0Q8IY92,0.30244094133377075
98,A2VDJ0Q8IY92,0.23556652665138245
99,A3KMH1Q8IY92,0.35781508684158325
100,A3KN83Q8IY92,0.5485525727272034
101,A4D0S4Q8IY92,0.042263519018888474
102,A4D161Q8IY92,0.2741582691669464
103,A4D1E9Q8IY92,0.5010166764259338
104,A4D1P6Q8IY92,0.4263177514076233
105,A4D1S0Q8IY92,0.40251612663269043
106,A4D1S5Q8IY92,0.02951977215707302
107,A4D1T9Q8IY92,0.24142321944236755
108,A4D1U4Q8IY92,0.14641347527503967
109,A4D2B0Q8IY92,0.2703179717063904
110,A4D2G3Q8IY92,0.05688678100705147
111,A4D2P6Q8IY92,0.11138762533664703
112,A4FU01Q8IY92,0.3040856719017029
113,A4FU69Q8IY92,0.26039591431617737
114,A4GXA9Q8IY92,0.22445841133594513
115,A4QMS7Q8IY92,0.2631145417690277
116,A4QPH2Q8IY92,0.40051954984664917
117,A4UGR9Q8IY92,0.39570921659469604
118,A5A3E0Q8IY92,0.31607043743133545
119,A5D8T8Q8IY92,0.0680515468120575
120,A5D8V6Q8IY92,0.416271448135376
121,A5D8V7Q8IY92,0.23299184441566467
122,A5D8W1Q8IY92,0.20383711159229279
123,A5LHX3Q8IY92,0.43665948510169983
124,A5PL33Q8IY92,0.32637128233909607
125,A5PLL7Q8IY92,0.08723415434360504
126,A5PLN9Q8IY92,0.44252514839172363
127,A5X5Y0Q8IY92,0.019969185814261436
128,A5YKK6Q8IY92,0.47697967290878296
129,A5YM69Q8IY92,0.24021871387958527
130,A6BM72Q8IY92,0.171220064163208
131,A6H8M9Q8IY92,0.09951125830411911
132,A6H8Y1Q8IY92,0.46828165650367737
133,A6H8Z2Q8IY92,0.2616051733493805
134,A6NC42Q8IY92,0.28914469480514526
135,A6NC98Q8IY92,0.37371477484703064
136,A6NCE7Q8IY92,0.22218069434165955
137,A6NCF5Q8IY92,0.07501183450222015
138,A6NCL1Q8IY92,0.1306987702846527
139,A6NCL7Q8IY92,0.09613452851772308
140,A6NCN2Q8IY92,0.21292182803153992
141,A6NCS6Q8IY92,0.10990092903375626
142,A6ND36Q8IY92,0.23321756720542908
143,A6ND48Q8IY92,0.019617944955825806
144,A6ND91Q8IY92,0.3719024956226349
145,A6NDB9Q8IY92,0.10989389568567276
146,A6NDG6Q8IY92,0.15073788166046143
147,A6NDK9Q8IY92,0.1656063199043274
148,A6NDN3Q8IY92,0.16045193374156952
149,A6NDP7Q8IY92,0.25687605142593384
150,A6NDS4Q8IY92,0.36832690238952637
151,A6NDU8Q8IY92,0.1763216257095337
152,A6NDV4Q8IY92,0.011267213150858879
153,A6NDY0Q8IY92,0.4336017668247223
154,A6NE02Q8IY92,0.22475548088550568
155,A6NE82Q8IY92,0.06878775358200073
156,A6NED2Q8IY92,0.4177350401878357
157,A6NEL2Q8IY92,0.3098743259906769
158,A6NEM1Q8IY92,0.42838016152381897
159,A6NEQ0Q8IY92,0.23041114211082458
160,A6NER0Q8IY92,0.05218745395541191
161,A6NER3Q8IY92,0.2007995843887329
162,A6NFD8Q8IY92,0.23336061835289001
163,A6NFI3Q8IY92,0.45446833968162537
164,A6NFN3Q8IY92,0.25341302156448364
165,A6NFQ2Q8IY92,0.1684284508228302
166,A6NFU0Q8IY92,0.27942633628845215
167,A6NFY4Q8IY92,0.013642671518027782
168,A6NFY7Q8IY92,0.15007394552230835
169,A6NGB9Q8IY92,0.4502435624599457
170,A6NGC4Q8IY92,0.09943850338459015
171,A6NGK3Q8IY92,0.19826766848564148
172,A6NGQ2Q8IY92,0.3785088062286377
173,A6NGR9Q8IY92,0.21191143989562988
174,A6NGS2Q8IY92,0.20033159852027893
175,A6NGU5Q8IY92,0.06623446196317673
176,A6NH52Q8IY92,0.14677166938781738
177,A6NHC0Q8IY92,0.43169260025024414
178,A6NHJ4Q8IY92,0.041886936873197556
179,A6NHL2Q8IY92,0.24108950793743134
180,A6NHP3Q8IY92,0.29131636023521423
181,A6NHQ2Q8IY92,0.38246506452560425
182,A6NHQ4Q8IY92,0.38294821977615356
183,A6NHR9Q8IY92,0.4908808767795563
184,A6NHX0Q8IY92,0.35130131244659424
185,A6NHZ5Q8IY92,0.2940989136695862
186,A6NI15Q8IY92,0.36709800362586975
187,A6NI28Q8IY92,0.4737497866153717
188,A6NI73Q8IY92,0.32565683126449585
189,A6NI79Q8IY92,0.3927876353263855
190,A6NIH7Q8IY92,0.4660477638244629
191,A6NIX2Q8IY92,0.10678382962942123
192,A6NIZ1Q8IY92,0.3570767045021057
193,A6NJ78Q8IY92,0.35984736680984497
