,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,DPPA3,Q6W0C5,P0DJD0,38297188,RGPD1,0.094150982797145,0.191031977534294,0.873320698738098,0.889215171337127,0.6403435468673706
1,DPPA3,Q6W0C5,Q9BY89,38297188,KIAA1671,0.094150982797145,0.191031977534294,0.8085337877273561,0.6534734964370721,0.4820919632911682
2,DPPA3,Q6W0C5,P52948,38297188,NUP98,0.094150982797145,0.191031977534294,0.943337559700012,0.901401340961456,0.8014957308769226
3,DPPA3,Q6W0C5,Q9UHD2,38297188,TBK1,0.094150982797145,0.191031977534294,0.257528513669967,0.688123047351837,0.5064545273780823
4,DPPA3,Q6W0C5,P35658,38297188,NUP214,0.094150982797145,0.191031977534294,0.923506557941436,0.671371638774871,0.7529368996620178
5,DPPA3,Q6W0C5,O60318,38297188,MCM3AP,0.094150982797145,0.191031977534294,0.180064722895622,0.260420709848403,0.5240041017532349
6,DPPA3,Q6W0C5,Q92973,38297188,TNPO1,0.094150982797145,0.191031977534294,0.053282566368579,0.039996415376663,0.52577805519104
7,DPPA3,Q6W0C5,P78406,38297188,RAE1,0.094150982797145,0.191031977534294,0.050004940479993,0.109935536980628,0.5882112979888916
8,DPPA3,Q6W0C5,Q8TCU4,38297188,ALMS1,0.094150982797145,0.191031977534294,0.261659920215606,0.5576434135437011,0.5369982123374939
9,DPPA3,Q6W0C5,Q9ULX6,38297188,AKAP8L,0.094150982797145,0.191031977534294,0.88402384519577,0.93467503786087,0.5763663649559021
10,DPPA3,Q6W0C5,O14524,38297188,NEMP1,0.094150982797145,0.191031977534294,0.064718402922153,0.069588646292686,0.3810256123542785
11,DPPA3,Q6W0C5,Q9UMN6,38297188,KMT2B,0.094150982797145,0.191031977534294,0.6845542192459101,0.594275832176208,0.4092068672180176
12,DPPA3,Q6W0C5,P49792,38297188,RANBP2,0.094150982797145,0.191031977534294,0.8792891502380371,0.940941214561462,0.7462263107299805
13,DPPA3,Q6W0C5,Q7Z3B4,38297188,NUP54,0.094150982797145,0.191031977534294,0.700649261474609,0.7247763872146601,0.5914392471313477
14,DPPA3,Q6W0C5,A8CG34,38297188,POM121C,0.094150982797145,0.191031977534294,0.860631108283996,0.870845973491668,0.6749182939529419
15,DPPA3,Q6W0C5,Q99567,38297188,NUP88,0.094150982797145,0.191031977534294,0.212417691946029,0.261054426431655,0.8368929624557495
16,DPPA3,Q6W0C5,Q9BVL2,38297188,NUP58,0.094150982797145,0.191031977534294,0.5920892953872681,0.170661494135856,0.8144432902336121
17,DPPA3,Q6W0C5,O14787,38297188,TNPO2,0.094150982797145,0.191031977534294,0.0629867836833,0.032100148499011,0.1780321300029754
