,Bait Gene,Bait_uniprot,Prey_uniprot,article,Prey Gene,Bait_SaPS-10fea,Bait_PdPS-10fea,Prey_SaPS-10fea,Prey_PdPS-10fea,cos.sim
0,MOV10,Q9HCE1,Q9P2P1,29395067,NYNRIN,0.096921250224113,0.313997954130172,0.061168648302555,0.106138050556182,0.4131282269954681
1,MOV10,Q9HCE1,P51398,29395067,DAP3,0.096921250224113,0.313997954130172,0.466707170009613,0.442288011312484,0.6270282864570618
2,MOV10,Q9HCE1,Q3MHD2,29395067,LSM12,0.096921250224113,0.313997954130172,0.170231625437736,0.389593958854675,0.564470648765564
3,MOV10,Q9HCE1,Q8IWC1,29395067,MAP7D3,0.096921250224113,0.313997954130172,0.751095235347747,0.910188853740692,0.462029755115509
4,MOV10,Q9HCE1,Q9NRA8,29395067,EIF4ENIF1,0.096921250224113,0.313997954130172,0.918528199195861,0.8912989497184751,0.5611617565155029
5,MOV10,Q9HCE1,Q99873,29395067,PRMT1,0.096921250224113,0.313997954130172,0.087812408804893,0.236959978938102,0.6744881868362427
6,MOV10,Q9HCE1,Q5VT06,29395067,CEP350,0.096921250224113,0.313997954130172,0.858241915702819,0.8765743970870971,0.5253584384918213
7,MOV10,Q9HCE1,P11940,29395067,PABPC1,0.096921250224113,0.313997954130172,0.846898555755615,0.945850253105163,0.7780269384384155
8,MOV10,Q9HCE1,Q9BYJ9,29395067,YTHDF1,0.096921250224113,0.313997954130172,0.8564839363098141,0.6895709037780761,0.519201397895813
9,MOV10,Q9HCE1,Q96Q15,29395067,SMG1,0.096921250224113,0.313997954130172,0.163601413369178,0.310367941856384,0.2898828387260437
10,MOV10,Q9HCE1,Q92900,29395067,UPF1,0.096921250224113,0.313997954130172,0.747238278388977,0.7646963596343991,0.8986795544624329
11,MOV10,Q9HCE1,Q14694,29395067,USP10,0.096921250224113,0.313997954130172,0.7744724154472351,0.946593940258026,0.5762935876846313
12,MOV10,Q9HCE1,Q6P1N0,29395067,CC2D1A,0.096921250224113,0.313997954130172,0.7124702930450441,0.6866430640220641,0.4221921563148498
